Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
ERGRG5,ERLAG2,Eriogonum latifolium Sm. ssp. grande (Greene) S. Stokes,,
ERGRI,,Eriogonum gracile Benth. var. incultum Reveal,slender woolly buckwheat,Polygonaceae
ERGRR,,Eriogonum grande Greene var. rubescens (Greene) Munz,redflower buckwheat,Polygonaceae
ERGRR,ERGRD,Eriogonum grande Greene var. dunklei Reveal,,
ERGRR,ERGRR2,Eriogonum grande Greene ssp. rubescens (Greene) Munz,,
ERGRR,ERLAR,Eriogonum latifolium Sm. var. rubescens (Greene) S. Stokes,,
ERGRR,ERRU7,Eriogonum rubescens Greene,,
ERGRT,,Eriogonum grande Greene var. timorum Reveal,San Nicolas Island buckwheat,Polygonaceae
ERGRT,ERGRT2,Eriogonum grande Greene ssp. timorum (Reveal) Munz,,
ERGY,,Eriogonum gypsophilum Wooton & Standl.,Seven River Hills buckwheat,Polygonaceae
ERGY2,,Eremogone gypsophiloides (L.) Fenzl,,Caryophyllaceae
ERGY2,ARGY3,Arenaria gypsophiloides L.,,
ERHA,,Eriogonum havardii S. Watson,Havard's buckwheat,Polygonaceae
ERHA,ERLE16,Eriogonum leucophyllum Wooton & Standl.,,
ERHA4,,Eriogonum hastatum Wiggins [excluded],,Polygonaceae
ERHA5,,Eriastrum harwoodii (T.T. Craig) D. Gowen,Harwood's woollystar,Polemoniaceae
ERHA5,ERDIH,Eriastrum diffusum (A. Gray) H. Mason ssp. harwoodii (Craig) H. Mason,,
ERHA5,ERSPH2,Eriastrum sparsiflorum (Eastw.) H. Mason ssp. harwoodii (Craig) H.K. Harrison,,
ERHE,,Eriogonum heermannii Durand & Hilg.,Heermann's buckwheat,Polygonaceae
ERHE10,,Eragrostis heteromera Stapf,,Poaceae
ERHE11,,Eriogonum helichrysoides (Gandog.) Rydb.,spreading buckwheat,Polygonaceae
ERHE11,EREFR,Eriogonum effusum Nutt. var. rosmarinoides Benth.,,
ERHE2,,Eriogonum heracleoides Nutt.,parsnipflower buckwheat,Polygonaceae
ERHE3,,Eryngium heterophyllum Engelm.,Wright's eryngo,Apiaceae
ERHE3,ERWR3,Eryngium wrightii A. Gray,,
ERHE4,,Erythrina herbacea L.,redcardinal,Fabaceae
ERHE4,ERAR24,Erythrina arborea (Chapm.) Small,,
ERHE5,,Erigeron heliographis G.L. Nesom,Heliograph Peak fleabane,Asteraceae
ERHE6,,Erythronium helenae Applegate,Pacific fawnlily,Liliaceae
ERHE7,,Erythronium hendersonii S. Watson,Henderson's fawnlily,Liliaceae
ERHE8,,Eriogonum hemipterum (Torr.) S. Stokes,Chisos Mountain buckwheat,Polygonaceae
ERHE9,,Erigeron hessii G.L. Nesom,Hess' fleabane,Asteraceae
ERHEA,,Eriogonum heermannii Durand & Hilg. var. argense (M.E. Jones) Munz,Heermann's buckwheat,Polygonaceae
ERHEA,ERHEA3,Eriogonum heermannii Durand & Hilg. ssp. argense (M.E. Jones) Munz,,
ERHEA,ERHO15,Eriogonum howellii S. Stokes,,
ERHEA,ERSUA,Eriogonum sulcatum S. Watson var. argense M.E. Jones,,
ERHEA2,,Eriogonum heracleoides Nutt. var. angustifolium (Nutt.) Torr. & A. Gray,parsnipflower buckwheat,Polygonaceae
ERHEA2,ERAN10,Eriogonum angustifolium Nutt.,,
ERHEA4,,Eriogonum heermannii Durand & Hilg. var. apachense (Reveal) Reveal,Apache buckwheat,Polygonaceae
ERHEA4,ERAP3,Eriogonum apachense Reveal,,
ERHEC,,Eriogonum heermannii Durand & Hilg. var. clokeyi Reveal,Clokey's buckwheat,Polygonaceae
ERHEF,,Eriogonum heermannii Durand & Hilg. var. floccosum Munz,Clark Mountain buckwheat,Polygonaceae
ERHEF,ERHEF2,Eriogonum heermannii Durand & Hilg. ssp. floccosum (Munz) Munz,,
ERHEH,,Eriogonum heermannii Durand & Hilg. var. humilius (S. Stokes) Reveal,Heermann's buckwheat,Polygonaceae
ERHEH,ERHEH4,Eriogonum heermannii Durand & Hilg. ssp. humilius S. Stokes,,
ERHEH2,,Eriogonum heermannii Durand & Hilg. var. heermannii,Heermann's buckwheat,Polygonaceae
ERHEH3,,Eriogonum heracleoides Nutt. var. heracleoides,parsnipflower buckwheat,Polygonaceae
ERHEH3,ERHEM,Eriogonum heracleoides Nutt. var. minus Benth.,,
ERHEL,,Eriogonum heracleoides Nutt. var. leucophaeum Reveal,parsnipflower buckwheat,Polygonaceae
ERHEO,,Eriogonum heermannii Durand & Hilg. var. occidentale S. Stokes,western Heermann's buckwheat,Polygonaceae
ERHES,,Eriogonum heermannii Durand & Hilg. var. subracemosum (S. Stokes) Reveal,Heermann's buckwheat,Polygonaceae
ERHES,ERHOS,Eriogonum howellii S. Stokes var. subracemosum S. Stokes,,
ERHES2,,Eriogonum heermannii Durand & Hilg. var. sulcatum (S. Watson) Munz & Reveal,Heermann's buckwheat,Polygonaceae
ERHES2,ERHES3,Eriogonum heermannii Durand & Hilg. ssp. sulcatum (S. Watson) S. Stokes,,
ERHES2,ERSU12,Eriogonum sulcatum S. Watson,,
ERHES5,,Eriogonum heermannii Durand & Hilg. var. subspinosum Reveal,Heermann's buckwheat,Polygonaceae
ERHI,,Eragrostis hirsuta (Michx.) Nees,bigtop lovegrass,Poaceae
ERHI,ERHIL,Eragrostis hirsuta (Michx.) Nees var. laevivaginata Fernald,,
ERHI,POHI9,Poa hirsuta Michx.,,
ERHI10,,Eragrostis hispida Schumach.,,Poaceae
ERHI12,,Erechtites hieraciifolius (L.) Raf. ex DC.,American burnweed,Asteraceae
ERHI12,ERHI2,"Erechtites hieraciifolia (L.) Raf. ex DC., orth. var.",,
ERHI12,ERHI9,"Erechtites hieracifolia (L.) Raf. ex DC., orth. var.",,
ERHI3,,Eriogonum hieraciifolium Benth.,hawkweed buckwheat,Polygonaceae
ERHI3,ERPA23,Eriogonum pannosum Wooton & Standl.,,
ERHI4,,Eriogonum hirtiflorum A. Gray ex S. Watson,hairyflower buckwheat,Polygonaceae
ERHI4,OXHI4,Oxytheca hirtiflora (A. Gray ex S. Watson) Greene,,
ERHI5,,Eriosorus hispidulus (Kunze) Vareschi,chestnuthair fern,Pteridaceae
ERHI5,PSHI,Psilogramme hispidulus (Kunze) Kuhn,,
ERHI5,PSPO2,Psilogramme portoricensis Maxon,,
ERHI6,,Erythrodes hirtella (Sw.) Fawc. & Rendle,Cuban false helmetorchid,Orchidaceae
ERHI6,MIHI6,Microchilus hirtellus (Sw.) D. Dietr.,,
ERHI6,PHHI9,Physurus hirtellus (Sw.) Lindl.,,
ERHI7,,Eriogonum hirtellum J.T. Howell & Bacig.,Klamath Mountain buckwheat,Polygonaceae
ERHI8,,Erysimum hieraciifolium L.,European wallflower,Brassicaceae
ERHIC2,,Erechtites hieraciifolius (L. ) Raf. ex DC. var. cacalioides (Fisch. ex Spreng.) Less. ex Griseb.,American burnweed,Asteraceae
ERHIC2,ERHIC,"Erechtites hieraciifolia (L.) Raf. ex DC. var. cacalioides (Fisch. ex Spreng.) Less. ex Griseb., orth. var.",,
ERHIC2,SECA11,Senecio cacalioides Fisch. ex Spreng.,,
ERHIH2,,Erechtites hieraciifolius (L.) Raf. ex DC. var. hieraciifolius ,American burnweed,Asteraceae
ERHIH2,ERHIH,"Erechtites hieraciifolia (L.) Raf. ex DC. var. hieraciifolia (L.) Raf. ex DC., orth. var.",,
ERHIH2,ERHII,"Erechtites hieraciifolia (L.) Raf. ex DC. var. intermedia Fernald, orth. var.",,
ERHIH2,ERHII2,Erechtites hieraciifolius (L.) Raf. ex DC. var. intermedius Fernald,,
ERHIH2,ERHIP,"Erechtites hieraciifolia (L.) Raf. ex DC. var. praealta (Raf.) Fernald, orth. var.",,
ERHIH2,ERHIP2,Erechtites hieraciifolius (L.) Raf. ex DC. var. praealtus (Raf.) Fernald,,
ERHIH2,SEHI3,Senecio hieraciifolius L.,,
ERHIM2,,Erechtites hieraciifolius (L.) Raf. ex DC. var. megalocarpus (Fernald) Cronquist,American burnweed,Asteraceae
ERHIM2,ERHIM,"Erechtites hieraciifolia (L.) Raf. ex DC. var. megalocarpa (Fernald) Cronquist, orth. var.",,
ERHIM2,ERME12,"Erechtites megalocarpa Fernald, orth. var.",,
ERHIM2,ERME3,Erechtites megalocarpus Fernald,,
ERHO10,,Erythronium howellii S. Watson,Howell's fawnlily,Liliaceae
ERHO12,,Eriogonum howellianum Reveal,Howell's buckwheat,Polygonaceae
ERHO2,,Eriastrum hooveri (Jeps.) H. Mason,Hoover's woollystar,Polemoniaceae
ERHO3,,Erigeron howellii A. Gray,Howell's fleabane,Asteraceae
ERHO4,,Eriogonum hoffmannii S. Stokes,Hoffmann's buckwheat,Polygonaceae
ERHO5,,Eriogonum holmgrenii Reveal,Snake Range buckwheat,Polygonaceae
ERHO6,,Eriogonum hookeri S. Watson,Hooker's buckwheat,Polygonaceae
ERHO8,,Eritrichium howardii (A. Gray) Rydb.,Howard's alpine forget-me-not,Boraginaceae
ERHO9,,Eryngium hookeri Walp.,Hooker's eryngo,Apiaceae
ERHOH,,Eriogonum hoffmannii S. Stokes var. hoffmannii,Hoffmann's buckwheat,Polygonaceae
ERHOR,,Eriogonum hoffmannii S. Stokes var. robustius S. Stokes,robust Hoffmann's buckwheat,Polygonaceae
ERHOR,ERHOR2,Eriogonum hoffmannii S. Stokes ssp. robustius (S. Stokes) Munz,,
ERHU,,Erigeron humilis Graham,arctic alpine fleabane,Asteraceae
ERHU,ERUN80,Erigeron unalaschkensis (DC.) Vierh.,,
ERHU,ERUNU2,Erigeron uniflorus L. var. unalaschkensis (DC.) Ostenf.,,
ERHU3,,Erigeron hultenii Spongberg,Hulten's fleabane,Asteraceae
ERHU4,,Erythrina humeana Spreng.,dwarf erythrina,Fabaceae
ERHU4,ERPR18,Erythrina princeps A. Dietr.,,
ERHU6,,Erigeron huberi S.L. Welsh & N.D. Atwood,Huber's fleabane,Asteraceae
ERHY,,"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.",teal lovegrass,Poaceae
ERHY,POHY7,Poa hypnoides Lam.,,
ERHY2,,Erigeron hyperboreus Greene,tundra fleabane,Asteraceae
ERHY2,ERAL19,Erigeron alaskanus Cronquist,,
ERHY3,,Eriogonum hylophilum Reveal & Brotherson,Gate Canyon buckwheat,Polygonaceae
ERHY3,ERCOH2,Eriogonum corymbosum Benth. var. hylophilum (Reveal & Brotherson) S.L. Welsh,,
ERHY4,,Eranthis hyemalis (L.) Salisb.,winter aconite,Ranunculaceae
ERHY4,HEHY4,Helleborus hyemalis L.,,
ERHY5,,Erigeron hyssopifolius Michx.,hyssopleaf fleabane,Asteraceae
ERHYH2,,Erigeron hyssopifolius Michx. var. hyssopifolius,hyssopleaf fleabane,Asteraceae
ERIA,,Eria Lindl.,,Orchidaceae
ERIAC,,Eriachne R. Br.,,Poaceae
ERIAS,,Eriastrum Wooton & Standl.,woollystar,Polemoniaceae
ERICA,,Erica L.,heath,Ericaceae
ERICA2,,Ericameria Nutt.,goldenbush,Asteraceae
ERIGE,,Erigenia Nutt.,erigenia,Apiaceae
ERIGE2,,Erigeron L.,fleabane,Asteraceae
ERIN,,Eragrostis intermedia Hitchc.,plains lovegrass,Poaceae
ERIN10,,Eriogonum insigne S. Watson,ladder buckwheat,Polygonaceae
ERIN10,ERDEE2,Eriogonum deflexum Torr. ssp. exaltatum (M.E. Jones) S. Stokes,,
ERIN10,ERDEI2,Eriogonum deflexum Torr. ssp. insigne (S. Watson) S. Stokes,,
ERIN10,EREX,Eriogonum exaltatum M.E. Jones,,
ERIN2,,Erigeron inornatus (A. Gray) A. Gray,California rayless fleabane,Asteraceae
ERIN3,,Eriogonum inerme (S. Watson) Jeps.,unarmed buckwheat,Polygonaceae
ERIN4,,Eriogonum inflatum Torr. & Frém.,desert trumpet,Polygonaceae
ERIN5,,Eriogonum intrafractum Coville & Morton,napkinring,Polygonaceae
ERIN6,,Eryngium integrifolium Walter,blueflower eryngo,Apiaceae
ERIN6,ERLU7,Eryngium ludovicianum Morong,,
ERIN7,,Erysimum inconspicuum (S. Watson) MacMill.,shy wallflower,Brassicaceae
ERIN8,,Erysimum insulare Greene,island wallflower,Brassicaceae
ERIN9,,Eriogonum incanum Torr. & A. Gray,frosted buckwheat,Polygonaceae
ERIN9,ERMAI,Eriogonum marifolium Torr. & A. Gray var. incanum (Torr. & A. Gray) M.E. Jones,,
ERINC3,,Erigeron inornatus (A. Gray) A. Gray var. calidipetris G.L. Nesom,California rayless fleabane,Asteraceae
ERIND,,Eriogonum inflatum Torr. & Frém. var. deflatum I.M. Johnst.,desert trumpet,Polygonaceae
ERINH,,Eriogonum inerme (S. Watson) Jeps. var. hispidulum Goodman,unarmed buckwheat,Polygonaceae
ERINH,ERINH2,Eriogonum inerme (S. Watson) Jeps. ssp. hispidulum (Goodman) Munz,,
ERINI,,Erigeron inornatus (A. Gray) A. Gray var. inornatus,California rayless fleabane,Asteraceae
ERINI3,,Eriogonum inerme (S. Watson) Jeps. var. inerme,unarmed buckwheat,Polygonaceae
ERINI3,OXIN7,Oxytheca inermis S. Watson,,
ERINI4,,Eriogonum inflatum Torr. & Frém. var. inflatum,desert trumpet,Polygonaceae
ERINI5,,Erysimum insulare Greene ssp. insulare,island wallflower,Brassicaceae
ERINI6,,Erysimum inconspicuum (S. Watson) MacMill. var. inconspicuum,shy wallflower,Brassicaceae
ERINI6,CHIN12,Cheirinia inconspicua (S. Watson) Britton,,
ERINI6,ERPA19,Erysimum parviflorum Nutt.,,
ERINK,,Erigeron inornatus (A. Gray) A. Gray var. keilii G.L. Nesom,Keil's erigeron,Asteraceae
ERINS,,Erysimum insulare Greene ssp. suffrutescens (Abrams) R.A. Price,island wallflower,Brassicaceae
ERINS,ERCOS3,Erysimum concinnum Eastw. ssp. suffrutescens Abrams,,
ERINS,ERSU7,Erysimum suffrutescens (Abrams) G. Rossb.,,
ERINS,ERSUG,Erysimum suffrutescens (Abrams) G. Rossb. var. grandifolium G. Rossb.,,
ERINU,,Erinus L.,,Scrophulariaceae
ERIOB,,Eriobotrya Lindl.,loquat,Rosaceae
ERIOC,,Eriocaulon L.,pipewort,Eriocaulaceae
ERIOC2,,Eriochloa Kunth,cupgrass,Poaceae
ERIOC3,,Eriochrysis P. Beauv.,moco de pavo,Poaceae
ERIOD,,Eriodictyon Benth.,yerba santa,Hydrophyllaceae
ERIOD2,,Erioderma Fée,erioderma lichen,Pannariaceae
ERIOG,,Eriogonum Michx.,buckwheat,Polygonaceae
ERION,,Erioneuron Nash,woollygrass,Poaceae
ERIOP,,Eriophorum L.,cottongrass,Cyperaceae
ERIOP2,,Eriophyllum Lag.,woolly sunflower,Asteraceae
ERIOS,,Eriosorus Fée,eriosorus,Pteridaceae
ERIOS8,,Eriosema (DC.) D. Don,sand pea,Fabaceae
ERITH,,Erithalis P. Br.,blacktorch,Rubiaceae
ERITR,,Eritrichium Schrad. ex Gaudin,alpine forget-me-not,Boraginaceae
ERJA,,Eriogonum jamesii Benth.,James' buckwheat,Polygonaceae
ERJA2,,Erigeron jamaicensis L.,Jamaican fleabane,Asteraceae
ERJA3,,Eriobotrya japonica (Thunb.) Lindl.,loquat,Rosaceae
ERJA3,MEJA2,Mespilus japonica Thunb.,,
ERJA4,,Eragrostis japonica (Thunb.) Trin.,pond lovegrass,Poaceae
ERJA4,ERGL,Eragrostis glomerata (Walter) L.H. Dewey,,
ERJA4,POGL11,Poa glomerata Walter,,
ERJAF,,Eriogonum jamesii Benth. var. flavescens S. Watson,James' buckwheat,Polygonaceae
ERJAF,ERAR25,Eriogonum arcuatum Greene,,
ERJAF,ERBA9,Eriogonum bakeri Greene,,
ERJAF,ERJAH,Eriogonum jamesii Benth. var. higginsii S.L. Welsh,,
ERJAJ,,Eriogonum jamesii Benth. var. jamesii,James' buckwheat,Polygonaceae
ERJAR,,Eriogonum jamesii Benth. var. rupicola Reveal,James' buckwheat,Polygonaceae
ERJAS,,Eriogonum jamesii Benth. var. simplex Gandog.,James' buckwheat,Polygonaceae
ERJAU,,Eriogonum jamesii Benth. var. undulatum (Benth.) S. Stokes ex M.E. Jones,James' buckwheat,Polygonaceae
ERJAU,ERUN7,Eriogonum undulatum Benth.,,
ERJAW,,Eriogonum jamesii Benth. var. wootonii Reveal,James' buckwheat,Polygonaceae
ERJAX,,Eriogonum jamesii Benth. var. xanthum (Small) Reveal,James' buckwheat,Polygonaceae
ERJAX,ERFLX,Eriogonum flavum Nutt. var. xanthum (Small) S. Stokes,,
ERJAX,ERXA,Eriogonum xanthum Small,,
ERJE,,Eriophyllum jepsonii Greene,Jepson's woolly sunflower,Asteraceae
ERJE2,,Eryngium jepsonii J.M. Coult. & Rose,Jepson's eryngo,Apiaceae
ERJO,,Eriogonum jonesii S. Watson,Jones' buckwheat,Polygonaceae
ERJO2,,Erigeron jonesii Cronquist,Jones' fleabane,Asteraceae
ERJO2,ERWA6,Erigeron wahwahensis S.L. Welsh,,
ERJU2,,Eriosema jurionianum Staner & De Craene,,Fabaceae
ERJU2,ERPO13,"Eriosema polystachyum Baker, nom. illeg.",,
ERKA,,Erigeron kachinensis S.L. Welsh & Glen Moore,kachina fleabane,Asteraceae
ERKA2,,Erigeron karvinskianus DC.,Latin American fleabane,Asteraceae
ERKE,,Eriogonum kelloggii A. Gray,Red Mountain buckwheat,Polygonaceae
ERKE2,,Eriogonum kennedyi Porter ex S. Watson,Kennedy's buckwheat,Polygonaceae
ERKEA,,Eriogonum kennedyi Porter ex S. Watson var. alpigenum Munz & I.M. Johnst.,southern alpine buckwheat,Polygonaceae
ERKEA,ERKEA3,Eriogonum kennedyi Porter ex S. Watson ssp. alpigenum (Munz & I.M. Johnst.) Munz,,
ERKEA2,,Eriogonum kennedyi Porter ex S. Watson var. austromontanum Munz & I.M. Johnst.,southern mountain buckwheat,Polygonaceae
ERKEA2,ERKEA4,Eriogonum kennedyi Porter ex S. Watson ssp. austromontanum (Munz & I.M. Johnst.) S. Stokes,,
ERKEK,,Eriogonum kennedyi Porter ex S. Watson var. kennedyi,Kennedy's buckwheat,Polygonaceae
ERKEP,,Eriogonum kennedyi Porter ex S. Watson var. pinicola Reveal,Kern buckwheat,Polygonaceae
ERKI,,Eriogonum kingii Torr. & A. Gray,Ruby Mountain buckwheat,Polygonaceae
ERKL,,Erythronium klamathense Applegate,Klamath fawnlily,Liliaceae
ERKO,,Eriocaulon koernickianum van Heurck & Müll. Arg.,gulf pipewort,Eriocaulaceae
ERKU,,Erigeron kuschei Eastw.,Chiricahua fleabane,Asteraceae
ERLA,,Erigeron lanatus Hook.,woolly fleabane,Asteraceae
ERLA10,,Eriogonum lancifolium Reveal & Brotherson,lanceleaf buckwheat,Polygonaceae
ERLA10,ERCOD2,Eriogonum corymbosum Benth. var. davidsei Reveal,,
ERLA12,,Ericameria laricifolia (A. Gray) Shinners,turpentine bush,Asteraceae
ERLA12,HALA5,Haplopappus laricifolius A. Gray,,
ERLA14,,Erigeron latus (A. Nelson & J.F. Macbr.) Cronquist,broad fleabane,Asteraceae
ERLA17,,Erigeron lackschewitzii G.L. Nesom & W.A. Weber,Lackschewitz's fleabane,Asteraceae
ERLA18,,Erodium laciniatum (Cav.) Willd.,cutleaf stork's bill,Geraniaceae
ERLA2,,Erigeron lassenianus Greene,Mt. Lassen fleabane,Asteraceae
ERLA3,,Eriogonum lachnogynum Torr. ex Benth.,woollycup buckwheat,Polygonaceae
ERLA3,ERTE17,Eriogonum tetraneuris Small,,
ERLA4,,Eriogonum latens Jeps.,Inyo buckwheat,Polygonaceae
ERLA4,ERELG,Eriogonum elatum Douglas ex Benth. ssp. glabrescens S. Stokes,,
ERLA4,ERMO11,Eriogonum monticola S. Stokes,,
ERLA5,,Eriogonum latifolium Sm.,seaside buckwheat,Polygonaceae
ERLA6,,Eriophyllum lanatum (Pursh) Forbes,common woolly sunflower,Asteraceae
ERLA8,,Eriophyllum latilobum Rydb.,San Mateo woolly sunflower,Asteraceae
ERLA9,,Eriogonum lagopus Rydb.,parasol buckwheat,Polygonaceae
ERLA9,ERBRC2,Eriogonum brevicaule Nutt. var. canum (S. Stokes) Dorn,,
ERLA9,ERMUC,Eriogonum multiceps Nees ssp. canum S. Stokes,,
ERLA9,ERPAC,Eriogonum pauciflorum Pursh var. canum (S. Stokes) Reveal,,
ERLAA,,Eriophyllum lanatum (Pursh) Forbes var. achillaeoides (DC.) Jeps.,common woolly sunflower,Asteraceae
ERLAA2,,Eriophyllum lanatum (Pursh) Forbes var. aphanactis J.T. Howell,common woolly sunflower,Asteraceae
ERLAA3,,Eriophyllum lanatum (Pursh) Forbes var. arachnoideum (Fisch. & Avé-Lall.) Jeps.,common woolly sunflower,Asteraceae
ERLAB,,Erodium laciniatum (Cav.) Willd. var. bovei (Delile) Murbeck,cutleaf stork's bill,Geraniaceae
ERLAC,,Eriophyllum lanatum (Pursh) Forbes var. croceum (Greene) Jeps.,common woolly sunflower,Asteraceae
ERLAC2,,Eriophyllum lanatum (Pursh) Forbes var. cuneatum (Kellogg) Jeps.,common woolly sunflower,Asteraceae
ERLAC3,,Eriogonum lachnogynum Torr. ex Benth. var. colobum Reveal & A. Clifford,clipped wild buckwheat,Polygonaceae
ERLAD,,Erigeron lassenianus Greene var. deficiens Cronquist,Mt. Lassen fleabane,Asteraceae
ERLAG,,Eriophyllum lanatum (Pursh) Forbes var. grandiflorum (A. Gray) Jeps.,common woolly sunflower,Asteraceae
ERLAH,,Eriophyllum lanatum (Pursh) Forbes var. hallii Constance,Hall's woolly sunflower,Asteraceae
ERLAI,,Eriophyllum lanatum (Pursh) Forbes var. integrifolium (Hook.) Smiley,common woolly sunflower,Asteraceae
ERLAI,ERIN12,Eriophyllum integrifolium (Hook.) Greene,,
ERLAI,ERLAM,Eriophyllum lanatum (Pursh) Forbes var. monoense (Rydb.) Jeps.,,
ERLAL,,Eriophyllum lanatum (Pursh) Forbes var. lanceolatum (Howell) Jeps.,common woolly sunflower,Asteraceae
ERLAL2,,Eriophyllum lanatum (Pursh) Forbes var. leucophyllum (DC.) W.R. Carter,common woolly sunflower,Asteraceae
ERLAL3,,Eriophyllum lanatum (Pursh) Forbes var. lanatum,common woolly sunflower,Asteraceae
ERLAL3,ERLAT,Eriophyllum lanatum (Pursh) Forbes var. typicum Constance,,
ERLAL4,,Erigeron lassenianus Greene var. lassenianus,Mt. Lassen fleabane,Asteraceae
ERLAL4,ERFL3,Erigeron flexuosus Cronquist,,
ERLAL5,,Eriogonum lachnogynum Torr. ex Benth. var. lachnogynum,woollycup buckwheat,Polygonaceae
ERLAN2,,Erlangea Sch. Bip.,erlangea,Asteraceae
ERLAO,,Eriophyllum lanatum (Pursh) Forbes var. obovatum (Greene) H.M. Hall,common woolly sunflower,Asteraceae
ERLAS4,,Eriogonum lachnogynum Torr. ex Benth. var. sarahiae (N.D. Atwood & A. Clifford) Reveal,Sarah's buckwheat,Polygonaceae
ERLAS4,ERSA3,Eriogonum sarahiae N.D. Atwood & A. Clifford,,
ERLE,,Eragrostis lehmanniana Nees,Lehmann lovegrass,Poaceae
ERLE10,,Eriogonum leptophyllum (Torr. & A. Gray) Wooton & Standl.,slenderleaf buckwheat,Polygonaceae
ERLE10,EREFL,Eriogonum effusum Nutt. var. leptophyllum Torr. & A. Gray,,
ERLE11,,Eryngium leavenworthii Torr. & A. Gray,Leavenworth's eryngo,Apiaceae
ERLE12,,Eryngium lemmonii J.M. Coult. & Rose,Chiricahua Mountain eryngo,Apiaceae
ERLE13,,Eriogonum lewisii Reveal,Lewis' buckwheat,Polygonaceae
ERLE14,,Erigeron lemmonii A. Gray,Lemmon's fleabane,Asteraceae
ERLE18,,Eragrostis leptocarpa Benth.,,Poaceae
ERLE20,,Eremochloa leersioides (Munro) Hack.,sharp cupgrass,Poaceae
ERLE3,,Eragrostis leptophylla Hitchc.,mountain lovegrass,Poaceae
ERLE4,,Eragrostis leptostachya (R. Br.) Steud.,Australian lovegrass,Poaceae
ERLE4,ERHO,Eragrostis hosakai O. Deg.,,
ERLE5,,Erigeron leibergii Piper,Leiberg's fleabane,Asteraceae
ERLE6,,Erigeron leiomerus A. Gray,rockslide yellow fleabane,Asteraceae
ERLE7,,Eriochloa lemmonii Vasey & Scribn.,canyon cupgrass,Poaceae
ERLE8,,Eriogonum lemmonii S. Watson,volcanic buckwheat,Polygonaceae
ERLE9,,Eriogonum leptocladon Torr. & A. Gray,sand buckwheat,Polygonaceae
ERLEL,,Eriogonum leptocladon Torr. & A. Gray var. leptocladon,sand buckwheat,Polygonaceae
ERLEL,EREFS2,Eriogonum effusum Nutt. var. shandsii S. Stokes,,
ERLEP,,Eriogonum leptocladon Torr. & A. Gray var. papiliunculi Reveal,sand buckwheat,Polygonaceae
ERLER,,Eriogonum leptocladon Torr. & A. Gray var. ramosissimum (Eastw.) Reveal,sand buckwheat,Polygonaceae
ERLER,ERRA9,Eriogonum ramosissimum Eastw.,,
ERLI,,Erigeron linearis (Hook.) Piper,desert yellow fleabane,Asteraceae
ERLI,ERPE12,Erigeron peucephyllus A. Gray,,
ERLI3,,Eriocaulon lineare Small,narrow pipewort,Eriocaulaceae
ERLI3,ERLIG,Eriocaulon lineare Small var. gigas Moldenke,,
ERLI4,,Eriogonum libertini Reveal,Dubakella Mountain buckwheat,Polygonaceae
ERLI5,,Ernodea littoralis Sw.,coughbush,Rubiaceae
ERLI5,ERAN16,Ernodea angusta Small,,
ERLI5,ERLIA,Ernodea littoralis Sw. var. angusta (Small) R.W. Long,,
ERLI6,,Ericameria linearifolia (DC.) Urbatsch & Wussow,narrowleaf goldenbush,Asteraceae
ERLI6,HALI5,Haplopappus linearifolius DC.,,
ERLI6,HALII,Haplopappus linearifolius DC. ssp. interior (Coville) H.M. Hall,,
ERLI6,HALII2,Haplopappus linearifolius DC. var. interior (Coville) M.E. Jones,,
ERLI6,STIN7,Stenotopsis interior (Coville) Rydb.,,
ERLI6,STLI6,Stenotopsis linearifolia (DC.) Rydb.,,
ERLI6,STLII,Stenotopsis linearifolia (DC.) Rydb. var. interior (Coville) H.M. Hall,,
ERLI8,,Ericameria lignumviridis (S.L. Welsh) G.L. Nesom,Greenwood's goldenbush,Asteraceae
ERLI8,HALI8,Haplopappus lignumviridis S.L. Welsh,,
ERLO,,Erigeron lonchophyllus Hook.,shortray fleabane,Asteraceae
ERLO,ERLOL,Erigeron lonchophyllus Hook. var. laurentianus Vict.,,
ERLO,ERMI10,Erigeron minor (Hook.) Rydb.,,
ERLO,TRLO3,Trimorpha lonchophylla (Hook.) G.L. Nesom,,
ERLO2,,Eriogonum lobbii Torr. & A. Gray,Lobb's buckwheat,Polygonaceae
ERLO3,,Eriogonum loganum A. Nelson,Cache Valley buckwheat,Polygonaceae
ERLO3,ERBRL2,Eriogonum brevicaule Nutt. var. loganum (A. Nelson) S.L. Welsh,,
ERLO4,,Eriogonum lonchophyllum Torr. & A. Gray,spearleaf buckwheat,Polygonaceae
ERLO5,,Eriogonum longifolium Nutt.,longleaf buckwheat,Polygonaceae
ERLO6,,Erigeron lobatus A. Nelson,lobed fleabane,Asteraceae
ERLO7,,Eriocaulon longifolium Nees ex Kunth,pipewort,Eriocaulaceae
ERLOF,,Eriogonum lonchophyllum Torr. & A. Gray var. fendlerianum (Benth.) Reveal,spearleaf buckwheat,Polygonaceae
ERLOF,ERAI2,Eriogonum ainsliei Standl.,,
ERLOF,ERFE,Eriogonum fendlerianum (Benth.) Small,,
ERLOG,,Eriogonum longifolium Nutt. var. gnaphalifolium Gandog.,longleaf buckwheat,Polygonaceae
ERLOG,ERFL11,Eriogonum floridanum Small,,
ERLOH,,Eriogonum longifolium Nutt. var. harperi (Goodman) Reveal,Harper's buckwheat,Polygonaceae
