Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
MELAC,MEVID2,Mertensia viridis (A. Nelson) A. Nelson var. dilata (A. Nelson) L.O. Williams,,
MELAL,,Melaleuca L.,melaleuca,Myrtaceae
MELAL2,,Mertensia lanceolata (Pursh) DC. var. lanceolata,prairie bluebells,Boraginaceae
MELAL2,MELI9,Mertensia linearis Greene,,
MELAL3,,Mentzelia laevicaulis (Hook.) Torr. & A. Gray var. laevicaulis,smoothstem blazingstar,Loasaceae
MELAL3,MELAA,Mentzelia laevicaulis (Hook.) Torr. & A. Gray var. acuminata (Rydb.) A. Nelson & J.F. Macbr.,,
MELAL3,NULA2,Nuttallia laevicaulis (Hook.) Greene,,
MELAM,,Melampodium L.,blackfoot,Asteraceae
MELAM2,,Melampyrum L.,cowwheat,Scrophulariaceae
MELAN10,,Melanolepis Rchb. f. & Zoll.,,Euphorbiaceae
MELAN2,,Melanthera Rohr,squarestem,Asteraceae
MELAN2,WOLLA,Wollastonia DC. ex Decaisne,,
MELAN5,,Melanelia Essl.,melanelia lichen,Parmeliaceae
MELAN7,,Melanolecia Hertel,melanolecia lichen,Hymeneliaceae
MELAN8,,Melanomma Nitschke ex Fuckel,melanomma lichen,Melanommataceae
MELAN9,,Melanorrhoea Wall.,melanorrhoea,Anacardiaceae
MELAP,,Mentzelia laevicaulis (Hook.) Torr. & A. Gray var. parviflora (Douglas ex Hook.) C.L. Hitchc.,smoothstem blazingstar,Loasaceae
MELAP,MEBR4,Mentzelia brandegeei S. Watson,,
MELAP,MEDO,Mentzelia douglasii H. St. John,,
MELAS,,Melastoma L.,melastoma,Melastomataceae
MELAS2,,Mertensia lanceolata (Pursh) DC. var. secundorum Cockerell,prairie bluebells,Boraginaceae
MELAS3,,Melaspilea Nyl.,melaspilea lichen,Melaspileaceae
MELE2,,Melampodium leucanthum Torr. & A. Gray,plains blackfoot,Asteraceae
MELE3,,Mentzelia leucophylla Brandegee,Ash Meadows blazingstar,Loasaceae
MELE4,,Melaspilea lentiginosula (Nyl.) A.L. Sm.,melaspilea lichen,Melaspileaceae
MELE7,,Metzgeria leptoneura Spruce,,Metzgeriaceae
MELEL,,Metzgeria leptoneura Spruce var. leptoneura,,Metzgeriaceae
MELEP,,Metzgeria leptoneura Spruce var. polychaeta R.M. Schust.,,Metzgeriaceae
MELI13,,Mentzelia linearifolia N.D. Atwood & S.L. Welsh,narrow-leaved blazingstar,Loasaceae
MELI2,,Melampyrum lineare Desr.,narrowleaf cowwheat,Scrophulariaceae
MELI3,,Mentzelia lindheimeri Urb. & Gilg,Lindheimer's blazingstar,Loasaceae
MELI4,,Mentzelia lindleyi Torr. & A. Gray,Lindley's blazingstar,Loasaceae
MELI5,,Medicago littoralis Rhode ex Loisel.,water medick,Fabaceae
MELI5,MELII,Medicago littoralis Rhode ex Loisel. var. inermis Moris,,
MELI6,,Melanthera ligulata Small,pineland squarestem,Asteraceae
MELI7,,Melaleuca linariifolia Sm.,cajeput tree,Myrtaceae
MELIA,,Melia L.,melia,Meliaceae
MELIA3,,Melianthus L.,melianthus,Melianthaceae
MELIC,,Melica L.,melicgrass,Poaceae
MELIC2,,Melicoccus P. Br.,melicoccus,Sapindaceae
MELIC3,,Melicope (J.R. Forst. & G. Forst.) T.G. Hartley & B.C. Stone,melicope,Rutaceae
MELIC5,,Melicytus J.R. Forst. & G. Forst.,,Violaceae
MELIL,,Melilotus Mill.,sweetclover,Fabaceae
MELIL2,,Melampyrum lineare Desr. var. latifolium Bart.,narrowleaf cowwheat,Scrophulariaceae
MELIL2,MELA6,Melampyrum latifolium (W. Barton) Muhl. ex Britton & A. Br.,,
MELIL3,,Melampyrum lineare Desr. var. lineare,narrowleaf cowwheat,Scrophulariaceae
MELIL3,MELIA2,Melampyrum lineare Desr. var. americanum (Michx.) Beauverd,,
MELIN,,Melinis P. Beauv.,stinkgrass,Poaceae
MELIO,,Meliosma Blume,meliosma,Sabiaceae
MELIP2,,Melampyrum lineare Desr. var. pectinatum (Pennell) Fernald,narrowleaf cowwheat,Scrophulariaceae
MELIS,,Melissa L.,balm,Lamiaceae
MELO,,Melampodium longicorne A. Gray,Arizona blackfoot,Asteraceae
MELO2,,Menodora longiflora A. Gray,showy menodora,Oleaceae
MELO4,,Mertensia longiflora Greene,small bluebells,Boraginaceae
MELO70,,Meesia longiseta Hedw.,meesia moss,Meesiaceae
MELO70,MEHE4,Meesia hexasticha sensu Grout,,
MELO70,MELOM,Meesia longiseta Hedw. var. macounii Grout,,
MELOC,,Melochia L.,melochia,Sterculiaceae
MELOC2,,Melocactus Link & Otto,melocactus,Cactaceae
MELOD,,Melodinus J.R. Forst. & G. Forst.,melodinus,Apocynaceae
MELOL,,Melolobium Eckl. & Zeyh.,,Fabaceae
MELOT,,Melothria L.,melothria,Cucurbitaceae
MELPO,,Melpomense A.R. Sm. & R.C. Moran,dwarf polypody,Grammitidaceae
MELU,,Medicago lupulina L.,black medick,Fabaceae
MELU,MELUC,Medicago lupulina L. var. cupaniana (Guss.) Boiss.,,
MELU,MELUG,Medicago lupulina L. var. glandulosa Neilr.,,
MELU3,,Mesadenus lucayanus (Britton) Schltr.,Florida Keys ladies'-tresses,Orchidaceae
MELU3,MEPO6,Mesadenus polyanthus auct. non (Rchb. f.) Schltr.,,
MELU3,SPLU3,Spiranthes lucayana (Britton) Cogn.,,
MELU3,SPPO3,Spiranthes polyantha auct. non Rchb. f.,,
MELUW2,,Medicago lupulina L. var. willdenowii Boenn.,,Fabaceae
MELY,,Melicope lydgatei (Hillebr.) T.G. Hartley & B.C. Stone,Koolau Range melicope,Rutaceae
MELY,PEAP,Pelea apoda H. St. John,,
MELY,PEDE9,Pelea descendens H. St. John,,
MELY,PELY,Pelea lydgatei Hillebr.,,
MELY,PEPAA,Pelea parvifolia Hillebr. var. apoda (H. St. John) B.C. Stone,,
MELY,PEPAS,Pelea parvifolia Hillebr. var. sessilis (Levl.) B.C. Stone,,
MELY,PESE9,Pelea semiternata H. St. John,,
MEMA,,Melastoma malabathricum L.,Malabar melastome,Melastomataceae
MEMA,MEMAM2,Melastoma malabathricum L. var. mariannum (Naudin) Fosberg & Sachet,,
MEMA11,,Melaspilea maculosa (Fr.) Müll. Arg.,melaspilea lichen,Melaspileaceae
MEMA14,,Medicago marina L.,,Fabaceae
MEMA15,,Melica macra Nees,,Poaceae
MEMA16,,Meryta macrophylla Seem.,,Araliaceae
MEMA2,,Mertensia macdougalii A. Heller,Macdougal's bluebells,Boraginaceae
MEMA20,,Medinilla magnifica Lindl.,showy medinilla,Melastomataceae
MEMA21,,Melianthus major L.,honey-flower,Melianthaceae
MEMA3,,Mertensia maritima (L.) Gray,oysterleaf,Boraginaceae
MEMA4,,Metrosideros macropus Hook. & Arn.,'ohi'a,Myrtaceae
MEMA5,,Mentzelia marginata (Osterh.) H.J. Thomp. & Prigge,Colorado blazingstar,Loasaceae
MEMA5,NUMA,Nuttallia marginata Osterh.,,
MEMA6,,Melicope macropus (Hillebr.) T.G. Hartley & B.C. Stone,Kaholuamanu melicope,Rutaceae
MEMA6,PEMA9,Pelea macropus Hillebr.,,
MEMA7,,Melicope makahae (B.C. Stone) T.G. Hartley & B.C. Stone,Makaha Valley melicope,Rutaceae
MEMA7,PEMA10,Pelea makahae B.C. Stone,,
MEMAA2,,Mertensia maritima (L.) Gray var. asiatica (Takeda) S.L. Welsh,oysterleaf,Boraginaceae
MEMAA2,MEMAA,Mertensia maritima (L.) Gray ssp. asiatica Takeda,,
MEMAM,,Mertensia maritima (L.) Gray var. maritima,oysterleaf,Boraginaceae
MEMAM,PNMA,Pneumaria maritima (L.) Hill,,
MEME,,Mentzelia mexicana H.J. Thomp. & Zavort.,Mexican blazingstar,Loasaceae
MEME10,,Melaleuca megacephala F. Muell.,,Myrtaceae
MEME12,,Merrilliodendron megacarpum (Hemsl.) Sleumer,,Icacinaceae
MEME14,,Medinilla medinilliana (Gaudich.) Fosberg & Sachet,,Melastomataceae
MEME5,,Melaspilea mesophlebia Müll. Arg.,melaspilea lichen,Melaspileaceae
MEME6,,Metamelaena melambola (Tuck.) Henssen,metamelaena lichen,Lichinaceae
MEME6,PYME2,Pyrenopsis melambola (Tuck.) Tuck.,,
MEME6,SYME2,Synalissa melambola Tuck.,,
MEME7,,Mentzelia memorabilis N.H. Holmgren & P.K. Holmgren,September 11 stickleaf,Loasaceae
MEME7,MEME15,"Mentzelia memorabalis N.H. Holmgren & P.K. Holmgren, orth. var.",,
MEME8,,Metaneckera menziesii (Hook.) Steere,Menzies' metaneckera moss,Neckeraceae
MEME8,NEME2,Neckera menziesii Hook.,,
MEME8,NEME6,Neckeradelphus menziesii (Hook.) Steere,,
MEME8,NEMEA4,Neckera menziesii Hook. var. amblyclada Kindb.,,
MEME8,NENE4,Neckera neomexicana (Cardot) Grout,,
MEME8,PONE17,Porotrichum neomexicanum (Cardot) Wagn.,,
MEMI,,Medicago minima (L.) L.,little bur-clover,Fabaceae
MEMI,MEMIC,Medicago minima (L.) L. var. compacta Neyraut,,
MEMI,MEMIL,Medicago minima (L.) L. var. longiseta DC.,,
MEMI,MEMIP,Medicago minima (L.) L. var. pubescens Webb,,
MEMI2,,Melinis minutiflora P. Beauv.,molassesgrass,Poaceae
MEMI2,METE10,Melinis tenuinervis Stapf,,
MEMI3,,Mentzelia micrantha (Hook. & Arn.) Torr. & A. Gray,San Luis blazingstar,Loasaceae
MEMI8,,Melaleuca microphylla Sm.,,Myrtaceae
MEMO,,Melica montezumae Piper,Montezuma melicgrass,Poaceae
MEMO10,,Medicago monantha (C.A. Mey.) Trautv.,medick,Fabaceae
MEMO10,TRNE8,Trigonella neoana Boiss.,,
MEMO12,,Mentzelia monoensis J.M. Brokaw & L. Hufford,Mono Craters blazingstar,Loasaceae
MEMO2,,Mentzelia mollis M. Peck,soft blazingstar,Loasaceae
MEMO4,,Mentzelia montana (Davidson) Davidson,variegated-bract blazingstar,Loasaceae
MEMO4,ACMO5,Acrolasia montana Davidson,,
MEMO5,,Medicago monspeliaca (L.) Trautv.,hairy medick,Fabaceae
MEMO5,TRMO7,Trigonella monspeliaca L.,,
MEMO6,,Melicope molokaiensis (Hillebr.) T.G. Hartley & B.C. Stone,Molokai melicope,Rutaceae
MEMO6,PEFO3,Pelea foetida Levl.,,
MEMO6,PEMO2,Pelea molokaiensis Hillebr.,,
MEMO6,PEST4,Pelea stellata H. St. John,,
MEMU,,Melica mutica Walter,twoflower melicgrass,Poaceae
MEMU10,,Melanolepis multiglandulosa (Reinw. ex Blume) Rchb. f. & Zoll.,,Euphorbiaceae
MEMU10,MEMUG,Melanolepis multiglandulosa (Reinw. ex Blume) Rchb. f. & Zoll. var. glabrata (Müll. Arg.) Fosberg,,
MEMU11,,Mentha ×muelleriana F.W. Schultz,mint,Lamiaceae
MEMU2,,Mentzelia multicaulis (Osterh.) A. Nelson ex J. Darl.,manystem blazingstar,Loasaceae
MEMU3,,Mentzelia multiflora (Nutt.) A. Gray,Adonis blazingstar,Loasaceae
MEMU4,,Melicope mucronulata (H. St. John) T.G. Hartley & B.C. Stone,alani,Rutaceae
MEMU4,PEMU4,Pelea mucronulata H. St. John,,
MEMU5,,Melicope munroi (H. St. John) T.G. Hartley & B.C. Stone,lanahale,Rutaceae
MEMU5,PEMU6,Pelea munroi H. St. John,,
MEMU60,,Melanelia multispora (A. Schneid.) Essl.,manyspore melanelia lichen,Parmeliaceae
MEMU60,PAMU15,Parmelia multispora A. Schneid.,,
MEMU8,,Medicago murex Willd.,,Fabaceae
MEMUF,,Mentzelia multicaulis (Osterh.) A. Nelson ex J. Darl. var. flumensevera N.H. Holmgren & P.K. Holmgren,Sevier Canyon stickleaf,Loasaceae
MEMUI,,Mentzelia multiflora (Nutt.) A. Gray var. integra M.E. Jones,Adonis blazingstar,Loasaceae
MEMUI,MEIN12,Mentzelia integra (M.E. Jones) Tidestr.,,
MEMUI,MEPUI,Mentzelia pumila Nutt. ex Torr. & A. Gray var. integra (M.E. Jones) Kearney & Peebles,,
MEMUL,,Mentzelia multicaulis (Osterh.) A. Nelson ex J. Darl. var. librina Thorne & F.G. Sm.,manystem blazingstar,Loasaceae
MEMUL2,,Mentzelia multiflora (Nutt.) A. Gray var. longiloba (J. Darl.) Kartesz,Adonis blazingstar,Loasaceae
MEMUL2,MELO5,Mentzelia longiloba J. Darl.,,
MEMUL2,MEMUL3,Mentzelia multiflora (Nutt.) A. Gray ssp. longiloba (J. Darl.) Felger,,
MEMUM,,Mentzelia multicaulis (Osterh.) A. Nelson ex J. Darl. var. multicaulis,manystem blazingstar,Loasaceae
MEMUM,NUMU,Nuttallia multicaulis Osterh.,,
MEMUM2,,Mentzelia multiflora (Nutt.) A. Gray var. multiflora,Adonis blazingstar,Loasaceae
MEMUM2,MEPUM,Mentzelia pumila Nutt. ex Torr. & A. Gray var. multiflora (Nutt.) Urb. & Gilg,,
MEMUM2,NUMU2,Nuttallia multiflora (Nutt.) Greene,,
MEMUU,,Mentzelia multicaulis (Osterh.) A. Nelson ex J. Darl. var. uintahensis N.H. Holmgren & P.K. Holmgren,Uinta Basin stickleaf,Loasaceae
MEMY,,Metzgeria myriopoda Lindb.,,Metzgeriaceae
MENE4,,Melicope nealiae (B.C. Stone) T.G. Hartley & B.C. Stone,Kokee Plateau melicope,Rutaceae
MENE4,PENE5,Pelea nealiae B.C. Stone,,
MENE6,,Melaleuca nesophila F. Muell.,,Myrtaceae
MENE7,,Melaleuca neglecta Ewart & B. Alph. Wood,,Myrtaceae
MENE7,MEOR7,Melaleuca oraria J.M. Black,,
MENE8,,Melinis nerviglumis (Franch.) Zizka,,Poaceae
MENE8,RHRH3,Rhynchelytrum rhodesianum (Rendle) Stapf & C.E. Hubb.,,
MENEG,,Menegazzia A. Massal.,honeycombed lichen,Parmeliaceae
MENI,,Melica nitens (Scribn.) Nutt. ex Piper,threeflower melicgrass,Poaceae
MENI2,,Mentzelia nitens Greene,shining blazingstar,Loasaceae
MENI3,,Melanthera nivea (L.) Small,snow squarestem,Asteraceae
MENI3,BINI,Bidens nivea L.,,
MENI3,MECA18,Melanthera carpenteri Small,,
MENI3,MEHA6,Melanthera hastata Michx.,,
MENI4,,Medusulina nitida (Eschw.) Müll. Arg.,medusulina lichen,Graphidaceae
MENI4,GRNI3,Graphis nitida (Eschw.) Tuck.,,
MENIN,,Mentzelia nitens Greene var. nitens,shining blazingstar,Loasaceae
MENIN,MECA5,Mentzelia californica H.J. Thomp. & Roberts,,
MENIS,,Menispermum L.,moonseed,Menispermaceae
MENO,,Melochia nodiflora Sw.,bretonica prieta,Sterculiaceae
MENO2,,Mesembryanthemum nodiflorum L.,slenderleaf iceplant,Aizoaceae
MENO2,GANO,Gasoul nodiflorum (L.) Rothm.,,
MENO4,,Melaleuca nodosa (Sol. ex Gaertn.) Sm.,,Myrtaceae
MENO6,,Medicago noeana Boiss.,,Fabaceae
MENOD,,Menodora Bonpl.,menodora,Oleaceae
MENTH,,Mentha L.,mint,Lamiaceae
MENTZ,,Mentzelia L.,blazingstar,Loasaceae
MENU,,Mentzelia nuda (Pursh) Torr. & A. Gray,bractless blazingstar,Loasaceae
MENUN,,Mentzelia nuda (Pursh) Torr. & A. Gray var. nuda,bractless blazingstar,Loasaceae
MENUN,NUNU,Nuttallia nuda (Pursh) Greene,,
MENUS,,Mentzelia nuda (Pursh) Torr. & A. Gray var. stricta (Osterh.) Harrington,bractless blazingstar,Loasaceae
MENUS,MEST4,Mentzelia stricta (Osterh.) G.W. Stevens ex Jeffs & Little,,
MENUS,NUST,Nuttallia stricta (Osterh.) Greene,,
MENYA,,Menyanthes L.,buckbean,Menyanthaceae
MENZI,,Menziesia Sm.,menziesia,Ericaceae
MEOA,,Melicope oahuensis (Levl.) T.G. Hartley & B.C. Stone,Oahu melicope,Rutaceae
MEOA,PELU2,Pelea lucens (Hillebr.) H. St. John,,
MEOA,PEOA2,Pelea oahuensis Levl.,,
MEOB,,Mertensia oblongifolia (Nutt.) G. Don,oblongleaf bluebells,Boraginaceae
MEOB,MEBA,Mertensia bakeri Greene,,
MEOB,MEBAO,Mertensia bakeri Greene var. osterhoutii L.O. Williams,,
MEOB,MECU,Mertensia cusickii Piper,,
MEOB,MEFU2,Mertensia fusiformis Greene,,
MEOB,MELAF,Mertensia lanceolata (Pursh) DC. var. fendleri (A. Gray) A. Gray,,
MEOB,MELAN4,Mertensia lanceolata (Pursh) DC. var. nivalis (S. Watson) Higgins,,
MEOB,MELAP2,Mertensia lanceolata (Pursh) DC. var. pubens (J.F. Macbr.) L.O. Williams,,
MEOB,MELAV2,Mertensia lanceolata (Pursh) DC. var. viridis A. Nelson,,
MEOB,MEOBA,Mertensia oblongifolia (Nutt.) G. Don var. amoena (A. Nelson) L.O. Williams,,
MEOB,MEOBN,Mertensia oblongifolia (Nutt.) G. Don var. nevadensis (A. Nelson) L.O. Williams,,
MEOB,MEOBO2,Mertensia oblongifolia (Nutt.) G. Don var. oblongifolia,,
MEOB,MEOR5,Mertensia oreophila L.O. Williams,,
MEOB,MEPAN,Mertensia paniculata (Aiton) G. Don var. nivalis S. Watson,,
MEOB,MEPE5,Mertensia perplexa Rydb.,,
MEOB,METO5,Mertensia toiyabensis J.F. Macbr.,,
MEOB,MEVI4,Mertensia viridis (A. Nelson) A. Nelson,,
MEOB,MEVIC,Mertensia viridis (A. Nelson) A. Nelson var. cana (Rydb.) L.O. Williams,,
MEOB,MEVIC2,Mertensia viridis (A. Nelson) A. Nelson var. caelestina (A. Nelson & Cockerell) L.O. Williams,,
MEOB,MEVIC3,Mertensia viridis (A. Nelson) A. Nelson var. cynoglossoides (Greene) J.F. Macbr.,,
MEOB,MEVIP,Mertensia viridis (A. Nelson) A. Nelson var. parvifolia L.O. Williams,,
MEOB2,,Meliosma obtusifolia (Bello) Krug & Urb.,cacaillo,Sabiaceae
MEOB3,,Mentzelia obscura H.J. Thomp. & Roberts,Pacific blazingstar,Loasaceae
MEOB4,,Melicope obovata (H. St. John) T.G. Hartley & B.C. Stone,Makawao melicope,Rutaceae
MEOB4,PEOB4,Pelea obovata H. St. John,,
MEOC3,,Melaspilea octomera Müll. Arg.,melaspilea lichen,Melaspileaceae
MEOF,,Melilotus officinalis (L.) Lam.,sweetclover,Fabaceae
MEOF,MEAL12,"Melilotus alba Medikus, orth. var.",,
MEOF,MEAL2,Melilotus albus Medik.,,
MEOF,MEALA2,Melilotus albus Medik. var. annuus Coe,,
MEOF,MEAR15,Melilotus arvensis Wallr.,,
MEOF,MELE6,Melilotus leucanthus W.D.J. Koch ex DC.,,
MEOF,MELU6,Melilotus lutea Gueldenst.,,
MEOF,MEOFM2,Melilotus officinalis (L.) Lam. var. micranthus O.E. Schulz,,
MEOF2,,Melissa officinalis L.,common balm,Lamiaceae
MEOL,,Mentzelia oligosperma Nutt. ex Sims,chickenthief,Loasaceae
MEOL60,,Melanelia olivacea (L.) Eassl.,melanelia lichen,Parmeliaceae
MEOL60,PAOL3,Parmelia olivacea (L.) Ach.,,
MEOL61,,Melanelia olivaceoides (Krog) Essl.,melanelia lichen,Parmeliaceae
MEOL61,PAOL4,Parmelia olivaceoides Krog,,
MEOR,,Meconella oregana Nutt.,white fairypoppy,Papaveraceae
MEOR2,,Medicago orbicularis (L.) Bartal.,blackdisk medick,Fabaceae
MEOR2,MEORM2,Medicago orbicularis (L.) Bartal. var. marginata (Willd.) Benth.,,
MEOR3,,Mentzelia oreophila J. Darl.,Argus blazingstar,Loasaceae
MEOR3,MEPU2,Mentzelia puberula J. Darl.,,
MEOR4,,Melicope orbicularis (Hillebr.) T.G. Hartley & B.C. Stone,Honokahua melicope,Rutaceae
MEOR4,PEOR5,Pelea orbicularis Hillebr.,,
MEOR4,PEORT,Pelea orbicularis Hillebr. var. tonsa H. St. John & Hume,,
MEOV,,Melicope ovalis (H. St. John) T.G. Hartley & B.C. Stone,Hana melicope,Rutaceae
MEOV,PEOV3,Pelea ovalis H. St. John,,
MEOV2,,Melicope ovata (H. St. John & Hume) T.G. Hartley & B.C. Stone,eggshape melicope,Rutaceae
MEOV2,PEGL9,Pelea glabra H. St. John,,
MEOV2,PEOV4,Pelea ovata H. St. John & Hume,,
MEOX,,Melanomma oxysporum (Zahlbr.) D. Hawksw.,melanomma lichen,Melanommataceae
MEOX,MIOX2,Microthelia oxyspora Zahlbr.,,
MEPA,,Mertensia paniculata (Aiton) G. Don,tall bluebells,Boraginaceae
MEPA15,,Megalospora pachycheila (Tuck.) Sipman,megalospora lichen,Megalosporaceae
MEPA15,BOPA10,Bombyliospora pachycheila (Tuck.) Zahlbr.,,
MEPA21,,Melicope palawensis (Lauterb.) T.G. Hartley,beror,Rutaceae
MEPA21,EUPA29,Euodia palawensis Lauterb.,,
MEPA3,,Melanthera parvifolia Small,small-leaf squarestem,Asteraceae
MEPA3,MERA3,Melanthera radiata Small,,
MEPA4,,Mentzelia pachyrhiza I.M. Johnst.,Coahuila blazingstar,Loasaceae
MEPA5,,Mentzelia packardiae Glad.,Packard's blazingstar,Loasaceae
MEPA6,,Melicope pallida (Hillebr.) T.G. Hartley & B.C. Stone,pale melicope,Rutaceae
MEPA6,PELE4,Pelea leveillei Faurie ex Levl.,,
MEPA6,PEPA16,Pelea pallida Hillebr.,,
MEPA60,,Melanelia panniformis (Nyl.) Essl.,melanelia lichen,Parmeliaceae
MEPA60,PAPA34,Parmelia panniformis (Nyl.) Vain.,,
MEPA7,,Melicope paniculata (H. St. John) T.G. Hartley & B.C. Stone,Lihue melicope,Rutaceae
MEPA7,PEPA18,Pelea paniculata H. St. John,,
MEPAA,,Mertensia paniculata (Aiton) G. Don var. alaskana (Britton) L.O. Williams,Alaska tall bluebells,Boraginaceae
MEPAA,MEAL9,Mertensia alaskana Britton,,
MEPAB,,Mertensia paniculata (Aiton) G. Don var. borealis (J.F. Macbr.) L.O. Williams,northern bluebells,Boraginaceae
MEPAE,,Mertensia paniculata (Aiton) G. Don var. eastwoodiae (J.F. Macbr.) Hultén,Eastwood's bluebells,Boraginaceae
MEPAE,MEEA,Mertensia eastwoodiae J.F. Macbr.,,
MEPAE,MEPAE2,Mertensia paniculata (Aiton) G. Don ssp. eastwoodiae (J.F. Macbr.) S.L. Welsh,,
MEPAP,,Mertensia paniculata (Aiton) G. Don var. paniculata,tall bluebells,Boraginaceae
MEPAP,MEPA8,Mertensia palmeri A. Nelson & J.F. Macbr.,,
MEPAP,MEPI4,Mertensia pilosa (Cham.) DC.,,
MEPE11,,Melaleuca pentagona Labill.,,Myrtaceae
MEPE13,,Merremia peltata (L.) Merr.,merremia,Convolvulaceae
MEPE14,,Melica persica Kunth,,Poaceae
MEPE2,,Melampodium perfoliatum (Cav.) Kunth,perfoliate blackfoot,Asteraceae
MEPE2,ALPE8,Alcina perfoliata Cav.,,
MEPE3,,Melothria pendula L.,Guadeloupe cucumber,Cucurbitaceae
MEPE4,,Mentzelia pectinata Kellogg,San Joaquin blazingstar,Loasaceae
MEPE4,MEGRP,Mentzelia gracilenta Torr. & A. Gray var. pectinata (Kellogg) Jeps.,,
MEPE6,,Mentzelia perennis Wooton,perennial blazingstar,Loasaceae
MEPE9,,Melicope peduncularis (Levl.) T.G. Hartley & B.C. Stone,boxfruit alani,Rutaceae
MEPE9,PENI2,Pelea niuensis H. St. John,,
MEPE9,PEPA17,Pelea paloloensis H. St. John,,
MEPE9,PEPE7,Pelea peduncularis Levl.,,
MEPE9,PEPEC,Pelea peduncularis Levl. var. cordata B.C. Stone,,
MEPE9,PEPEN,Pelea peduncularis Levl. var. nummularia B.C. Stone,,
MEPE9,PEPEN2,Pelea peduncularis Levl. var. niuensis (H. St. John) B.C. Stone,,
MEPE9,PEPEP,Pelea peduncularis Levl. var. pauciflora (H. St. John) B.C. Stone,,
MEPE9,PEPEP4,Pelea peduncularis Levl. var. paloloensis (H. St. John) B.C. Stone,,
MEPE9,PEPEQ,Pelea peduncularis Levl. var. quadrata B.C. Stone,,
MEPE9,PEPET,Pelea peduncularis Levl. var. ternifolia (B.C. Stone) B.C. Stone,,
MEPE9,PEWA5,Pelea waimeaensis H. St. John & Hume,,
MEPE9,PEWAT,Pelea wawraeana Rock var. tenuifolia H. St. John & Hume,,
MEPEA,,Melothria pendula L. var. aspera Cogn.,Guadeloupe cucumber,Cucurbitaceae
MEPEA,MEMI4,Melothria microcarpa Shuttlw.,,
MEPEA,MENA,Melothria nashii Small,,
MEPEA,MEPEM,Melothria pendula L. var. microcarpa (Shuttlw.) Cogn.,,
MEPEC,,Melothria pendula L. var. crassifolia (Small) Cogn.,Guadeloupe cucumber,Cucurbitaceae
MEPEC,MECR8,Melothria crassifolia Small,,
MEPEI,,Melica persica Kunth ssp. inaequiglumis (Boiss.) Bor,,Poaceae
MEPEP,,Melothria pendula L. var. pendula,Guadeloupe cucumber,Cucurbitaceae
MEPEP,MEGU,Melothria guadalupensis (Spreng.) Cogn.,,
MEPEP,MEPEC2,Melothria pendula L. var. chlorocarpa (Engelm.) Cogn.,,
MEPI,,Mentha ×piperita L. (pro sp.),peppermint,Lamiaceae
MEPI,MEAQC,Mentha aquatica L. var. crispa (L.) Benth.,,
MEPI,MECR6,Mentha crispa L.,,
MEPI,MEDU,Mentha dumetorum Schult.,,
MEPI2,,Menziesia pilosa (Michx. ex Lam.) Juss. ex Pers.,minniebush,Ericaceae
MEPL,,Mertensia platyphylla A. Heller,broadleaf bluebells,Boraginaceae
MEPL2,,Medicago platycarpos (L.) Trautv.,,Fabaceae
MEPL3,,Melaleuca platycalyx Diels,,Myrtaceae
MEPLP,,Mertensia platyphylla A. Heller var. platyphylla,broadleaf bluebells,Boraginaceae
MEPLS,,Mertensia platyphylla A. Heller var. subcordata (Greene) L.O. Williams,broadleaf bluebells,Boraginaceae
MEPLS,MEPAS,Mertensia paniculata (Aiton) G. Don var. subcordata (Greene) J.F. Macbr.,,
MEPO,,Melica porteri Scribn.,Porter's melicgrass,Poaceae
MEPO11,,Medicago polyceratia (L.) Trautv.,,Fabaceae
MEPO11,TRPO10,Trigonella polyceratia L.,,
MEPO12,,Medicago popovii (Korovin) Širj.,,Fabaceae
MEPO12,TRPO11,Trigonella popovii Korovin,,
MEPO2,,Mentzelia polita A. Nelson,polished blazingstar,Loasaceae
MEPO3,,Medicago polymorpha L.,burclover,Fabaceae
MEPO3,MEAP3,Medicago apiculata auct. non Willd.,,
MEPO3,MEDE13,Medicago denticulata Willd.,,
MEPO3,MEHI,Medicago hispida Gaertn.,,
MEPO3,MEHIA,Medicago hispida Gaertn. var. apiculata (Willd.) Urb.,,
MEPO3,MEHIC,Medicago hispida Gaertn. var. confinis (W.D.J. Koch) Burnat,,
MEPO3,MEPO8,Medicago polycarpa Willd.,,
MEPO3,MEPOA2,Medicago polymorpha L. f. apiculata (Willd.) Shinners,,
MEPO3,MEPOB,Medicago polymorpha L. var. brevispina (Benth.) Heyn,,
MEPO3,MEPOC,Medicago polymorpha L. var. ciliaris (Ser.) Shinners,,
MEPO3,MEPOP7,Medicago polymorpha L. var. polygyra (Urb.) Shinners,,
MEPO3,MEPOT,Medicago polymorpha L. var. tricycla (Gren. & Godr.) Shinners,,
MEPO3,MEPOV,Medicago polymorpha L. var. vulgaris (Benth.) Shinners,,
MEPO5,,Metrosideros polymorpha Gaudich.,'ohi'a lehua,Myrtaceae
MEPO7,,Megalospora porphyritis (Tuck.) R.C. Harris,magalospora lichen,Megalosporaceae
MEPO7,BOPO2,Bombyliospora porphyritis (Tuck.) A. Massal.,,
MEPO9,,Melaleuca polygaloides Schauer,,Myrtaceae
MEPOD,,Metrosideros polymorpha Gaudich. var. dieteri J.W. Dawson & Stemmermann,'ohi'a lehua,Myrtaceae
