Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
ASIN9,,Astranthium integrifolium (Michx.) Nutt.,entireleaf western daisy,Asteraceae
ASINC,,Astranthium integrifolium (Michx.) Nutt. ssp. ciliatum (Raf.) DeJong,entireleaf western daisy,Asteraceae
ASINC,ASINC2,Astranthium integrifolium (Michx.) Nutt. var. ciliatum (Raf.) Larsen,,
ASINC,ASINT2,Astranthium integrifolium (Michx.) Nutt. var. triflorum (Raf.) Shinners,,
ASINH,,Astragalus insularis Kellogg var. harwoodii Munz & McBurney,Harwood's milkvetch,Fabaceae
ASINH,ASHA11,Astragalus harwoodii (Munz & McBurney) Abrams,,
ASINI,,Asclepias incarnata L. ssp. incarnata,swamp milkweed,Asclepiadaceae
ASINI2,,Astranthium integrifolium (Michx.) Nutt. ssp. integrifolium,entireleaf western daisy,Asteraceae
ASINI2,BEIN4,Bellis integrifolia Michx.,,
ASINM,,Astragalus incanus L. ssp. macrorhizus (Cav.) Chater,,Fabaceae
ASINM,ASMA22,Astragalus macrorhizus Cav.,,
ASINP2,,Asclepias incarnata L. ssp. pulchra (Ehrh. ex Willd.) Woodson,swamp milkweed,Asclepiadaceae
ASINP2,ASINN,Asclepias incarnata L. var. neoscotica Fernald,,
ASINP2,ASINP,Asclepias incarnata L. var. pulchra (Ehrh. ex Willd.) Pers.,,
ASINP2,ASPU13,Asclepias pulchra Ehrh. ex Willd.,,
ASIO,,Astragalus iodanthus S. Watson,Humboldt River milkvetch,Fabaceae
ASIO2,,Astragalus iodopetalus (Rydb.) Barneby,violet milkvetch,Fabaceae
ASIOD,,Astragalus iodanthus S. Watson var. diaphanoides Barneby,snake milkvetch,Fabaceae
ASIOD,ASIOV,Astragalus iodanthus S. Watson var. vipereus Barneby,,
ASIOI,,Astragalus iodanthus S. Watson var. iodanthus,Humboldt River milkvetch,Fabaceae
ASIS,,Astragalus iselyi S.L. Welsh,Isely's milkvetch,Fabaceae
ASJA,,Astragalus jaegerianus Munz,Lane Mountain milkvetch,Fabaceae
ASJA2,,Astilbe japonica (C. Morren & Decne.) A. Gray,florist's spiraea,Saxifragaceae
ASJE2,,Astragalus jejunus S. Watson,starveling milkvetch,Fabaceae
ASJEA,,Astragalus jejunus S. Watson var. articulatus Dorn,starveling milkvetch,Fabaceae
ASJEJ,,Astragalus jejunus S. Watson var. jejunus,starveling milkvetch,Fabaceae
ASJO,,Astragalus johannis-howellii Barneby,Long Valley milkvetch,Fabaceae
ASJU2,,Asplenium juglandifolium Lam.,walnut spleenwort,Aspleniaceae
ASJU2,ASIN16,Asplenium integerrimum Spreng.,,
ASKA,,Asplenium kaulfussii Schltdl.,Kaulfuss' spleenwort,Aspleniaceae
ASKA,ASEN5,Asplenium enatum Brack.,,
ASKA,ASGEE,Asplenium gemmiferum Schrad. var. enatum (Brack.) O. Deg. & I. Deg.,,
ASKA,ASGEF,Asplenium gemmiferum Schrad. var. flexuosum (Schrad.) Sims,,
ASKA,ASLY2,Asplenium lydgatei Hillebr.,,
ASKA,ASME3,Asplenium meiotomum Hillebr.,,
ASKA4,,Aspicilia karelica (H. Magn.) Oksner,rimmed lichen,Hymeneliaceae
ASKA5,,Aschisma kansanum A.L. Andrews,Kansas aschisma moss,Pottiaceae
ASKE,,Astragalus kentrophyta A. Gray,spiny milkvetch,Fabaceae
ASKE2,,Asplenium ×kentuckiense T.N. McCoy (pro sp.),spleenwort,Aspleniaceae
ASKE2,ASKE3,×Asplenosorus kentuckiensis (T.N. McCoy) Mickel,,
ASKE5,,Astragalus kerrii Knight & Cully,Kerr's milkvetch,Fabaceae
ASKEC,,Astragalus kentrophyta A. Gray var. coloradoensis M.E. Jones,Colorado spiny milkvetch,Fabaceae
ASKEC,ASKEC2,Astragalus kentrophyta A. Gray ssp. coloradoensis (M.E. Jones) W.A. Weber,,
ASKED,,Astragalus kentrophyta A. Gray var. danaus (Barneby) Barneby,spiny milkvetch,Fabaceae
ASKED,ASKED3,Astragalus kentrophyta A. Gray ssp. danaus (Barneby) W.A. Weber,,
ASKED2,,Astragalus kentrophyta A. Gray var. douglasii Barneby,Douglas' spiny milkvetch,Fabaceae
ASKED2,ASKED4,Astragalus kentrophyta A. Gray ssp. douglasii (Barneby) W.A. Weber,,
ASKEE,,Astragalus kentrophyta A. Gray var. elatus S. Watson,tall spiny milkvetch,Fabaceae
ASKEE,ASIM,Astragalus impensis (Rydb.) Wooton & Standl.,,
ASKEE,ASKEE2,Astragalus kentrophyta A. Gray ssp. elatus (S. Watson) W.A. Weber,,
ASKEJ,,Astragalus kentrophyta A. Gray var. jessiae (M. Peck) Barneby,spiny milkvetch,Fabaceae
ASKEJ,ASJE3,Astragalus jessiae M. Peck,,
ASKEJ,ASKEJ2,Astragalus kentrophyta A. Gray ssp. jessiae (M. Peck) W.A. Weber,,
ASKEK,,Astragalus kentrophyta A. Gray var. kentrophyta,spiny milkvetch,Fabaceae
ASKEK,ASVI12,Astragalus viridis (Nutt.) Sheldon,,
ASKEK,KEMO,Kentrophyta montana Nutt.,,
ASKEN,,Astragalus kentrophyta A. Gray var. neomexicanus (Barneby) Barneby,New Mexico spiny milkvetch,Fabaceae
ASKEN,ASKEN2,Astragalus kentrophyta A. Gray ssp. neomexicanus (Barneby) W.A. Weber,,
ASKET,,Astragalus kentrophyta A. Gray var. tegetarius (S. Watson) Dorn,mat milkvetch,Fabaceae
ASKET,ASKEI,Astragalus kentrophyta A. Gray var. implexus (Canby ex Porter & J.M. Coult.) Barneby,,
ASKET,ASKEI2,Astragalus kentrophyta A. Gray ssp. implexus (Canby ex Porter & J.M. Coult.) W.A. Weber,,
ASKET,ASTE14,Astragalus tegetarius S. Watson,,
ASKEU,,Astragalus kentrophyta A. Gray var. ungulatus M.E. Jones,spiny milkvetch,Fabaceae
ASKEU,ASKEU2,Astragalus kentrophyta A. Gray ssp. ungulatus (M.E. Jones) W.A. Weber,,
ASKN,,Astragalus knightii Barneby,Knight's milkvetch,Fabaceae
ASKO3,,Asplenium ×kokeense W.H. Wagner,spleenwort,Aspleniaceae
ASKU2,,Astronidium kusaianum Hosok.,,Melastomataceae
ASLA,,Asclepias labriformis M.E. Jones,Utah milkweed,Asclepiadaceae
ASLA10,,Asplenium laetum Sw.,brownstem spleenwort,Aspleniaceae
ASLA18,,Aspicilia laevata (Ach.) Arnold,rimmed lichen,Hymeneliaceae
ASLA18,LELA20,Lecanora laevata (Ach.) Nyl.,,
ASLA19,,Aspicilia laxula (H. Magn.) Brodo,rimmed lichen,Hymeneliaceae
ASLA2,,Asclepias lanceolata Walter,fewflower milkweed,Asclepiadaceae
ASLA2,ASLAP3,Asclepias lanceolata Walter var. paupercula (Michx.) Fernald,,
ASLA21,,Astragalus lasioglottis Steven ex M. Bieb.,,Fabaceae
ASLA22,,Astrebla lappacea (Lindl.) Domin [excluded],curly Mitchell grass,Poaceae
ASLA22,DALA13,Danthonia lappacea Lindl.,,
ASLA25,,Asplenium laserpitiifolium Lam.,Johnstone River fern,Aspleniaceae
ASLA26,,Astragalus lackschewitzii Lavin & H. Marriott,Lackschewitz's milkvetch,Fabaceae
ASLA27,,Astragalus laxmannii Jacq.,Laxmann's milkvetch,Fabaceae
ASLA3,,Asclepias lanuginosa Nutt.,sidecluster milkweed,Asclepiadaceae
ASLA3,ACLA4,Acerates lanuginosa (Nutt.) Decne.,,
ASLA3,ASOT,Asclepias otarioides auct. non Fourn.,,
ASLA4,,Asclepias latifolia (Torr.) Raf.,broadleaf milkweed,Asclepiadaceae
ASLA8,,Astragalus layneae Greene,widow's milkvetch,Fabaceae
ASLAR,,Astragalus laxmannii Jacq. var. robustior (Hook.) Barneby & S.L. Welsh,prairie milkvetch,Fabaceae
ASLAR,ASAD11,Astragalus adsurgens Pall.,,
ASLAR,ASADR,Astragalus adsurgens Pall. var. robustior Hook.,,
ASLAR,ASADR2,Astragalus adsurgens Pall. ssp. robustior (Hook.) S.L. Welsh,,
ASLAR,ASST82,Astragalus striatus Nutt.,,
ASLAR,ASSU11,Astragalus sulphurescens Rydb.,,
ASLAT3,,Astragalus laxmannii Jacq. var. tananaicus (Hultén) Barneby & S.L. Welsh,standing milkvetch,Fabaceae
ASLAT3,ASADT,Astragalus adsurgens Pall. var. tananaicus (Hultén) Barneby,,
ASLAT3,ASADV,Astragalus adsurgens Pall. ssp. viciifolius (Hultén) S.L. Welsh,,
ASLE,,Asarum lemmonii S. Watson,Lemmon's wildginger,Aristolochiaceae
ASLE10,,Astragalus leptocarpus Torr. & A. Gray,rare loco milkvetch,Fabaceae
ASLE10,HALE8,Hamosa leptocarpa (Torr. & A. Gray) Rydb.,,
ASLE11,,Astragalus leucolobus S. Watson ex M.E. Jones,Bear Valley milkvetch,Fabaceae
ASLE13,,Asclepias lemmonii A. Gray,Lemmon's milkweed,Asclepiadaceae
ASLE23,,Aspicilia leprosescens (Sandst.) Hav.,rimmed lichen,Hymeneliaceae
ASLE24,,Aspicilia lesleyana Darbish.,Lesley's rimmed lichen,Hymeneliaceae
ASLE24,LELE21,Lecanora lesleyana (Darbish.) Paulson,,
ASLE25,,Asterothyrium leucophthalmum (Müll. Arg.) R. Sant.,asterothyrium lichen,Thelotremataceae
ASLE5,,Astragalus leibergii M.E. Jones,Leiberg's milkvetch,Fabaceae
ASLE5,ASARL,Astragalus arrectus A. Gray var. leibergii (M.E. Jones) M.E. Jones,,
ASLE6,,Astragalus lemmonii A. Gray,Lemmon's milkvetch,Fabaceae
ASLE7,,Astragalus lentiformis A. Gray ex W.H. Brewer & S. Watson,lens pod milkvetch,Fabaceae
ASLE8,,Astragalus lentiginosus Douglas ex Hook.,freckled milkvetch,Fabaceae
ASLE9,,Astragalus leptaleus A. Gray,park milkvetch,Fabaceae
ASLEA,,Astragalus lentiginosus Douglas ex Hook. var. albifolius M.E. Jones,northern freckled milkvetch,Fabaceae
ASLEA,ASAL11,Astragalus albifolius (M.E. Jones) Abrams,,
ASLEA2,,Astragalus lentiginosus Douglas ex Hook. var. ambiguus Barneby,freckled milkvetch,Fabaceae
ASLEA3,,Astragalus lentiginosus Douglas ex Hook. var. antonius Barneby,freckled milkvetch,Fabaceae
ASLEA5,,Astragalus lentiginosus Douglas ex Hook. var. australis Barneby,freckled milkvetch,Fabaceae
ASLEB,,Astragalus lentiginosus Douglas ex Hook. var. borreganus M.E. Jones,Borrego milkvetch,Fabaceae
ASLEB,ASAG3,Astragalus agninus Jeps.,,
ASLEB,ASAR11,Astragalus arthu-schottii A. Gray,,
ASLEB,ASCO33,Astragalus coulteri Benth.,,
ASLEB,ASLEC4,Astragalus lentiginosus Douglas ex Hook. var. coulteri (Benth.) M.E. Jones,,
ASLEC,,Astragalus lentiginosus Douglas ex Hook. var. chartaceus M.E. Jones,broadleaf milkvetch,Fabaceae
ASLEC,ASLEP2,Astragalus lentiginosus Douglas ex Hook. var. platyphyllidius (Rydb.) M. Peck,,
ASLEC2,,Astragalus lentiginosus Douglas ex Hook. var. coachellae Barneby ex Shreve & Wiggins,Coachella milkvetch,Fabaceae
ASLED,,Astragalus lentiginosus Douglas ex Hook. var. diphysus (A. Gray) M.E. Jones,freckled milkvetch,Fabaceae
ASLED,ASAR12,Astragalus araneosus Sheldon,,
ASLED,ASDI18,Astragalus diphysus A. Gray,,
ASLED,ASLEA4,Astragalus lentiginosus Douglas ex Hook. var. araneosus (Sheldon) Barneby,,
ASLED,ASLEA6,Astragalus lentiginosus Douglas ex Hook. var. albiflorus (A. Gray) Schoener,,
ASLED,ASLEM4,Astragalus lentiginosus Douglas ex Hook. var. mcdougallii (Sheldon) M.E. Jones,,
ASLED,ASLEW2,Astragalus lentiginosus Douglas ex Hook. var. wahweapensis S.L. Welsh,,
ASLEF,,Astragalus lentiginosus Douglas ex Hook. var. floribundus A. Gray,freckled milkvetch,Fabaceae
ASLEF2,,Astragalus lentiginosus Douglas ex Hook. var. fremontii (A. Gray ex Torr.) S. Watson,Fremont's milkvetch,Fabaceae
ASLEF2,ASFR3,Astragalus fremontii A. Gray ex Torr.,,
ASLEF2,ASFRE,Astragalus fremontii A. Gray ex Torr. ssp. eremicus (Sheldon) Abrams,,
ASLEH,,Astragalus lentiginosus Douglas ex Hook. var. higginsii S.L. Welsh & Thorne,Higgins' milkvetch,Fabaceae
ASLEI,,Astragalus lentiginosus Douglas ex Hook. var. idriensis M.E. Jones,freckled milkvetch,Fabaceae
ASLEI,ASID,Astragalus idriensis (M.E. Jones) Abrams,,
ASLEI,ASTE15,Astragalus tehatchapiensis (Rydb.) Tidestr.,,
ASLEI2,,Astragalus lentiginosus Douglas ex Hook. var. ineptus (A. Gray) M.E. Jones,freckled milkvetch,Fabaceae
ASLEI2,ASIN24,Astragalus ineptus A. Gray,,
ASLEK,,Astragalus lentiginosus Douglas ex Hook. var. kennedyi (Rydb.) Barneby,Kennedy's milkvetch,Fabaceae
ASLEK2,,Astragalus lentiginosus Douglas ex Hook. var. kernensis (Jeps.) Barneby,Kern milkvetch,Fabaceae
ASLEK2,ASLEC7,Astragalus lentiginosus Douglas ex Hook. var. charlestonensis (Clokey) Barneby,,
ASLEL,,Astragalus lentiginosus Douglas ex Hook. var. latus (M.E. Jones) M.E. Jones,freckled milkvetch,Fabaceae
ASLEL3,,Astragalus lentiginosus Douglas ex Hook. var. lentiginosus,freckled milkvetch,Fabaceae
ASLEL3,ASLEC6,Astragalus lentiginosus Douglas ex Hook. var. carinatus M.E. Jones,,
ASLEM2,,Astragalus lentiginosus Douglas ex Hook. var. maricopae Barneby,Maricopa milkvetch,Fabaceae
ASLEM3,,Astragalus lentiginosus Douglas ex Hook. var. micans Barneby,freckled milkvetch,Fabaceae
ASLEN,,Astragalus lentiginosus Douglas ex Hook. var. nigricalycis M.E. Jones,freckled milkvetch,Fabaceae
ASLEN,ASNI4,Astragalus nigricalycis (M.E. Jones) Abrams,,
ASLEO,,Astragalus lentiginosus Douglas ex Hook. var. oropedii Barneby,freckled milkvetch,Fabaceae
ASLEP,,Astragalus lentiginosus Douglas ex Hook. var. palans (M.E. Jones) M.E. Jones,freckled milkvetch,Fabaceae
ASLEP,ASBR9,Astragalus bryantii Barneby,,
ASLEP,ASLEU,Astragalus lentiginosus Douglas ex Hook. var. ursinus (A. Gray) Barneby,,
ASLEP3,,Astragalus lentiginosus Douglas ex Hook. var. piscinensis Barneby,Fish Slough milkvetch,Fabaceae
ASLEP5,,Astragalus lentiginosus Douglas ex Hook. var. pohlii S.L. Welsh & Barneby,Pohil's milkvetch,Fabaceae
ASLEP5,ASLEP4,"Astragalus lentiginosus Douglas ex Hook. var. pohilii S.L. Welsh & Barneby, database artifact",,
ASLES,,Astragalus lentiginosus Douglas ex Hook. var. salinus (Howell) Barneby,salty loco milkvetch,Fabaceae
ASLES,ASLEM,Astragalus lentiginosus Douglas ex Hook. var. macrolobus (Rydb.) Barneby,,
ASLES,ASSA17,Astragalus salinus Howell,,
ASLES2,,Astragalus lentiginosus Douglas ex Hook. var. scorpionis M.E. Jones,scorpion milkvetch,Fabaceae
ASLES2,ASLET2,Astragalus lentiginosus Douglas ex Hook. var. toiyabensis Barneby,,
ASLES2,ASLET3,Astragalus lentiginosus Douglas ex Hook. var. tremuletorum Barneby,,
ASLES3,,Astragalus lentiginosus Douglas ex Hook. var. semotus Jeps.,freckled milkvetch,Fabaceae
ASLES4,,Astragalus lentiginosus Douglas ex Hook. var. sesquimetralis (Rydb.) Barneby,Sodaville milkvetch,Fabaceae
ASLES5,,Astragalus lentiginosus Douglas ex Hook. var. sierrae M.E. Jones,Sierra milkvetch,Fabaceae
ASLES6,,Astragalus lentiginosus Douglas ex Hook. var. stramineus (Rydb.) Barneby,freckled milkvetch,Fabaceae
ASLET4,,Astragalus lentiginosus Douglas ex Hook. var. trumbullensis S.L. Welsh & N.D. Atwood,freckled milkvetch,Fabaceae
ASLEV,,Astragalus lentiginosus Douglas ex Hook. var. variabilis Barneby,freckled milkvetch,Fabaceae
ASLEV2,,Astragalus lentiginosus Douglas ex Hook. var. vitreus Barneby,freckled milkvetch,Fabaceae
ASLEW,,Astragalus lentiginosus Douglas ex Hook. var. wilsonii (Greene) Barneby,Wilson's milkvetch,Fabaceae
ASLEY,,Astragalus lentiginosus Douglas ex Hook. var. yuccanus M.E. Jones,yucca milkvetch,Fabaceae
ASLI,,Asclepias linearis Scheele,slim milkweed,Asclepiadaceae
ASLI12,,Aspicilia limitata (H. Magn.) J.W. Thomson,rimmed lichen,Hymeneliaceae
ASLI12,LELI8,Lecanora limitata H. Magn.,,
ASLI13,,Asterella lindenbergiana (Corda) Lindb.,,Aytoniaceae
ASLI14,,Aspalathus linearis (Burm. f.) R. Dahlgren,rooibos,Fabaceae
ASLI14,ASCO39,Aspalathus contaminatus auct.,,
ASLI14,BOPI3,Borbonia pinifolia Marloth,,
ASLI15,,Aster linosyris (L.) Bernh.,goldilocks,Asteraceae
ASLI3,,Astragalus limnocharis Barneby,Cedar Breaks milkvetch,Fabaceae
ASLI4,,Astragalus lindheimeri Engelm. ex A. Gray,Lindheimer's milkvetch,Fabaceae
ASLI5,,Astragalus linifolius Osterh.,Grand Junction milkvetch,Fabaceae
ASLI6,,Asclepias linaria Cav.,pineneedle milkweed,Asclepiadaceae
ASLIL2,,Astragalus limnocharis Barneby var. limnocharis,Cedar Breaks milkvetch,Fabaceae
ASLIM,,Astragalus limnocharis Barneby var. montii (S.L. Welsh) Isely,Monti's milkvetch,Fabaceae
ASLIM,ASLIT,Astragalus limnocharis Barneby var. tabulaeus S.L. Welsh,,
ASLIM,ASMO11,Astragalus montii S.L. Welsh,,
ASLO,,Asclepias longifolia Michx.,longleaf milkweed,Asclepiadaceae
ASLO,ACDE7,Acerates delticola Small,,
ASLO,ACFL4,Acerates floridana (Lam.) Hitchc.,,
ASLO,ACLO5,Acerates longifolia (Michx.) Elliott,,
ASLO2,,Astragalus loanus Barneby,Glenwood milkvetch,Fabaceae
ASLO2,ASNEW,Astragalus newberryi A. Gray var. wardianus Barneby,,
ASLO3,,Astragalus lonchocarpus Torr.,rushy milkvetch,Fabaceae
ASLO4,,Astragalus lotiflorus Hook.,lotus milkvetch,Fabaceae
ASLO4,ASEL14,Astragalus elatiocarpus Sheldon,,
ASLO4,ASLON,Astragalus lotiflorus Hook. var. nebraskensis Bates,,
ASLO4,ASLOR,Astragalus lotiflorus Hook. var. reverchonii (A. Gray) M.E. Jones,,
ASLO4,ASRE15,Astragalus reverchonii A. Gray,,
ASLO4,BALO,Batidophaca lotiflorus (Hook.) Rydb.,,
ASLO5,,Asplenium lobulatum Mett.,piipiilau manamana,Aspleniaceae
ASLO7,,Aspicarpa longipes A. Gray,spreading asphead,Malpighiaceae
ASLO7,ASHU6,Aspicarpa humilis (Benth.) Juss.,,
ASLU2,,Astragalus lutosus M.E. Jones,Dragon milkvetch,Fabaceae
ASLU5,,Astomum ludovicianum (Sull.) Sull.,astomum moss,Pottiaceae
ASLU5,HYRO7,Hymenostomum rostellatum auct. Amer.,,
ASLU5,WELU,Weissia ludoviciana (Sull.) Reese & B.A.E. Lemmon,,
ASLU7,,Astragalus lurorum Bornm.,,Fabaceae
ASLU7,ASLU6,"Astragalus luristanicus Bornm., nom. illeg.",,
ASLY,,Astragalus lyallii A. Gray,Lyall's milkvetch,Fabaceae
ASMA,,Asclepias macrotis Torr.,longhood milkweed,Asclepiadaceae
ASMA18,,Aspicilia mashiginensis (Zahlbr.) Oksner,rimmed lichen,Hymeneliaceae
ASMA18,ASBE9,Aspilicia bennettii (Lynge) J.W. Thomson,,
ASMA19,,Aspicilia mastoidea (Lynge) J.W. Thomson,rimmed lichen,Hymeneliaceae
ASMA19,LEMA18,Lecanora mastoidea Lynge,,
ASMA20,,Asterophoma mazaediicola D. Hawksw.,asterophoma lichen,Mycocaliciaceae
ASMA21,,Aster maackii Regel,,Asteraceae
ASMA24,,Aspicilia mazarina (Wahlenb.) R. Sant.,,Hymeneliaceae
ASMA25,,Astrantia major L.,greater masterwort,Apiaceae
ASMA27,,Aspicilia mastrucata (Wahlenb.) Th. Fr.,,Hymeneliaceae
ASMA27,LEMA25,Lecanora mastrucata (Wahlenb.) Ach.,,
ASMA3,,Astragalus macrodon (Hook. & Arn.) A. Gray,Salinas milkvetch,Fabaceae
ASMA4,,Astragalus magdalenae Greene,satiny milkvetch,Fabaceae
ASMA5,,Astragalus malacoides Barneby,Kaiparowits milkvetch,Fabaceae
ASMA6,,Astragalus malacus A. Gray,shaggy milkvetch,Fabaceae
ASMA7,,Asplenium macraei Hook. & Grev.,MaCrae's spleenwort,Aspleniaceae
ASMA7,ASSP14,Asplenium sphenolobum Zenker,,
ASMA7,ASSPD,Asplenium sphenolobum Zenker var. diplaziosorum Hieron.,,
ASMA8,,Asarum marmoratum Piper,marbled wildginger,Aristolochiaceae
ASMAN2,,Astragalus magdalenae Greene var. niveus (Rydb.) Barneby [excluded],,Fabaceae
ASMAN2,ASNI8,Astragalus niveus Rydb.,,
ASMAP,,Astragalus magdalenae Greene var. peirsonii (Munz & McBurney) Barneby,Peirson's milkvetch,Fabaceae
ASMAP,ASPE11,Astragalus peirsonii Munz & McBurney,,
ASME,,Asclepias meadii Torr. ex A. Gray,Mead's milkweed,Asclepiadaceae
ASME13,,Astragalus melilotoides Pall.,,Fabaceae
ASME2,,Astragalus megacarpus (Nutt.) A. Gray,great bladdery milkvetch,Fabaceae
ASME2,ASMEP,Astragalus megacarpus (Nutt.) A. Gray var. parryi A. Gray ex S. Watson,,
ASME4,,Astelia menziesiana Sm.,pua'akuhinia,Liliaceae
ASME4,ASDE8,Astelia degeneri Skottsb.,,
ASME4,ASFO3,Astelia forbesii Skottsb.,,
ASME4,ASFOF,Astelia forbesii Skottsb. ssp. fallax Skottsb.,,
ASME4,ASFON,Astelia forbesii Skottsb. ssp. nivea Skottsb.,,
ASME4,ASFOP2,Astelia forbesii Skottsb. ssp. pachysperma Skottsb.,,
ASME4,ASMED,Astelia menziesiana Sm. var. depauperata Skottsb.,,
ASME4,ASVE8,Astelia veratroides Gaudich.,,
ASME4,ASVEG,Astelia veratroides Gaudich. var. gracilis Skottsb.,,
ASME4,ASVEM,Astelia veratroides Gaudich. ssp. macrosperma Skottsb.,,
ASMI10,,Astragalus missouriensis Nutt.,Missouri milkvetch,Fabaceae
ASMI12,,Asclepias michauxii Decne.,Michaux's milkweed,Asclepiadaceae
ASMI2,,Astragalus michauxii (Kuntze) F.J. Herm.,sandhills milkvetch,Fabaceae
ASMI2,TIMI3,Tium michauxii (Kuntze) Rydb.,,
ASMI3,,Astragalus microcymbus Barneby,skiff milkvetch,Fabaceae
ASMI4,,Astragalus microcystis A. Gray,dwarf milkvetch,Fabaceae
ASMI5,,Astragalus micromerius Barneby,Chaco milkvetch,Fabaceae
ASMI6,,Astragalus miguelensis Greene,San Miguel milkvetch,Fabaceae
ASMI7,,Astragalus minthorniae (Rydb.) Jeps.,Minthorn's milkvetch,Fabaceae
ASMI8,,Astragalus misellus S. Watson,pauper milkvetch,Fabaceae
ASMI9,,Astragalus miser Douglas ex Hook.,timber milkvetch,Fabaceae
ASMIA,,Astragalus missouriensis Nutt. var. amphibolus Barneby,Missouri milkvetch,Fabaceae
ASMIC,,Astragalus miser Douglas ex Hook. var. crispatus (M.E. Jones) Cronquist,timber milkvetch,Fabaceae
ASMIC,ASDEC2,Astragalus decumbens (Nutt. ex Torr. & A. Gray) A. Gray var. crispatus (M.E. Jones) Cronquist & Barneby,,
ASMID,,Astragalus miser Douglas ex Hook. var. decumbens (Nutt. ex Torr. & A. Gray) Cronquist,prostrate milkvetch,Fabaceae
ASMID,ASDE13,Astragalus decumbens (Nutt. ex Torr. & A. Gray) A. Gray,,
ASMIH,,Astragalus miser Douglas ex Hook. var. hylophilus (Rydb.) Barneby,woody milkvetch,Fabaceae
ASMIH2,,Astragalus missouriensis Nutt. var. humistratus Isely,Missouri milkvetch,Fabaceae
ASMIM,,Astragalus missouriensis Nutt. var. mimetes Barneby,horn loco milkvetch,Fabaceae
ASMIM2,,Astragalus minthorniae (Rydb.) Jeps. var. minthorniae,Minthorn's milkvetch,Fabaceae
ASMIM3,,Astragalus misellus S. Watson var. misellus,pauper milkvetch,Fabaceae
ASMIM3,ASHOA,Astragalus howellii A. Gray var. aberrans (M.E. Jones) C.L. Hitchc.,,
ASMIM4,,Astragalus miser Douglas ex Hook. var. miser,timber milkvetch,Fabaceae
ASMIM4,ASST10,Astragalus strigosus J.M. Coult. & Fisher,,
ASMIM5,,Astragalus missouriensis Nutt. var. missouriensis,Missouri milkvetch,Fabaceae
ASMIM5,XYMI,Xylophacos missouriensis (Nutt.) Rydb.,,
ASMIO,,Astragalus miser Douglas ex Hook. var. oblongifolius (Rydb.) Cronquist,timber milkvetch,Fabaceae
ASMIO,ASDEO,Astragalus decumbens (Nutt. ex Torr. & A. Gray) A. Gray var. oblongifolius (Rydb.) Cronquist,,
ASMIP,,Astragalus misellus S. Watson var. pauper Barneby,pauper milkvetch,Fabaceae
ASMIP,ASHOP,Astragalus howellii A. Gray var. pauper (Barneby) Isely,,
ASMIP2,,Astragalus miser Douglas ex Hook. var. praeteritus Barneby,Yellowstone milkvetch,Fabaceae
ASMIS,,Astragalus miser Douglas ex Hook. var. serotinus (A. Gray ex Cooper) Barneby,timber milkvetch,Fabaceae
ASMIS,ASDES,Astragalus decumbens (Nutt. ex Torr. & A. Gray) A. Gray var. serotinus (A. Gray ex Cooper) M.E. Jones,,
ASMIS,ASSE14,Astragalus serotinus A. Gray ex Cooper,,
ASMIT,,Astragalus miser Douglas ex Hook. var. tenuifolius (Nutt.) Barneby,timber milkvetch,Fabaceae
ASMIV,,Astragalus minthorniae (Rydb.) Jeps. var. villosus Barneby,Minthorn's milkvetch,Fabaceae
ASMO,,Asplenium monanthes L.,singlesorus spleenwort,Aspleniaceae
ASMO10,,Astragalus monumentalis Barneby,Monument Valley milkvetch,Fabaceae
ASMO16,,Asplenium ×morganii W.H. Wagner,spleenwort,Aspleniaceae
ASMO18,,Astragalus mongholicus Bunge,,Fabaceae
ASMO19,,Astragalus monspessulanus L.,,Fabaceae
ASMO2,,Asplenium montanum Willd.,mountain spleenwort,Aspleniaceae
ASMO20,,Aspicilia moenium (Vain.) Thor & Timdal,,Hymeneliaceae
ASMO20,ASEX8,Aspicilia excavata Thor & Timdal,,
ASMO4,,Astragalus moencoppensis M.E. Jones,Moenkopi milkvetch,Fabaceae
ASMO5,,Astragalus mohavensis S. Watson,Mojave milkvetch,Fabaceae
ASMO6,,Astragalus mokiacensis A. Gray,Mokiak milkvetch,Fabaceae
ASMO6,ASLEM5,Astragalus lentiginosus Douglas ex Hook. var. mokiacensis (A. Gray) M.E. Jones,,
ASMO7,,Astragalus mollissimus Torr.,woolly locoweed,Fabaceae
ASMO8,,Astragalus molybdenus Barneby,Leadville milkvetch,Fabaceae
ASMO8,ASMOS,Astragalus molybdenus Barneby var. shultziorum (Barneby) S.L. Welsh,,
ASMO8,ASPL9,Astragalus plumbeus Barneby,,
ASMO8,ASSH7,Astragalus shultziorum Barneby,,
ASMO9,,Astragalus monoensis Barneby,Mono milkvetch,Fabaceae
ASMOB,,Astragalus mollissimus Torr. var. bigelovii (A. Gray) Barneby ex B.L. Turner,woolly locoweed,Fabaceae
ASMOB,ASBI8,Astragalus bigelovii A. Gray,,
ASMOB,ASBIT,Astragalus bigelovii A. Gray var. typicus Barneby,,
ASMOC,,Astragalus mollissimus Torr. var. coryi Tidestr.,woolly locoweed,Fabaceae
ASMOC2,,Astragalus monumentalis Barneby var. cottamii (S.L. Welsh) Isely,Cottam's milkvetch,Fabaceae
ASMOC2,ASCO18,Astragalus cottamii S.L. Welsh,,
