Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
PLMEC,MNMEC,Mnium medium Bruch & Schimp. ssp. curvatulum Lindb.,,
PLMEC,MNMEC2,Mnium medium Bruch & Schimp. var. curvatulum (Lindb.) Kindb.,,
PLMEC,MNMEI,Mnium medium Bruch & Schimp. var. integrifolium Lindb.,,
PLMEC,PLMEC2,Plagiomnium medium (Bruch & Schimp.) T. Kop. ssp. curvatulum (Lindb.) T. Kop.,,
PLMEM2,,Plagiomnium medium (Bruch & Schimp.) T. Kop. var. medium,intermediate plagiomnium moss,Mniaceae
PLMEM2,MNME,Mnium medium Bruch & Schimp.,,
PLMI2,,Placidiopsis minor R.C. Harris,placidiopsis lichen,Verrucariaceae
PLMI4,,Platydictya minutissima (Sull. & Lesq.) H.A. Crum,minute platydictya moss,Hypnaceae
PLMI4,AMMI6,Amblystegiella minutissima (Sull. & Lesq.) Nichols,,
PLMI4,PLJUM,Platydictya jungermannioides (Brid.) H.A. Crum var. minutissima (Sull. & Lesq.) H.A. Crum,,
PLMI8,,Plagiochila miradorensis Gottsche,,Plagiochilaceae
PLMIC,,Plagiochila miradorensis Gottsche var. convoluta R.M. Schust.,,Plagiochilaceae
PLMIM2,,Plagiochila miradorensis Gottsche var. miradorensis,,Plagiochilaceae
PLMO,,Plagiobothrys mollis (A. Gray) I.M. Johnst.,soft popcornflower,Boraginaceae
PLMOM,,Plagiobothrys mollis (A. Gray) I.M. Johnst. var. mollis,soft popcornflower,Boraginaceae
PLMOM,ALMO5,Allocarya mollis (A. Gray) Greene,,
PLMOV,,Plagiobothrys mollis (A. Gray) I.M. Johnst. var. vestitus (Greene) I.M. Johnst.,soft popcornflower,Boraginaceae
PLMOV,ALMOV,Allocarya mollis (A. Gray) Greene var. vestita (Greene) Jeps.,,
PLMU3,,Pleuraphis mutica Buckley,tobosagrass,Poaceae
PLMU3,HIMU2,Hilaria mutica (Buckley) Benth.,,
PLMY,,Plagiobothrys myosotoides (Lehm.) Brand,forget-me-not popcornflower,Boraginaceae
PLNE4,,Plectocarpon nephromeum (Norman) Sant.,,Roccellaceae
PLNI,,Platanthera nivea (Nutt.) Luer,snowy orchid,Orchidaceae
PLNI,GYNI2,Gymnadeniopsis nivea (Nutt.) Rydb.,,
PLNI,HANI2,Habenaria nivea (Nutt.) Spreng.,,
PLNI2,,Plagiobothrys nitens (Greene) I.M. Johnst.,shiny-nutlet popcornflower,Boraginaceae
PLNI60,,Placynthium nigrum (Huds.) A. Gray,blackthread lichen,Placynthiaceae
PLNO,,Plagiobothrys nothofulvus (A. Gray) A. Gray,rusty popcornflower,Boraginaceae
PLNO60,,Platismatia norvegica (Lynge) W.L. Culb. & C.F. Culb.,Norwegian ragged lichen,Parmeliaceae
PLNO60,CENO3,Cetraria norvegica (Lynge) Du Rietz,,
PLOB,,Platanthera obtusata (Banks ex Pursh) Lindl.,bluntleaved orchid,Orchidaceae
PLOB2,,Plumeria obtusa L.,Singapore graveyard flower,Apocynaceae
PLOB4,,Pleurothallis obovata (Lindl.) Lindl.,South American bonnet orchid,Orchidaceae
PLOB5,,Planchonella obovata (R. Br.) Pierre,yellow-boxwood,Sapotaceae
PLOB5,POOB8,Pouteria obovata (R. Br.) Baehni,,
PLOBO,,Plumeria obtusa L. var. obtusa,Singapore graveyard flower,Apocynaceae
PLOBO,PLKR3,Plumeria krugii Urb.,,
PLOBO,PLPO3,Plumeria portoricensis Urb.,,
PLOBO2,,Platanthera obtusata (Banks ex Pursh) Lindl. ssp. oligantha (Turcz.) Hultén,bluntleaved orchid,Orchidaceae
PLOBO2,PLOL3,Platanthera oligantha Turcz.,,
PLOBO3,,Platanthera obtusata (Banks ex Pursh) Lindl. ssp. obtusata,bluntleaved orchid,Orchidaceae
PLOBO3,HAOB2,Habenaria obtusata (Banks ex Pursh) Richardson,,
PLOBO3,HAOBC,Habenaria obtusata (Banks ex Pursh) Richardson var. collectanea Fernald,,
PLOBO3,LYOB2,Lysiella obtusata (Banks ex Pursh) Rydb.,,
PLOBS,,Plumeria obtusa L. var. sericifolia (C. Wright) Woodson,Singapore graveyard flower,Apocynaceae
PLOC,,Platanus occidentalis L.,American sycamore,Platanaceae
PLOC,PLOCG,Platanus occidentalis L. var. glabrata (Fernald) Sarg.,,
PLOD,,Pluchea odorata (L.) Cass.,sweetscent,Asteraceae
PLOD3,,Pleurothallis odontopetala Rchb. f. [excluded],,Orchidaceae
PLODO,,Pluchea odorata (L.) Cass. var. odorata,sweetscent,Asteraceae
PLODO,COOD2,Conyza odorata L.,,
PLODO,PLPU2,Pluchea purpurascens (Sw.) DC.,,
PLODS,,Pluchea odorata (L.) Cass. var. succulenta (Fernald) Cronquist,sweetscent,Asteraceae
PLODS,PLPUS,Pluchea purpurascens (Sw.) DC. var. succulenta Fernald,,
PLOE3,,Plagiopus oederianus (Sw.) H.A. Crum & L.E. Anderson,Oeder's plagiopus moss,Bartramiaceae
PLOE3,BAOE,Bartramia oederi Brid.,,
PLOE3,PLOE,"Plagiopus oederiana (Sw.) H.A. Crum & L.E. Anderson, orth. var.",,
PLOE3,PLOE2,Plagiopus oederi (Brid.) Limpr.,,
PLOE3,PLOEA,Plagiopus oederi (Brid.) Limpr. var. alpina (Schwägr.) Torre & Sarnth.,,
PLOL2,,Placynthiella oligotropha (J.R. Laundon) Coppins & P. James,placynthiella lichen,Trapeliaceae
PLOL2,LEOL3,Lecidea oligotropha J.R. Laundon,,
PLOL2,SAOL4,Saccomorpha oligotropha (J.R. Laundon) Clauzade & Roux,,
PLOR,,Plagiobothrys orientalis (L.) I.M. Johnst.,Oriental popcornflower,Boraginaceae
PLOR3,,Pleuropogon oregonus Chase,Oregon semaphoregrass,Poaceae
PLOR3,LOOR4,Lophochlaena oregona (Chase) But,,
PLOR4,,Platanthera orbiculata (Pursh) Lindl.,lesser roundleaved orchid,Orchidaceae
PLOR4,HAOR2,Habenaria orbiculata (Pursh) Torr.,,
PLOR4,HAORL,Habenaria orbiculata (Pursh) Torr. var. lehorsii Fernald,,
PLOR4,HAORM2,Habenaria orbiculata (Pursh) Torr. var. menziesii (Lindl.) Fernald,,
PLOR4,LYOR,Lysias orbiculata (Pursh) Rydb.,,
PLOR6,,Platanus orientalis L.,Oriental planetree,Platanaceae
PLOR80,,Platycladus orientalis (L.) Franco,Oriental arborvitae,Cupressaceae
PLOR80,BIOR80,Biota orientalis (L.) Endl.,,
PLOR80,THOR,Thuja orientalis L.,,
PLOR80,THORA2,Thuja orientalis L. var. aurea (Carrière) Rehder,,
PLOS,,Platanthera ×osceola P.M. Br. & S.L. Stewart,fringed orchid,Orchidaceae
PLOV,,Plantago ovata Forssk.,desert Indianwheat,Plantaginaceae
PLOV,PLBR2,Plantago brunnea Morris,,
PLOV,PLFA,Plantago fastigiata Morris,,
PLOV,PLGO,Plantago gooddingii A. Nelson & Kennedy,,
PLOV,PLIN3,Plantago insularis Eastw.,,
PLOV,PLINF,Plantago insularis Eastw. var. fastigiata (Morris) Jeps.,,
PLOV,PLINS,Plantago insularis Eastw. var. scariosa (Morris) Jeps.,,
PLOV,PLMI,Plantago minima A. Cunn.,,
PLPA,,Plagiobothrys parishii I.M. Johnst.,Parish's popcornflower,Boraginaceae
PLPA2,,Plantago patagonica Jacq.,woolly plantain,Plantaginaceae
PLPA2,PLPAB,Plantago patagonica Jacq. var. breviscapa (Shinners) Shinners,,
PLPA2,PLPAG,Plantago patagonica Jacq. var. gnaphalioides (Nutt.) A. Gray,,
PLPA2,PLPAO,Plantago patagonica Jacq. var. oblonga (Morris) Shinners,,
PLPA2,PLPAS,Plantago patagonica Jacq. var. spinulosa (Decne.) A. Gray,,
PLPA2,PLPI,Plantago picta E. Morris,,
PLPA2,PLPU80,Plantago purshii Roem. & Schult.,,
PLPA2,PLPUB,Plantago purshii Roem. & Schult. var. breviscapa Shinners,,
PLPA2,PLPUO,Plantago purshii Roem. & Schult. var. oblonga (Morris) Shinners,,
PLPA2,PLPUP,Plantago purshii Roem. & Schult. var. picta (E. Morris) Pilg.,,
PLPA2,PLPUS2,Plantago purshii Roem. & Schult. var. spinulosa (Decne.) Shinners,,
PLPA2,PLSP5,Plantago spinulosa Decne.,,
PLPA2,PLWY,Plantago wyomingensis Gandog.,,
PLPA3,,Plectranthus parviflorus Willd.,little spurflower,Lamiaceae
PLPA3,PLAU7,Plectranthus australis R. Br.,,
PLPA4,,Plantago pachyphylla A. Gray,Maui plantain,Plantaginaceae
PLPA4,PLGL3,Plantago glabrifolia (Rock) Pilg.,,
PLPA4,PLGR4,Plantago grayana Pilg.,,
PLPA4,PLGRA,Plantago grayana Pilg. var. abrotanelloides Skottsb.,,
PLPA4,PLHI5,Plantago hillebrandii Pilg.,,
PLPA4,PLKR,Plantago krajinae Pilg.,,
PLPA4,PLME3,Plantago melanochrous Pilg.,,
PLPA4,PLMU,Plantago muscicola (Rock) Pilg.,,
PLPA4,PLPAM,Plantago pachyphylla A. Gray var. maviensis A. Gray,,
PLPA4,PLPAR,Plantago pachyphylla A. Gray var. rotundifolia Wawra,,
PLPA5,,Pleuridium palustre (Bruch & Schimp.) Bruch & Schimp.,prairie pleuridium moss,Ditrichaceae
PLPA9,,Plateilema palmeri (A. Gray) Cockerell,plateilema,Asteraceae
PLPE,,Platanthera peramoena (A. Gray) A. Gray,purple fringeless orchid,Orchidaceae
PLPE,BLPE,Blephariglotis peramoena (A. Gray) Rydb.,,
PLPE,HAPE4,Habenaria peramoena A. Gray,,
PLPE,PLFI5,Platanthera fissa auct. non (Muhl. ex Willd.) Lindl.,,
PLPE3,,Placynthium petersii (Nyl.) Burnham,Peters' blackthread lichen,Placynthiaceae
PLPI2,,Plagiothecium piliferum (Sw. ex Hartm.) Schimp.,plagiothecium moss,Plagiotheciaceae
PLPI2,ISPI3,Isopterygium piliferum (Sw. ex Hartm.) Loeske,,
PLPI2,PLPI3,Plagiotheciella pilifera (Sw. ex Hartm.) Fleisch.,,
PLPL,,Pleurocoronis pluriseta (A. Gray) R.M. King & H. Rob.,bush arrowleaf,Asteraceae
PLPL,HOPL4,Hofmeisteria pluriseta A. Gray,,
PLPO,,Pleopeltis polylepis (Roem. ex Kunze) T. Moore,redscale scaly polypody,Polypodiaceae
PLPO2,,Pleopeltis polypodioides (L.) Andrews & Windham,resurrection fern,Polypodiaceae
PLPO4,,Plagiochila porelloides (Torr. ex Nees) Lindenb.,,Plagiochilaceae
PLPOE,,Pleopeltis polylepis (Roem. ex Kunze) T. Moore var. erythrolepis (Weath.) T. Wendt,redscale scaly polypody,Polypodiaceae
PLPOE,PLER2,Pleopeltis erythrolepis (Weath.) Pic. Serm.,,
PLPOE,POER5,Polypodium erythrolepis Weath.,,
PLPOM,,Pleopeltis polypodioides (L.) Andrews & Windham ssp. michauxiana (Weath.) Andrews & Windham,resurrection fern,Polypodiaceae
PLPOM,POPOM,Polypodium polypodioides (L.) Watt var. michauxianum Weath.,,
PLPOP,,Pleopeltis polypodioides (L.) Andrews & Windham ssp. polypodioides,resurrection fern,Polypodiaceae
PLPOP,MAPO10,Marginaria polypodioides (L.) Tidestr.,,
PLPOP,POPO6,Polypodium polypodioides (L.) Watt,,
PLPR,,Plantago princeps Cham. & Schltdl.,ale,Plantaginaceae
PLPR2,,Pleurothallis pruinosa Lindl.,waxy bonnet orchid,Orchidaceae
PLPR3,,Plagiobothrys pringlei Greene,Pringle's popcornflower,Boraginaceae
PLPR4,,Platanthera praeclara Sheviak & Bowles,Great Plains white fringed orchid,Orchidaceae
PLPR4,HALEP,Habenaria leucophaea (Nutt.) A. Gray var. praeclara (Sheviak & Bowles) Cronquist,,
PLPR6,,Platyhypnidium pringlei (Cardot) Broth.,Pringe's platyhypnidium moss,Brachytheciaceae
PLPR6,EUPR9,Eurhynchium pringlei (Cardot) H.A. Crum & L.E. Anderson,,
PLPR6,PLPR5,"Platyhypnidium pringei (Cardot) Broth., database artifact",,
PLPRA2,,Plantago princeps Cham. & Schltdl. var. anomala Rock,ale,Plantaginaceae
PLPRA2,PLPRH,Plantago princeps Cham. & Schltdl. var. hirtella A. Gray,,
PLPRL,,Plantago princeps Cham. & Schltdl. var. laxiflora A. Gray,ale,Plantaginaceae
PLPRL,PLPRD,Plantago princeps Cham. & Schltdl. var. denticulata Hillebr.,,
PLPRL2,,Plantago princeps Cham. & Schltdl. var. longibracteata H. Mann,ale,Plantaginaceae
PLPRL2,PLPRA,Plantago princeps Cham. & Schltdl. var. acaulis Wawra,,
PLPRL2,PLPRE,Plantago princeps Cham. & Schltdl. var. elata Wawra,,
PLPRP,,Plantago princeps Cham. & Schltdl. var. princeps,ale,Plantaginaceae
PLPRP,PLPRQ,Plantago princeps Cham. & Schltdl. var. queleniana (Gaudich.) Rock,,
PLPS2,,Platanthera psycodes (L.) Lindl.,lesser purple fringed orchid,Orchidaceae
PLPS2,BLPS,Blephariglotis psycodes (L.) Rydb.,,
PLPS2,HAFI3,"Habenaria fissa (Muhl. ex Willd.) R. Br., nom. inval.",,
PLPS2,HAFI4,Habenaria fissa (Muhl. ex Willd.) R. Br. ex Spreng.,,
PLPS2,HAPS2,Habenaria psycodes (L.) Spreng.,,
PLPS2,ORFI2,Orchis fissa Muhl. ex Willd.,,
PLPS2,ORIN3,Orchis incisa Muhl. ex Willd.,,
PLPS2,PLFI6,Platanthera fissa (Muhl. ex Willd.) Lindl.,,
PLPS2,PLIN14,Platanthera incisa (Muhl. ex Willd.) Lindl.,,
PLPS3,,Placidiopsis pseudocinerea Breuss,placidiopsis lichen,Verrucariaceae
PLPU,,Plantago pusilla Nutt.,dwarf plantain,Plantaginaceae
PLPU,PLHY5,Plantago hybrida W.P.C. Barton,,
PLPU,PLPUM,Plantago pusilla Nutt. var. major Engelm.,,
PLPU4,,Pleurothallis pubescens Lindl. ex Hook.,hairy bonnet orchid,Orchidaceae
PLPU4,PLCO5,Pleurothallis coriacea Bello,,
PLPU6,,Pleurozia purpurea Lindb.,,Pleuroziaceae
PLPU7,,Platanthera purpurascens (Rydb.) Sheviak & Jennings,purple-petal bog orchid,Orchidaceae
PLPU7,LIPU10,Limnorchis purpurascens Rydb.,,
PLPU7,PLHYP,Platanthera hyperborea (L.) Lindl. var. purpurascens (Rydb.) Luer,,
PLQU,,Platythelys querceticola (Lindl.) Garay,jug orchid,Orchidaceae
PLQU,ERQU2,Erythrodes querceticola (Lindl.) Ames,,
PLQU,PHQU4,Physurus querceticola Lindl.,,
PLQU3,,Pleurothallis quadrifida (Llave & Lex.) Lindl. [excluded],,Orchidaceae
PLRA,,Platanus racemosa Nutt.,California sycamore,Platanaceae
PLRA2,,Pleurothallis racemiflora Lindl. ex Hook.,ladies' bonnet orchid,Orchidaceae
PLRA2,PLGH,Pleurothallis ghiesbreghtiana A. Rich. & Galeotti,,
PLRA2,PLLO,Pleurothallis longissima Lindl.,,
PLRA3,,Pleuridium ravenelii Austin,Ravenel's pleuridium moss,Ditrichaceae
PLRE,,Plagiobothrys reticulatus (Piper) I.M. Johnst.,netted popcornflower,Boraginaceae
PLRE,PLRER3,Plagiobothrys reticulatus (Piper) I.M. Johnst. var. reticulatus,,
PLRE2,,Pleuropogon refractus (A. Gray) Benth. ex Vasey,nodding semaphoregrass,Poaceae
PLRE2,LORE6,Lophochlaena refracta A. Gray,,
PLRE4,,"Platydesma remyi (Sherff) O. Deg., I. Deg., Sherff & B.C. Stone",Hawai'i pilo kea,Rutaceae
PLRE5,,Platygyrium repens (Brid.) Schimp.,platygyrium moss,Hypnaceae
PLRE5,PLOR8,Platygyrium orthoclados Kindb.,,
PLRE5,PLREA,Platygyrium repens (Brid.) Schimp. var. ascendens (Schwägr.) Grout,,
PLRE5,PLREO,Platygyrium repens (Brid.) Schimp. var. orthoclados Kindb.,,
PLRE8,,"Platanthera ×reznicekii P.M. Catling, Brownell & G. Allen",fringed orchid,Orchidaceae
PLRH,,Plantago rhodosperma Decne.,redseed plantain,Plantaginaceae
PLRI,,Pleopeltis riograndensis (T. Wendt) Andrews & Windham,Rio Grande scaly polypody,Polypodiaceae
PLRI,POTHR,Polypodium thyssanolepis A. Braun ex Klotzsch var. riograndense T. Wendt,,
PLRI3,,Pleuraphis rigida Thurb.,big galleta,Poaceae
PLRI3,HIRI,Hilaria rigida (Thurb.) Benth. ex Scribn.,,
PLRI4,,Platyhypnidium riparioides (Hedw.) Dix.,platyhypnidium moss,Brachytheciaceae
PLRI4,EURI5,Eurhynchium riparioides (Hedw.) P. Rich.,,
PLRI4,EURU7,Eurhynchium rusciforme Milde,,
PLRI4,OXRI3,Oxyrrhynchium riparioides (Hedw.) Jenn.,,
PLRI4,OXRU5,Oxyrrhynchium rusciforme Warnst.,,
PLRI4,PLRI2,"Platyhypnidium riparoides (Hedw.) Dix., database artifact",,
PLRI4,RHRI5,Rhynchostegium riparioides (Hedw.) Cardot,,
PLRI4,RHRU4,Rhynchostegium rusciforme (F.W. Weiss ex Brid.) Schimp.,,
PLRO,,Pluchea rosea Godfrey,rosy camphorweed,Asteraceae
PLRO,PLBA4,Pluchea baccharis (Mill.) Pruski,,
PLRO2,,Platydesma rostrata Hillebr.,pilo kea lau li'i,Rutaceae
PLRO5,,Plagiomnium rostratum (Schrad.) T. Kop.,plagiomnium moss,Mniaceae
PLRO5,MNLO2,Mnium longirostre Brid.,,
PLRO5,MNRO,Mnium rostratum Schrad.,,
PLRO7,,Placopsis roseonigra Brodo,,Trapeliaceae
PLRU,,Plantago rugelii Decne.,blackseed plantain,Plantaginaceae
PLRU2,,Plumeria rubra L.,templetree,Apocynaceae
PLRU3,,Pleurothallis ruscifolia (Jacq.) R. Br.,green bonnet orchid,Orchidaceae
PLRU4,,Pleuroziopsis ruthenica (Weinm.) Kindb. ex E. Britton,pleuroziopsis moss,Pleuroziopsidaceae
PLRU4,GIRU4,Girgensohnia ruthenica (Weinm.) Kindb.,,
PLRU7,,Plagiochasma rupestre (J.R. Forst. & G. Forst.) Steph.,,Aytoniaceae
PLRUA,,Plantago rugelii Decne. var. asperula Farw.,blackseed plantain,Plantaginaceae
PLRUR,,Plantago rugelii Decne. var. rugelii,blackseed plantain,Plantaginaceae
PLSA,,Pleuropogon sabinei R. Br.,false semaphoregrass,Poaceae
PLSA11,,Platythelys sagraeanus (A. Rich.) Garay,Caribbean jug orchid,Orchidaceae
PLSA11,PHSA8,Physurus sagraeanus A. Rich.,,
PLSA12,,Pluchea salicifolia (Mill.) S.F. Blake [excluded],,Asteraceae
PLSA2,,Planchonella sandwicensis (A. Gray) Pierre,'ala'a,Sapotaceae
PLSA2,PLAU3,Planchonella auahiensis (Rock) Skottsb.,,
PLSA2,PLAU8,Planchonella aurantia (Rock) Fosberg,,
PLSA2,PLAUA,Planchonella auahiensis (Rock) Skottsb. var. aurantia,,
PLSA2,PLCE,Planchonella ceresolii (Rock) H. St. John,,
PLSA2,PLPU3,Planchonella puulupensis Baehni & O. Deg.,,
PLSA2,PLRH2,Planchonella rhynchosperma (Rock) H. St. John,,
PLSA2,PLSP4,Planchonella spathulata (Hillebr.) Pierre,,
PLSA2,PLSPD,Planchonella spathulata (Hillebr.) Pierre var. densiflora (Hillebr.) H. St. John,,
PLSA2,PLSPM,Planchonella spathulata (Hillebr.) Pierre var. molokaiensis (Levl.) H. St. John,,
PLSA2,POAU10,Pouteria aurantia (Rock) Fosberg,,
PLSA2,POAU9,Pouteria auahiensis (Rock) Fosberg,,
PLSA2,POCE7,Pouteria ceresolii (Rock) Fosberg,,
PLSA2,PORH4,Pouteria rhynchosperma (Rock) Fosberg,,
PLSA2,POSA11,Pouteria sandwicensis (A. Gray) Baehni & O. Deg.,,
PLSA2,POSP7,Pouteria spathulata (Hillebr.) Fosberg,,
PLSA3,,Plagiobothrys salsus (Brandegee) I.M. Johnst.,salty popcornflower,Boraginaceae
PLSA3,ALSA7,Allocarya salsa Brandegee,,
PLSA5,,Pluchea sagittalis (Lam.) Cabrera,wingstem camphorweed,Asteraceae
PLSA5,PLQU2,Pluchea quitoc DC.,,
PLSA5,PLSU,Pluchea suaveolens (Vell.) Kuntze,,
PLSA8,,Plagiochila satoi S. Hatt.,,Plagiochilaceae
PLSC2,,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst.,Scouler's popcornflower,Boraginaceae
PLSC3,,Plagiobothrys scriptus (Greene) I.M. Johnst.,scribe popcornflower,Boraginaceae
PLSC3,ALSC8,Allocarya scripta Greene,,
PLSC4,,Plumbago scandens L.,doctorbush,Plumbaginaceae
PLSC7,,Plectrachne schinzii Henrard,,Poaceae
PLSC70,,Pleurozium schreberi (Brid.) Mitt.,Schreber's big red stem moss,Hylocomiaceae
PLSC70,CASC31,Calliergon schreberi (Brid.) Mitt.,,
PLSC70,CASC32,Calliergonella schreberi (Brid.) Grout,,
PLSC70,CASCT2,Calliergonella schreberi (Brid.) Grout var. tananae (Grout) Grout,,
PLSC70,PLSCT,Pleurozium schreberi (Brid.) Mitt. var. tananae (Grout) Wijk & Margad.,,
PLSC8,,Plagiochila schofieldiana Inoue,,Plagiochilaceae
PLSCC,,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. var. cusickii (Greene) L.C. Higgins,Cusick's popcornflower,Boraginaceae
PLSCC,ALCU2,Allocarya cusickii Greene,,
PLSCC,PLCU2,Plagiobothrys cusickii (Greene) I.M. Johnst.,,
PLSCH,,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. var. hispidulus (Greene) Dorn,sleeping popcornflower,Boraginaceae
PLSCH,ALCO10,Allocarya cognata Greene,,
PLSCH,ALHI5,Allocarya hispidula Greene,,
PLSCH,ALSC7,Allocarya scopulorum Greene,,
PLSCH,PLCO10,Plagiobothrys cognatus (Greene) I.M. Johnst.,,
PLSCH,PLHI7,Plagiobothrys hispidulus (Greene) I.M. Johnst.,,
PLSCH,PLNE2,Plagiobothrys nelsonii (Greene) I.M. Johnst.,,
PLSCH,PLSC,Plagiobothrys scopulorum (Greene) I.M. Johnst.,,
PLSCH,PLSCP,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. var. penicillatus (Greene) Cronquist,,
PLSCH,PLSCP2,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. ssp. penicillatus (Greene) Á. Löve,,
PLSCS,,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. var. scouleri,Scouler's popcornflower,Boraginaceae
PLSCS,ALCA10,Allocarya californica (Fisch. & C.A. Mey.) Greene,,
PLSCS,ALGR4,Allocarya granulata Piper,,
PLSCS,ALSC9,Allocarya scouleri (Hook. & Arn.) Greene,,
PLSCS,PLGR3,Plagiobothrys granulatus (Piper) I.M. Johnst.,,
PLSCS,PLRER,Plagiobothrys reticulatus (Piper) I.M. Johnst. var. rossianorum I.M. Johnst.,,
PLSE,,Pluchea sericea (Nutt.) Coville,arrowweed,Asteraceae
PLSE,BESE2,Berthelotia sericea (Nutt.) Rydb.,,
PLSE,POSE13,Polypappus sericeus Nutt.,,
PLSE,TESE4,Tessaria sericea (Nutt.) Shinners,,
PLSE6,,Plagiochila semidecurrens Lehm. & Lindenb.,,Plagiochilaceae
PLSE7,,Plecostachys serpyllifolia (P.J. Bergius) Hilliard & B.L. Burtt,petite licorice,Asteraceae
PLSEA,,Plagiochila semidecurrens Lehm. & Lindenb. var. alaskana (A. Evans) Inoue,,Plagiochilaceae
PLSES,,Plagiochila semidecurrens Lehm. & Lindenb. var. semidecurrens,,Plagiochilaceae
PLSH,,Plagiobothrys shastensis Greene ex A. Gray,Shasta popcornflower,Boraginaceae
PLSH3,,Plagiochila sharpii H.L. Blomq.,,Plagiochilaceae
PLSH4,,"Platanthera ×shriveri P.M. Br., (pro. sp.)",Shriver's purple fringed orchid,Orchidaceae
PLSH4,PLKE,"Platanthera ×keenanii P.M. Brown, nom. inval.",,
PLSHS,,Plagiochila sharpii H.L. Blomq. ssp. sharpii,,Plagiochilaceae
PLSHY,,Plagiochila sharpii H.L. Blomq. ssp. yakusimensis (S. Hatt.) R.M. Schust.,,Plagiochilaceae
PLSI2,,Pleioblastus simonii (Carrière) Nakai,Simon bamboo,Poaceae
PLSI2,ARSI6,Arundinaria simonii (Carrière) A. Rivière & C. Rivière,,
PLSP,,Plantago sparsiflora Michx.,pineland plantain,Plantaginaceae
PLSP2,,Platanthera sparsiflora (S. Watson) Schltr.,sparse-flowered bog orchid,Orchidaceae
PLSP3,,Platydesma spathulata (A. Gray) B.C. Stone,Maui pilo kea,Rutaceae
PLSP3,PLSPP,Platydesma spathulata (A. Gray) B.C. Stone var. pallida (Hillebr.) B.C. Stone,,
PLSP3,PLSPP2,Platydesma spathulata (A. Gray) B.C. Stone var. pubescens (Skottsb.) B.C. Stone,,
PLSP7,,Pleiacanthus spinosus (Nutt.) Rydb.,thorn skeletonweed,Asteraceae
PLSP7,LYSP2,Lygodesmia spinosa Nutt.,,
PLSP7,STSP6,Stephanomeria spinosa (Nutt.) S. Tomb,,
PLSP8,,Platanthera sparsiflora × tescamnis [unnamed hybrid],,Orchidaceae
PLSP8,PLKE2,"Platanthera ×kelleyi P.M. Br., nom. inval.",,
PLSP9,,Plaubelia sprengelii (Schwägr.) R.H. Zander,Sprengel's plaubelia moss,Pottiaceae
PLSP9,DESP2,Desmatodon sprengelii (Schwägr.) R.S. Williams,,
PLSP9,HYSP8,Hyophilopsis sprengelii (Schwägr.) H.A. Crum,,
PLSP9,NESP5,Neohyophila sprengelii (Schwägr.) H.A. Crum,,
PLSPE,,Platanthera sparsiflora (S. Watson) Schltr. var. ensifolia (Rydb.) Luer,sparse-flowered bog orchid,Orchidaceae
PLSPE,LIEN2,Limnorchis ensifolia Rydb.,,
PLSPS,,Platanthera sparsiflora (S. Watson) Schltr. var. sparsiflora,sparse-flowered bog orchid,Orchidaceae
PLSPS,HASP5,Habenaria sparsiflora S. Watson,,
PLSPS,LISP6,Limnorchis sparsiflora (S. Watson) Rydb.,,
PLSQ,,Pleopeltis squamata (L.) J. Sm.,thickleaf scaly polypody,Polypodiaceae
PLSQ,POSQ,Polypodium squamatum L.,,
PLSQ2,,Pleurochaete squarrosa (Brid.) Lindb.,square pleurochaete moss,Pottiaceae
PLSQ2,PLLU,Pleurochaete luteola (Besch.) Thér.,,
PLST,,Plagiobothrys stipitatus (Greene) I.M. Johnst.,stalked popcornflower,Boraginaceae
PLST2,,Plagiobothrys strictus (Greene) I.M. Johnst.,Calistoga popcornflower,Boraginaceae
PLST2,ALST7,Allocarya stricta Greene,,
PLST4,,Platanthera stricta Lindl.,slender bog orchid,Orchidaceae
PLST4,HAHYV,Habenaria hyperborea (L.) R. Br. var. viridiflora (Cham.) S.L. Welsh,,
PLST4,HASA,Habenaria saccata Greene,,
PLST4,HAST5,Habenaria stricta (Lindl.) Rydb.,,
PLST4,LISA5,Limnorchis saccata (Greene) Á. Löve & Simon,,
PLST4,LIST8,Limnorchis stricta (Lindl.) Rydb.,,
PLST4,LIVI5,Limnorchis viridiflora (Cham.) Rydb.,,
PLST4,PLCO15,Platanthera convallariifolia (Fisch.) Lindl.,,
PLST4,PLDIG,Platanthera dilatata (Pursh) Lindl. ex Beck var. gracilis Ledeb.,,
PLST4,PLHYV,Platanthera hyperborea (L.) Lindl. var. viridiflora (Cham.) Luer,,
PLST4,PLSA6,Platanthera saccata (Greene) Hultén,,
PLST5,,Placynthium stenophyllum (Tuck.) Fink,blackthread lichen,Placynthiaceae
PLST6,,Platismatia stenophylla (Tuck.) W.L. Culb. & C.F. Culb.,ragged lichen,Parmeliaceae
PLST6,CEST4,Cetraria stenophylla (Tuck.) G. K Merr.,,
PLST9,,Platycarya strobilacea Siebold & Zucc.,,Juglandaceae
PLSTI,,Placynthium stenophyllum (Tuck.) Fink var. isidiatum Henssen,,Placynthiaceae
