Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
CUPET,,Cucurbita pepo L. var. texana (Scheele) D. Decker,Texas gourd,Cucurbitaceae
CUPET,CUTE,Cucurbita texana Scheele,,
CUPHE,,Cuphea P. Br.,waxweed,Lythraceae
CUPL,,Cuscuta plattensis A. Nelson,prairie dodder,Cuscutaceae
CUPO,,Cuscuta polygonorum Engelm.,smartweed dodder,Cuscutaceae
CUPO2,,Cuscuta potosina Schaffn.,globe dodder,Cuscutaceae
CUPOG,,Cuscuta potosina Schaffn. var. globifera Yunck.,globe dodder,Cuscutaceae
CUPR,,Cuphea procumbens Ortega,creeping waxweed,Lythraceae
CUPR,PAPR10,Parsonsia procumbens (Ortega) A. Heller,,
CUPR2,,Cucumis prophetarum L.,cucumis,Cucurbitaceae
CUPRE,,Cupressus L.,cypress,Cupressaceae
CUQU,,Cusickiella quadricostata (Rollins) Rollins,Bodie Hills cusickiella,Brassicaceae
CUQU,DRQU,Draba quadricostata Rollins,,
CURCU,,Curcuma L.,curcuma,Zingiberaceae
CURCU2,,Curculigo Gaertn.,curculigo,Liliaceae
CURE,,Cuscuta reflexa Roxb.,giant dodder,Cuscutaceae
CURO,,Cuscuta rostrata Shuttlw. ex Engelm. & A. Gray,beaked dodder,Cuscutaceae
CURU,,Cuscuta runyonii Yunck.,Runyon's dodder,Cuscutaceae
CUSA,,Cuscuta salina Engelm.,saltmarsh dodder,Cuscutaceae
CUSA2,,Cuscuta sandwichiana Choisy,kauna'oa,Cuscutaceae
CUSA2,CUSAK,Cuscuta sandwichiana Choisy var. kailuana Yunck.,,
CUSA4,,Cucumis sativus L.,garden cucumber,Cucurbitaceae
CUSAM,,Cuscuta salina Engelm. var. major Yunck.,goldenthread,Cuscutaceae
CUSAP,,Cuscuta salina Engelm. var. papillata Yunck.,goldenthread,Cuscutaceae
CUSAS,,Cuscuta salina Engelm. var. salina,saltmarsh dodder,Cuscutaceae
CUSAS,GRSA2,Grammica salina (Engelm.) Roy L. Taylor & MacBryde,,
CUSC,,Curculigo scorzonerifolia (Lam.) Baker,gorgojo,Liliaceae
CUSCU,,Cuscuta L.,dodder,Cuscutaceae
CUSE2,,Cupressus sempervirens L.,Italian cypress,Cupressaceae
CUSEA,,Cupressus sempervirens L. var. atlantica (Gaussen) Silba,,Cupressaceae
CUSEA,CUAT2,Cupressus atlantica Gaussen,,
CUSED,,Cupressus sempervirens L. var. dupreziana (A. Camus) Silba,,Cupressaceae
CUSED,CUDU2,Cupressus dupreziana A. Camus,,
CUSIC,,Cusickiella Rollins,cusickiella,Brassicaceae
CUSQ,,Cuscuta squamata Engelm.,scaleflower dodder,Cuscutaceae
CUST4,,Cuphea strigulosa Kunth,stiffhair waxweed,Lythraceae
CUSU,,Cuscuta suaveolens Ser.,fringed dodder,Cuscutaceae
CUSU3,,Cuscuta suksdorfii Yunck.,mountain dodder,Cuscutaceae
CUSUS,,Cuscuta suksdorfii Yunck. var. subpedicellata Yunck.,mountain dodder,Cuscutaceae
CUSUS2,,Cuscuta suksdorfii Yunck. var. suksdorfii,mountain dodder,Cuscutaceae
CUTAN,,Cutandia Willk.,Memphisgrass,Poaceae
CUTE2,,Cullen tenax (Lindl.) J.W. Grimes,,Fabaceae
CUTE2,PSTE12,Psoralea tenax Lindl.,,
CUTO2,,Cupressus torulosa D. Don,Himalayan cypress,Cupressaceae
CUTO2,CUTOC2,Cupressus torulosa D. Don var. corneyana Carrière,,
CUTR,,Cupania triquetra A. Rich.,guara blanca,Sapindaceae
CUTR2,,Cudrania tricuspidata (Carrière) Bureau ex Lavallée,storehousebush,Moraceae
CUTU,,Cuscuta tuberculata Brandegee,tubercle dodder,Cuscutaceae
CUUM,,Cuscuta umbellata Kunth,flatglobe dodder,Cuscutaceae
CUUM,CUUMR,Cuscuta umbellata Kunth var. reflexa (J.M. Coult.) Yunck.,,
CUUM,GRUM2,Grammica umbellata (Kunth) Hadac & Chrtek,,
CUVE2,,Cuscuta veatchii Brandegee,Veatch's dodder,Cuscutaceae
CUVE2,CUDEV,"Cuscuta denticulata Engelm. var. vetchii (Brandegee) T. Beliz, orth. var.",,
CUVE2,CUDEV2,"Cuscuta denticulata Engelm. var. veatchii (Brandegee) T. Beliz, ined.",,
CUVE2,CUNE,Cuscuta nevadensis I.M. Johnst.,,
CUVE2,CUVE,"Cuscuta vetchii Brandegee, orth. var.",,
CUVI,,Cuphea viscosissima Jacq.,blue waxweed,Lythraceae
CUVI,CUPE4,Cuphea petiolata (L.) Koehne,,
CUVI,PAPE9,Parsonsia petiolata (L.) Rusby,,
CUWA2,,Cuscuta warneri Yunck.,Warner's dodder,Cuscutaceae
CUWA2,CUINW,"Cuscuta indecora Choisy var. warneri (Yunck.) T. Beliz, ined.",,
CUWR,,Cuphea wrightii A. Gray,Wright's waxweed,Lythraceae
CUWR,CUWRN,Cuphea wrightii A. Gray var. nematopetala Bacig.,,
CUWR,PAWR6,Parsonsia wrightii (A. Gray) Kearney,,
CUZE,,Curcuma zedoaria (Christm.) Roscoe,zedoary,Zingiberaceae
CUZE,AMZE3,Amomum zedoaria Christm.,,
CYAB,,Cymopterus aboriginum M.E. Jones,Indian springparsley,Apiaceae
CYAB2,,Cylindropuntia abysii (Hester) Backeb.,Peach Springs canyon cholla,Cactaceae
CYAB2,OPAB2,Opuntia abysii Hester,,
CYAC,,Cymopterus acaulis (Pursh) Raf.,plains springparsley,Apiaceae
CYAC2,,Cyperus acuminatus Torr. & Hook. ex Torr.,tapertip flatsedge,Cyperaceae
CYAC3,,Cypripedium acaule Aiton,moccasin flower,Orchidaceae
CYAC3,CYHI9,"Cypripedium hirsutum Mill., nom. utique rej.",,
CYAC3,FIAC,Fissipes acaulis (Aiton) Small,,
CYAC3,FIHI,"Fissipes hirsuta (Mill.) Farw., nom. utique rej.",,
CYAC4,,Cyanea aculeatiflora Rock,Haleakala cyanea,Campanulaceae
CYAC5,,Cyanea acuminata (Gaudich.) Hillebr.,Honolulu cyanea,Campanulaceae
CYAC5,CYACC,Cyanea acuminata (Gaudich.) Hillebr. var. calycina Hosaka,,
CYAC5,CYOC4,Cyanea occultans H. St. John,,
CYAC7,,Cymophora accedens (S.F. Blake) B.L. Turner & A. Powell,cymophora,Asteraceae
CYAC7,TRAC2,Tridax accedens S.F. Blake,,
CYAC8,,Cylindropuntia acanthocarpa (Engelm. & J.M. Bigelow) F.M. Knuth,buck-horn cholla,Cactaceae
CYACA,,Cymopterus acaulis (Pursh) Raf. var. acaulis,plains springparsley,Apiaceae
CYACA2,,Cylindropuntia acanthocarpa (Engelm. & J.M. Bigelow) F.M. Knuth var. acanthocarpa,buckhorn cholla,Cactaceae
CYACA2,OPAC,Opuntia acanthocarpa Engelm. & J.M. Bigelow,,
CYACA2,OPACA,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. acanthocarpa,,
CYACC2,,Cylindropuntia acanthocarpa (Engelm. & J.M. Bigelow) F.M. Knuth var. coloradensis (L.D. Benson) Pinkava,Colorado buckhorn cholla,Cactaceae
CYACC2,OPACC,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. coloradensis L.D. Benson,,
CYACF,,Cymopterus acaulis (Pursh) Raf. var. fendleri (A. Gray) Goodrich,Fendler's springparsley,Apiaceae
CYACF,CYFE,Cymopterus fendleri A. Gray,,
CYACG,,Cymopterus acaulis (Pursh) Raf. var. greeleyorum J. Grimes & Packard,Greeley springparsley,Apiaceae
CYACH,,Cymopterus acaulis (Pursh) Raf. var. higginsii (S.L. Welsh) Goodrich,Higgins' springparsley,Apiaceae
CYACH,CYHI2,Cymopterus higginsii S.L. Welsh,,
CYACM,,Cylindropuntia acanthocarpa (Engelm. & J.M. Bigelow) F.M. Knuth var. major (Engelm. & J.M. Bigelow) Pinkava,buckhorn cholla,Cactaceae
CYACM,OPACM,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. major (Engelm. & J.M. Bigelow) L.D. Benson,,
CYACM,OPECM,Opuntia echinocarpa Engelm. & J.M. Bigelow var. major Engelm. & J.M. Bigelow,,
CYACP,,Cymopterus acaulis (Pursh) Raf. var. parvus Goodrich,plains springparsley,Apiaceae
CYACT,,Cylindropuntia acanthocarpa (Engelm. & J.M. Bigelow) F.M. Knuth var. thornberi (Thornb. & Bonker) Pinkava,Thornber's buckhorn cholla,Cactaceae
CYACT,OPACT,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. thornberi (Thornb. & Bonker) L.D. Benson,,
CYACT,OPTH2,Opuntia thornberi Thornb. & Bonker,,
CYAE,,Cydista aequinoctialis (L.) Miers,guard withe,Bignoniaceae
CYAE2,,Cynodon aethiopicus W.D. Clayton & Harlan,Ethiopian dogstooth grass,Poaceae
CYAG,,Cyperus aggregatus (Willd.) Endl.,inflatedscale flatsedge,Cyperaceae
CYAG,CYCA17,"Cyperus cayennensis (Lam.) Britton, non Willd. ex Link",,
CYAG,CYFL9,"Cyperus flavus (Vahl) Nees, non J. Presl & C. Presl",,
CYAG,CYHU5,Cyperus huarmensis (Kunth) M.C. Johnst.,,
CYAG,CYOB5,Cyperus obesus Liebm.,,
CYAG,MACA14,Mariscus cayennensis (Lam.) Urb.,,
CYAG,MAFL6,Mariscus flavus Vahl,,
CYAL10,,Cypripedium ×alaskanum P.M. Brown,hybrid ladyslipper,Orchidaceae
CYAL3,,Cyrtandra ×alata H. St. John & Storey (pro sp.),cyrtandra,Gesneriaceae
CYAL4,,Cyrtandra ×alnea H. St. John (pro sp.),cyrtandra,Gesneriaceae
CYAL5,,Cynodontium alpestre (Wahlenb.) Milde,cynodontium moss,Dicranaceae
CYAL5,CNAL,Cnestrum alpestre (Wahlenb.) Nyholm ex Mog.,,
CYAL5,ONAL3,Oncophorus alpestris (Wahlenb.) Lindb.,,
CYAL5,ONST3,Oncophorus strumulosus (Müll. Hal. & Kindb.) Britt,,
CYAL6,,Cyperus alopecuroides Rottb.,foxtail flatsedge,Cyperaceae
CYAM,,Cyperus amabilis Vahl,foothill flatsedge,Cyperaceae
CYAM,CYAMM,Cyperus amabilis Vahl var. macrostachyus (Boeckeler) Kük.,,
CYAM2,,Cyperus amuricus Maxim.,Asian flatsedge,Cyperaceae
CYAM2,CYMI4,Cyperus microiria Steud.,,
CYAM3,,Cynoglossum amabile Stapf & J.R. Drumm.,Chinese hound's tongue,Boraginaceae
CYAM4,,Cyrtandra ×ambigua (Hillebr.) H. St. John & Storey (pro sp.),cyrtandra,Gesneriaceae
CYAMO,,Cyamopsis DC.,cyamopsis,Fabaceae
CYAN,,Cyathea andina (Karst.) Domin,parrotfeather treefern,Cyatheaceae
CYAN,CYES2,Cyathea escuquensis (Karst.) Domin,,
CYAN,HEES,Hemitelia escuquensis Karst.,,
CYAN12,,Cylindrocolea andersoni R.M. Schust.,,Cephaloziellaceae
CYAN13,,Cyrtopodium andersonii (Lamb. ex Andrews) R. Br. [excluded],,Orchidaceae
CYAN2,,Cypripedium ×andrewsii A.M. Fuller,hybrid ladyslipper,Orchidaceae
CYAN4,,Cynanchum anegadense (Britton) Alain,Caribbean swallow-wort,Asclepiadaceae
CYAN4,MEAN4,Metastelma anegadense Britton,,
CYAN5,,Cynanchum angustifolium Pers.,gulf coast swallow-wort,Asclepiadaceae
CYAN5,CYPA15,Cynanchum palustre (Pursh) A. Heller,,
CYAN5,FUAN2,Funastrum angustifolium (Pers.) Liede & Meve,,
CYAN5,LYPA4,Lyonia palustris (Pursh) Small,,
CYAN6,,Cyanea angustifolia (Cham.) Hillebr.,'aku,Campanulaceae
CYAN6,CYANR,Cyanea angustifolia (Cham.) Hillebr. var. racemosa Hillebr.,,
CYANA,,Cypripedium ×andrewsii A.M. Fuller var. ×andrewsii ,hybrid ladyslipper,Orchidaceae
CYANE,,Cyanea Gaudich.,cyanea,Campanulaceae
CYANF,,Cypripedium ×andrewsii A.M. Fuller var. favillianum (J.T. Curtis) B. Boivin (pro nm.),hybrid ladyslipper,Orchidaceae
CYANF,CYFA4,Cypripedium ×favillianum J.T. Curtis,,
CYANL2,,Cypripedium ×andrewsii A.M. Fuller var. landonii (Garay) B. Boivin (pro nm.),hybrid ladyslipper,Orchidaceae
CYANL2,CYLA15,Cypripedium ×landonii Garay (pro sp.),,
CYANO,,Cyanopsis Cass.,knapweed,Asteraceae
CYANT2,,Cyanthillium Blume,ironweed,Asteraceae
CYAR,,Cyathea arborea (L.) Sm.,West Indian treefern,Cyatheaceae
CYAR10,,Cyanea arborea Hillebr.,palmtree cyanea,Campanulaceae
CYAR12,,Cynanchum arizonicum (A. Gray) Shinners,Arizona swallow-wort,Asclepiadaceae
CYAR12,MEAR7,Metastelma arizonicum A. Gray,,
CYAR13,,Cyathea armata (Sw.) Domin,creeping treefern,Cyatheaceae
CYAR14,,Cylindropuntia arbuscula (Engelm.) F.M. Knuth,Arizona pencil cholla,Cactaceae
CYAR14,OPAR2,Opuntia arbuscula Engelm.,,
CYAR15,,Cynodon arcuatus J. Presl [excluded],,Poaceae
CYAR4,,Cyperus articulatus L.,jointed flatsedge,Cyperaceae
CYAR5,,Cypripedium arietinum W.T. Aiton,ram's head lady's slipper,Orchidaceae
CYAR5,CRAR11,Criosanthes arietina (W.T. Aiton) House,,
CYAS,,Cyanea asarifolia H. St. John,gingerleaf cyanea,Campanulaceae
CYAS2,,Cyanea aspleniifolia (H. Mann) Hillebr.,spleenwort cyanea,Campanulaceae
CYAT,,Cycloloma atriplicifolium (Spreng.) J.M. Coult.,winged pigweed,Chenopodiaceae
CYAT,KOAT2,Kochia atriplicifolia Spreng.,,
CYAT2,,Cyrtandra ×atomigyna H. St. John & Storey (pro sp.),cyrtandra,Gesneriaceae
CYAT2,CYFO3,Cyrtandra fosbergii H. St. John & Storey,,
CYAT2,CYTE6,Cyrtandra ternata H. St. John,,
CYATH,,Cyathea Sm.,treefern,Cyatheaceae
CYATH2,,Cyathula Blume,cyathula,Amaranthaceae
CYAU2,,Cyperus auriculatus Nees & Meyen ex Kunth,eared flatsedge,Cyperaceae
CYAU2,CYFEA,Cyperus ferax Rich. var. auriculatus (Nees & Meyen ex Kunth) Kük.,,
CYAU2,TOODA,Torulinium odoratum (L.) S. Hooper ssp. auriculatum (Nees & Meyen ex Kunth) T. Koyama,,
CYAU5,,Cyathea australis (R. Br.) Domin,rough tree fern,Cyatheaceae
CYAX,,Cyrtandra ×axilliflora H. St. John & Storey (pro sp.),cyrtandra,Gesneriaceae
CYBA,,Cynanchum barbigerum (Scheele) Shinners,bearded swallow-wort,Asclepiadaceae
CYBA,MEBA4,Metastelma barbigerum Scheele,,
CYBA3,,Cymopterus basalticus M.E. Jones,basalt springparsley,Apiaceae
CYBA5,,Cyrtandra ×basipartita H. St. John (pro sp.),cyrtandra,Gesneriaceae
CYBA5,CYPA13,Cyrtandra partita H. St. John,,
CYBA9,,Cynodon barberi Rang. & Tad. [excluded],,Poaceae
CYBE2,,Cymopterus beckii S.L. Welsh & Goodrich,featherleaf springparsley,Apiaceae
CYBE3,,Cyphomandra betacea (Cav.) Sendtn.,tree tomato,Solanaceae
CYBE3,CYCR8,Cyphomandra crassifolia (Ortega) Kuntze,,
CYBEB,,Cybebe Tibell,,Coniocybaceae
CYBI3,,Cyrtandra biserrata Hillebr.,Molokai cyrtandra,Gesneriaceae
CYBI6,,Cyperus bipartitus Torr.,slender flatsedge,Cyperaceae
CYBI6,CYNIR,Cyperus niger Ruiz & Pav. var. rivularis (Kunth) V.E. Grant,,
CYBI6,CYRI,Cyperus rivularis Kunth,,
CYBI6,PYRI2,Pycreus rivularis (Kunth) Palla,,
CYBI9,,Cylindropuntia bigelovii (Engelm.) F.M. Knuth,teddybear cholla,Cactaceae
CYBI9,OPBI,Opuntia bigelovii Engelm.,,
CYBIA,,Cybianthus Mart.,cybianthus,Myrsinaceae
CYBL,,Cynanchum blodgettii (A. Gray) Shinners,Blodgett's swallow-wort,Asclepiadaceae
CYBL,MEBL,Metastelma blodgettii A. Gray,,
CYBO3,,Cyathea borinquena (Maxon) Domin,birdwing treefern,Cyatheaceae
CYBO3,ALBO2,Alsophila boringuena Maxon,,
CYBO3,TRBO4,Trichipteris borinquena (Maxon) R. Tryon,,
CYBR12,,Cyphelium brachysporum Nadv.,soot lichen,Caliciaceae
CYBR13,,Cyphelium brunneum W.A. Weber,soot lichen,Caliciaceae
CYBR14,,Cynodon bradleyi Stent,cynodon,Poaceae
CYBU,,Cymopterus bulbosus A. Nelson,bulbous springparsley,Apiaceae
CYBU3,,Cystopteris bulbifera (L.) Bernh.,bulblet bladderfern,Dryopteridaceae
CYBU3,FIBU,Filix bulbifera (L.) Underw.,,
CYCA,,Cynara cardunculus L.,cardoon,Asteraceae
CYCA11,,Cyrtandra ×carinata H. St. John & Storey (pro sp.),cyrtandra,Gesneriaceae
CYCA11,CYOU,Cyrtandra oulophylla H. St. John & Storey,,
CYCA11,CYPO3,Cyrtandra poamohoensis H. St. John & Storey,,
CYCA12,,Cyrtandra ×caudatisepala H. St. John (pro sp.),cyrtandra,Gesneriaceae
CYCA13,,Cyrtandra ×caulescens Rock (pro sp.),cyrtandra,Gesneriaceae
CYCA18,,Cyperus calcicola Britton,Caribbean flatsedge,Cyperaceae
CYCA23,,Cyanea calycina (Cham.) Lammers,O'ahu cyanea,Campanulaceae
CYCA23,CYCO14,Cyanea coronata E. Wimm.,,
CYCA23,CYLAC2,"Cyanea lanceolata (Gaudich.) Lammers, Givnish & Sytsma ssp. calycina (Cham.) Lammers, Givnish & Sytsma",,
CYCA23,ROBI,Rollandia bidentata H. St. John,,
CYCA23,ROCA7,Rollandia calycina (Cham.) G. Don,,
CYCA23,ROCAK,Rollandia calycina (Cham.) G. Don var. kaalae (Wawra) E. Wimm.,,
CYCA23,ROLAC,Rollandia lanceolata Gaudich. ssp. calycina (Cham.) Lammers,,
CYCA23,ROLAT,Rollandia lanceolata Gaudich. var. tomentella (Wawra) E. Wimm.,,
CYCA23,ROWA2,Rollandia waianaeensis H. St. John,,
CYCA25,,Cylindropuntia californica (Torr. & A. Gray) F.M. Knuth,California cholla,Cactaceae
CYCA4,,Cypripedium californicum A. Gray,California lady's slipper,Orchidaceae
CYCA5,,Cypripedium candidum Muhl. ex Willd.,white lady's slipper,Orchidaceae
CYCA7,,Cyrtomium caryotideum (Wall. ex Hook. & Grev.) C. Presl,dwarf netvein hollyfern,Dryopteridaceae
CYCA8,,Cyrtandra calpidicarpa (Rock) H. St. John & Storey,valley cyrtandra,Gesneriaceae
CYCA8,CYCO10,Cyrtandra cornuta H. St. John,,
CYCAC,,Cylindropuntia californica (Torr. & A. Gray) F.M. Knuth var. californica,California pricklypear,Cactaceae
CYCAC,OPCA11,Opuntia californica (Torr. & A. Gray) Coville,,
CYCAC,OPCAC2,Opuntia californica (Torr. & A. Gray) Coville var. californica,,
CYCAC,OPPAS,Opuntia parryi Engelm. var. serpentina (Engelm.) L.D. Benson,,
CYCAC,OPSE3,Opuntia serpentina Engelm.,,
CYCAP5,,Cylindropuntia californica (Torr. & A. Gray) F.M. Knuth var. parkeri (J.M. Coult.) J. Rebman,brownspined pricklypear,Cactaceae
CYCAP5,OPCAP2,Opuntia californica (Torr. & A. Gray) Coville var. parkeri (J.M. Coult.) Pinkava,,
CYCAP5,OPECP,Opuntia echinocarpa Engelm. & J.M. Bigelow var. parkeri (Engelm.) J.M. Coult.,,
CYCAP5,OPPA2,Opuntia parryi Engelm.,,
CYCAS,,Cycas L.,cycad,Cycadaceae
CYCE,,Cyperus cephalanthus Torr. & Hook.,buttonbush flatsedge,Cyperaceae
CYCH,,Cynanchum cheesmanii Woodson,Cheesman's swallow-wort,Asclepiadaceae
CYCH,MEDE7,Metastelma decipiens Schltr.,,
CYCH,MEFA3,Metastelma fallax Schltr.,,
CYCH4,,Cyrtandra ×christophersenii H. St. John & Storey (pro sp.),cyrtandra,Gesneriaceae
CYCH6,,Cyphelium chloroconium (Tuck.) Zahlbr.,soot lichen,Caliciaceae
CYCH7,,Cyrtosperma chamissonis (Schott) Merr.,swamp taro,Araceae
CYCH7,CYED,Cyrtosperma edule Schott,,
CYCI,,Cymbopogon citratus (DC. ex Nees) Stapf,lemon grass,Poaceae
CYCI,ANCI4,Andropogon citratus DC. ex Nees,,
CYCI2,,Cymopterus cinerarius A. Gray,gray springparsley,Apiaceae
CYCI3,,Cycas circinalis L.,queen sago,Cycadaceae
CYCI4,,Cyanthillium cinereum (L.) H. Rob.,little ironweed,Asteraceae
CYCI4,COCI3,Conyza cinerea L.,,
CYCI4,SECI3,Senecioides cinerea (L.) Kuntze ex Britton & P. Wilson,,
CYCI4,VECI2,Vernonia cinerea (L.) Less.,,
CYCI4,VECIP2,Vernonia cinerea (L.) Less. var. parviflora (Reinw.) DC.,,
CYCL,,Cyrtandra ×cladantha Skottsb. (pro sp.),cyrtandra,Gesneriaceae
CYCL,CYPLP,Cyrtandra platyphylla A. Gray var. parviflora Rock,,
CYCLA,,Cycladenia Benth.,waxydogbane,Apocynaceae
CYCLA2,,Cyclanthera Schrad.,cyclanthera,Cucurbitaceae
CYCLA3,,Cyclamen L.,cyclamen,Primulaceae
CYCLA4,,Cyclachaena Fresen.,carelessweed,Asteraceae
CYCLO,,Cycloloma Moq.,cycloloma,Chenopodiaceae
CYCLO2,,Cyclopeltis J. Sm.,cyclopeltis,Dryopteridaceae
CYCLO3,,Cyclodictyon Mitt.,cyclodictyon moss,Callicostaceae
CYCLO4,,Cyclospermum Lag.,marsh parsley,Apiaceae
CYCLO5,,Cyclopogon C. Presl,ladies'-tresses,Orchidaceae
CYCNI,,Cycnium E. Mey. ex Benth.,cycnium,Scrophulariaceae
CYCO,,Cyperus compressus L.,poorland flatsedge,Cyperaceae
CYCO11,,Cyanea comata Hillebr.,Maui cyanea,Campanulaceae
CYCO12,,Cyanea copelandii Rock,treetrunk cyanea,Campanulaceae
CYCO13,,Cyanea coriacea (A. Gray) Hillebr.,leatherleaf cyanea,Campanulaceae
CYCO18,,Cyathea cooperi (Hook. ex F. Muell.) Domin,Cooper's cyathea,Cyatheaceae
CYCO18,SPCO18,Sphaeropteris cooperi (Hook. ex F. Muell.) R. Tryon,,
CYCO19,,Cytisus commutatus (Willk.) Briq.,,Fabaceae
CYCO2,,Cyperus confertus Sw.,West Indian flatsedge,Cyperaceae
CYCO2,MACO19,Mariscus confertus (Sw.) C.B. Clarke,,
CYCO21,,Cylindropuntia ×congesta (Griffiths) Pinkava (pro sp.),cholla,Cactaceae
CYCO21,OPCO11,Opuntia ×congesta Griffiths (pro sp.),,
CYCO22,,Cymopterus constancei R.L. Hartm.,Constance's springparsley,Apiaceae
CYCO23,,Cypripedium ×columbianum Sheviak,hybrid ladyslipper,Orchidaceae
CYCO24,,Cyperus compactus Retz.,,Cyperaceae
CYCO3,,Cyperus congestus Vahl,clustered flatsedge,Cyperaceae
CYCO3,MACO18,Mariscus congestus (Vahl) C.B. Clarke,,
CYCO4,,Cymopterus corrugatus M.E. Jones,wrinklewing springparsley,Apiaceae
CYCO4,RHPL5,Rhysopterus plurijugus J.M. Coult. & Rose,,
CYCO5,,Cymopterus coulteri (M.E. Jones) Mathias,twoleaf springparsley,Apiaceae
CYCO7,,Cyrtandra confertiflora (Wawra) C.B. Clarke,lava cyrtandra,Gesneriaceae
CYCO7,CYCOC2,Cyrtandra confertiflora (Wawra) C.B. Clarke var. confertiflora,,
CYCO8,,Cyrtandra ×conradtii Rock (pro sp.),cyrtandra,Gesneriaceae
CYCO9,,Cyrtandra cordifolia Gaudich.,heartleaf cyrtandra,Gesneriaceae
CYCO9,CYCOB,Cyrtandra cordifolia Gaudich. var. brevipilita H. St. John,,
CYCOC,,Cyanea copelandii Rock ssp. copelandii,treetrunk cyanea,Campanulaceae
CYCOH2,,Cyanea copelandii Rock ssp. haleakalaensis (H. St. John) Lammers,treetrunk cyanea,Campanulaceae
CYCOH2,CYHA5,Cyanea haleakalaensis H. St. John,,
CYCR,,Cynosurus cristatus L.,crested dogstail grass,Poaceae
CYCR10,,Cyclopogon cranichoides (Griseb.) Schltr.,cranichis-like ladies'-tresses,Orchidaceae
CYCR10,BECR,Beadlea cranichoides (Griseb.) Small,,
CYCR10,SPCR2,Spiranthes cranichoides (Griseb.) Cogn.,,
CYCR11,,Cynoglossum creticum Mill.,blue hound's tongue,Boraginaceae
CYCR2,,Cyphomeris crassifolia (Standl.) Standl.,leachlobe cyphomeris,Nyctaginaceae
CYCR3,,Cyrtandra ×crassior H. St. John & Storey (pro sp.),cyrtandra,Gesneriaceae
CYCR4,,Cyrtandra crenata H. St. John & Storey,Kahana Valley cyrtandra,Gesneriaceae
CYCR6,,Cyperus croceus Vahl,Baldwin's flatsedge,Cyperaceae
CYCR6,CYGL3,Cyperus globulosus auct. non Aubl.,,
CYCR6,CYMU9,Cyperus multiflorus (Britton) Small,,
CYCR6,MAGL8,Mariscus globulosus auct. non (Aubl.) Urb.,,
CYCR7,,Cyrtandra ×crassifolia (Hillebr.) Rock (pro sp.),cyrtandra,Gesneriaceae
CYCR7,CYSK,Cyrtandra skottsbergii H. St. John & Storey,,
CYCR7,CYSU3,Cyrtandra subcordata H. St. John,,
CYCR7,CYVI6,Cyrtandra villosiflora H. St. John,,
CYCR9,,"Cyanea crispa (Gaudich.) Lammers, Givnish & Sytsma",Koolau Range rollandia,Campanulaceae
CYCR9,ROCR,Rollandia crispa Gaudich.,,
CYCR9,ROCRM,Rollandia crispa Gaudich. var. muricata Rock,,
CYCU,,Cyperus cuspidatus Kunth,coastal plain flatsedge,Cyperaceae
CYCU2,,Cyrtandra ×cupuliformis H. St. John & Storey (pro sp.),cyrtandra,Gesneriaceae
CYCU3,,Cynanchum cubense (A. Rich.) Woodson,Cuban swallow-wort,Asclepiadaceae
CYCU3,CYPE7,Cynanchum peraffine Woodson,,
CYCU3,GOCU2,Gonolobus cubensis A. Rich.,,
CYCU3,MECU3,Metalepis cubensis (A. Rich.) Griseb.,,
CYCY,,Cyperus cyperinus (Retz.) Sur.,Old World flatsedge,Cyperaceae
CYCY,MACY4,Mariscus cyperinus (Retz.) Vahl,,
CYCY2,,Cyperus cyperoides (L.) Kuntze,Pacific island flatsedge,Cyperaceae
CYCY3,,Cyrtandra cyaneoides Rock,mapele,Gesneriaceae
CYCY7,,Cyanea cylindrocalyx (Rock) Lammers,splitleaf cyanea,Campanulaceae
CYCY7,CYGRC,Cyanea grimesiana Gaudich. var. cylindrocalyx Rock,,
CYCY7,CYGRC2,Cyanea grimesiana Gaudich. ssp. cylindrocalyx (Rock) Lammers,,
CYDA,,Cynodon dactylon (L.) Pers.,Bermudagrass,Poaceae
CYDA,CADA5,Capriola dactylon (L.) Kuntze,,
CYDA,CYAR16,Cynodon aristiglumis Caro & Sánchez,,
CYDA,CYIN14,Cynodon incompletus auct. non Nees,,
CYDA,PADA,Panicum dactylon L.,,
CYDA2,,Cytisus ×dallimorei Rolfe,broom,Fabaceae
CYDA3,,Cymopterus davisii R.L. Hartm.,Davis' springparsley,Apiaceae
CYDA4,,Cylindropuntia davisii (Engelm. & J.M. Bigelow) F.M. Knuth,thistle cholla,Cactaceae
CYDA4,OPDA2,Opuntia davisii Engelm. & J.M. Bigelow,,
CYDA4,OPTUD,Opuntia tunicata (Lehm.) Link & Otto var. davisii (Engelm. & J.M. Bigelow) L.D. Benson,,
CYDAA2,,Cynodon dactylon (L.) Pers. var. aridus Harlan & de Wet [excluded],,Poaceae
CYDAD,,Cynodon dactylon (L.) Pers. var. dactylon,Bermudagrass,Poaceae
CYDE,,Cymopterus deserticola Brandegee,desert springparsley,Apiaceae
CYDE10,,Cyperus dentoniae G. Tucker,hairy flatsedge,Cyperaceae
CYDE10,MAPU13,"Mariscus pubescens J. Presl & C. Presl, non Cyperus pubescens Steud.",,
