Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
CAMA,,Cakile maritima Scop.,European searocket,Brassicaceae
CAMA,CACA48,"Cakile cakile (L.) Karst., nom. inval.",,
CAMA10,,Carex macrocephala Willd. ex Spreng.,largehead sedge,Cyperaceae
CAMA11,,Carex macrochaeta C.A. Mey.,longawn sedge,Cyperaceae
CAMA12,,Carex magellanica Lam.,boreal bog sedge,Cyperaceae
CAMA13,,Carex mariposana L.H. Bailey ex Mack.,Mariposa sedge,Cyperaceae
CAMA13,CAPA21,Carex paucifructus Mack.,,
CAMA14,,Carex maritima Gunnerus,curved sedge,Cyperaceae
CAMA14,CAIN35,Carex incurva Lightf.,,
CAMA17,,Caulanthus major (M.E. Jones) Payson,slender wild cabbage,Brassicaceae
CAMA21,,Caesalpinia major (Medik.) Dandy & Exell,Hawai'i pearls,Fabaceae
CAMA21,CAGL22,Caesalpinia globulorum Bakh. f. & P. Royen,,
CAMA21,GUOV2,Guilandina ovalifolia (Urb.) Britton,,
CAMA23,,Calystegia macounii (Greene) Brummitt,Macoun's false bindweed,Convolvulaceae
CAMA23,COIN9,Convolvulus interior House,,
CAMA24,,Calystegia macrostegia (Greene) Brummitt,island false bindweed,Convolvulaceae
CAMA25,,Calyptranthes martorellii Alain,Martorell's lidflower,Myrtaceae
CAMA3,,Callitriche marginata Torr.,winged water-starwort,Callitrichaceae
CAMA3,CASE21,Callitriche sepulta S. Watson,,
CAMA33,,Carex manhartii Bryson,Manhart's sedge,Cyperaceae
CAMA34,,Carex marina Dewey,sea sedge,Cyperaceae
CAMA35,,Caloplaca marina (Wedd.) Zahlbr.,orange lichen,Teloschistaceae
CAMA36,,Cardamine maxima (Nutt.) Alph. Wood,large toothwort,Brassicaceae
CAMA36,DEMA,Dentaria maxima Nutt.,,
CAMA37,,Carissa macrocarpa (Eckl.) A. DC.,amatungulu,Apocynaceae
CAMA37,CAGR15,Carissa grandiflora (E. Mey.) A. DC.,,
CAMA38,,Calystegia malacophylla (Greene) Munz,Sierra false bindweed,Convolvulaceae
CAMA39,,Canoparmelia martinicana (Nyl.) Elix & Hale,canoparmelia lichen,Parmeliaceae
CAMA39,PAMA26,Parmelia martinicana Nyl.,,
CAMA39,PSMA10,Pseudoparmelia martinicana (Nyl.) Hale,,
CAMA45,,"Callaeum macropterum (DC.) D.M. Johnson, nom. inq.",hillyhock,Malpighiaceae
CAMA45,MAMA30,Mascagnia macroptera (DC.) Nied.,,
CAMA5,,Calochortus macrocarpus Douglas,sagebrush mariposa lily,Liliaceae
CAMA50,,Calliergon macounii Karcz.,Macoun's calliergon moss,Amblystegiaceae
CAMA51,,Carex macrostachys Bertol.,largespike sedge,Cyperaceae
CAMA54,,Catapodium marinum (L.) C.E. Hubb.,sea-fern grass,Poaceae
CAMA59,,Cajanus marmoratus (R. Br. ex Benth.) F. Muell.,,Fabaceae
CAMA59,ATMA6,Atylosia marmorata R. Br. ex Benth.,,
CAMA60,,Caragana manshurica (Kom.) Kom.,,Fabaceae
CAMA60,CAMIM3,Caragana microphylla Lam. f. manshurica Kom.,,
CAMA62,,Carex ×massonii Cay. & Lepage,sedge,Cyperaceae
CAMA7,,Cardamine macrocarpa Brandegee,largeseed bittercress,Brassicaceae
CAMA8,,Carex mackenziei Krecz.,Mackenzie's sedge,Cyperaceae
CAMA9,,Carex macloviana d'Urv.,thickhead sedge,Cyperaceae
CAMA9,CAFE6,Carex festiva Dewey,,
CAMA9,CAIN33,Carex incondita F.J. Herm.,,
CAMA9,CASO5,Carex soperi Raup,,
CAMAA,,Calystegia macrostegia (Greene) Brummitt ssp. amplissima Brummitt,island false bindweed,Convolvulaceae
CAMAA2,,Calystegia macrostegia (Greene) Brummitt ssp. arida (Greene) Brummitt,island false bindweed,Convolvulaceae
CAMAA2,COAR11,Convolvulus aridus Greene,,
CAMAA3,,Caloplaca marina (Wedd.) Zahlbr. ssp. americana Arup,,Teloschistaceae
CAMAB2,,Carex macrocephala Willd. ex Spreng. var. bracteata T. Holm,largehead sedge,Cyperaceae
CAMAB3,,Calystegia malacophylla (Greene) Munz ssp. malacophylla var. berryi (Eastw.) Brummitt,Sierra false bindweed,Convolvulaceae
CAMAB3,CAFUB,Calystegia fulcrata (A. Gray) Brummitt var. berryi (Eastw.) Brummitt,,
CAMAB3,COFUB,Convolvulus fulcratus (A. Gray) Greene var. berryi (Eastw.) Jeps.,,
CAMAC,,Calystegia macrostegia (Greene) Brummitt ssp. cyclostegia (House) Brummitt,island false bindweed,Convolvulaceae
CAMAC,COCY5,Convolvulus cyclostegius House,,
CAMAI,,Calystegia macrostegia (Greene) Brummitt ssp. intermedia (Abrams) Brummitt,island false bindweed,Convolvulaceae
CAMAI,CAMAL,Calystegia macrostegia (Greene) Brummitt ssp. longiloba (Abrams) Brummitt,,
CAMAI,COARI,Convolvulus aridus Greene ssp. intermedius Abrams,,
CAMAI,COARL,Convolvulus aridus Greene ssp. longilobus Abrams,,
CAMAI2,,Carex magellanica Lam. ssp. irrigua (Wahlenb.) Hultén,boreal bog sedge,Cyperaceae
CAMAI2,CAMAI4,"Carex magellanica Lam. var. irrigua (Wahlenb.) Britton, Sterns & Poggenb.",,
CAMAI2,CAPA22,Carex paupercula Michx.,,
CAMAI2,CAPAB3,Carex paupercula Michx. var. brevisquama Fernald,,
CAMAI2,CAPAI4,Carex paupercula Michx. var. irrigua (Wahlenb.) Fernald,,
CAMAI2,CAPAP9,Carex paupercula Michx. var. pallens Fernald,,
CAMAM,,Calochortus macrocarpus Douglas var. maculosus (A. Nelson & J.F. Macbr.) A. Nelson & J.F. Macbr.,Nez Perce mariposa lily,Liliaceae
CAMAM,CAMA43,Calochortus maculosus A. Nelson & J.F. Macbr.,,
CAMAM11,,Calystegia malacophylla (Greene) Munz ssp. malacophylla var. malacophylla,Sierra false bindweed,Convolvulaceae
CAMAM11,CAFUM,Calystegia fulcrata (A. Gray) Brummitt ssp. malacophylla (Greene) Brummitt,,
CAMAM11,COMA9,Convolvulus malacophyllus Greene,,
CAMAM14,,Caulanthus major (M.E. Jones) Payson var. major,slender wild cabbage,Brassicaceae
CAMAM14,CACRM4,Caulanthus crassicaulis (Torr.) S. Watson var. major M.E. Jones,,
CAMAM15,,Carex magellanica Lam. ssp. magellanica Lam. [excluded],boreal bog sedge,Cyperaceae
CAMAM16,,Carex marina Dewey ssp. marina,sea sedge,Cyperaceae
CAMAM16,CAAM7,Carex amblyorhyncha Krecz.,,
CAMAM3,,Calystegia macrostegia (Greene) Brummitt ssp. macrostegia,island false bindweed,Convolvulaceae
CAMAM3,COMA8,Convolvulus macrostegius Greene,,
CAMAM4,,Calystegia malacophylla (Greene) Munz ssp. malacophylla,Sierra false bindweed,Convolvulaceae
CAMAM6,,Carex macrocephala Willd. ex Spreng. var. macrocephala,largehead sedge,Cyperaceae
CAMAM9,,Calochortus macrocarpus Douglas var. macrocarpus,sagebrush mariposa lily,Liliaceae
CAMAM9,CADO3,Calochortus douglasianus Schult. f.,,
CAMAN,,Caulanthus major (M.E. Jones) Payson var. nevadensis Rollins,slender wild cabbage,Brassicaceae
CAMAP,,Calystegia malacophylla (Greene) Munz ssp. pedicellata (Jeps.) Munz,Sierra false bindweed,Convolvulaceae
CAMAP,CAFUP,Calystegia fulcrata (A. Gray) Brummitt ssp. pedicellata (Jeps.) Brummitt,,
CAMAP,COMAP3,Convolvulus malacophyllus Greene ssp. pedicellatus (Jeps.) Abrams,,
CAMAS,,Camassia Lindl.,camas,Liliaceae
CAMAT,,Cardamine macrocarpa Brandegee var. texana Rollins,Texas bittercress,Brassicaceae
CAMAT2,,Calystegia macrostegia (Greene) Brummitt ssp. tenuifolia (Abrams) Brummitt,island false bindweed,Convolvulaceae
CAMAT2,COART,Convolvulus aridus Greene ssp. tenuifolius Abrams,,
CAMC,,Carex mckittrickensis P.W. Ball,Guadalupe Mountain sedge,Cyperaceae
CAME,,Caesalpinia mexicana A. Gray,Mexican holdback,Fabaceae
CAME,POME8,Poinciana mexicana (A. Gray) Britton & Rose,,
CAME10,,Carex melanostachya M. Bieb. ex Willd.,Great Plains sedge,Cyperaceae
CAME10,CANU15,Carex nutans Host,,
CAME12,,Carex merritt-fernaldii Mack.,Fernald's sedge,Cyperaceae
CAME13,,Carex mesochorea Mack.,midland sedge,Cyperaceae
CAME13,CACEM,Carex cephalophora Muhl. ex Willd. var. mesochorea (Mack.) Gleason,,
CAME14,,Carex meyenii Nees,Meyen's sedge,Cyperaceae
CAME16,,Camissonia megalantha (Munz) P.H. Raven,largeflower suncup,Onagraceae
CAME16,OEHEM2,Oenothera heterochroma S. Watson var. megalantha Munz,,
CAME16,OEME2,Oenothera megalantha (Munz) P.H. Raven,,
CAME17,,Castilleja mexicana (Hemsl.) A. Gray,Mexican Indian paintbrush,Scrophulariaceae
CAME17,CATO7,Castilleja tortifolia Pennell,,
CAME18,,Carlowrightia mexicana Henrickson & Daniel,Mexican wrightwort,Acanthaceae
CAME19,,Catesbaea melanocarpa Krug & Urb.,tropical lilythorn,Rubiaceae
CAME2,,Carex meadii Dewey,Mead's sedge,Cyperaceae
CAME2,CATEM,Carex tetanica Schkuhr var. meadii (Dewey) L.H. Bailey,,
CAME20,,Campanula medium L.,Canterbury bells,Campanulaceae
CAME21,,Castilleja mendocinensis (Eastw.) Pennell,Mendocino Coast Indian paintbrush,Scrophulariaceae
CAME21,CALAM3,Castilleja latifolia Hook. & Arn. ssp. mendocinensis Eastw.,,
CAME27,,Carex ×mendica Lepage,sedge,Cyperaceae
CAME28,,Candelina mexicana (de Lesd.) Poelt,Mexican candelina lichen,Candelariaceae
CAME30,,Calliergon megalophyllum Mikut.,calliergon moss,Amblystegiaceae
CAME30,CARIR,Calliergon richardsonii (Mitt.) Kindb. var. robustum (Lindb. & Arnell) Broth. emend. Karcz.,,
CAME38,,Carex melanocarpa Cham. ex Trautv. [excluded],,Cyperaceae
CAME39,,Canavalia megalantha Merr.,,Fabaceae
CAME4,,Carex membranacea Hook.,fragile sedge,Cyperaceae
CAME4,CAME25,Carex membranopacta L.H. Bailey,,
CAME5,,Carex mendocinensis Olney,Mendocino sedge,Cyperaceae
CAME5,CACI3,"Carex cinnamomea Olney, nom. illeg.",,
CAME5,CADE20,Carex debiliformis Mack.,,
CAME6,,Carex mertensii Prescott ex Bong.,Mertens' sedge,Cyperaceae
CAME7,,Cassiope mertensiana (Bong.) G. Don,western moss heather,Ericaceae
CAMEG,,Cassiope mertensiana (Bong.) G. Don var. gracilis (Piper) C.L. Hitchc.,western moss heather,Ericaceae
CAMEL,,Camelina Crantz,false flax,Brassicaceae
CAMEL2,,Camellia L.,camellia,Theaceae
CAMEM,,Cassiope mertensiana (Bong.) G. Don var. mertensiana,western moss heather,Ericaceae
CAMEM2,,Canavalia megalantha Merr. var. megalantha,,Fabaceae
CAMI,,Calochortus minimus Ownbey,Sierra mariposa lily,Liliaceae
CAMI10,,Carex misandra R. Br.,shortleaved sedge,Cyperaceae
CAMI10,CAFU8,Carex fuliginosa Schkuhr,,
CAMI10,CAFUM2,Carex fuliginosa Schkuhr ssp. misandra (R. Br.) Nyman,,
CAMI10,CAFUM3,Carex fuliginosa Schkuhr var. misandra (R. Br.) O. Lang,,
CAMI12,,Castilleja miniata Douglas ex Hook.,giant red Indian paintbrush,Scrophulariaceae
CAMI13,,Castilleja minor (A. Gray) A. Gray,lesser Indian paintbrush,Scrophulariaceae
CAMI15,,Carex michauxiana Boeckeler,Michaux's sedge,Cyperaceae
CAMI15,CAAB10,Carex abacta L.H. Bailey,,
CAMI17,,Carex misera Buckley,wretched sedge,Cyperaceae
CAMI18,,Carex mitchelliana M.A. Curtis,Mitchell's sedge,Cyperaceae
CAMI18,CACRM2,Carex crinita Lam. var. mitchelliana (M.A. Curtis) Gleason,,
CAMI19,,Cardamine micranthera Rollins,streambank bittercress,Brassicaceae
CAMI2,,Camelina microcarpa Andrz. ex DC.,littlepod false flax,Brassicaceae
CAMI2,CASAM3,Camelina sativa (L.) Crantz ssp. microcarpa (Andrz. ex DC.) E. Schmid,,
CAMI21,,Cardiospermum microcarpum Kunth,heartseed,Sapindaceae
CAMI21,CAHAM3,Cardiospermum halicacabum L. var. microcarpum (Kunth) Blume,,
CAMI22,,Camissonia micrantha (Hornem. ex Spreng.) P.H. Raven,miniature suncup,Onagraceae
CAMI22,OEMI4,Oenothera micrantha Hornem. ex Spreng.,,
CAMI23,,Camissonia minor (A. Nelson) P.H. Raven,small evening primrose,Onagraceae
CAMI23,OEMI6,Oenothera minor (A. Nelson) Munz,,
CAMI23,OEMIC,Oenothera minor (A. Nelson) Munz var. cusickii Munz,,
CAMI23,SPMI4,Sphaerostigma minor A. Nelson,,
CAMI25,,Callisia micrantha (Torr.) D.R. Hunt,littleflower roseling,Commelinaceae
CAMI25,PHMI8,Phyodina micrantha (Torr.) D.R. Hunt,,
CAMI25,TRMI,Tradescantia micrantha Torr.,,
CAMI26,,Campylocentrum micranthum (Lindl.) Maury,fairy bentspur orchid,Orchidaceae
CAMI26,CAJA4,Campylocentrum jamaicense (Rchb. f.) Benth.,,
CAMI3,,Cardamine microphylla M.F. Adams,small-leaf bittercress,Brassicaceae
CAMI36,,Caryota mitis Lour.,Burmese fishtail palm,Arecaceae
CAMI38,,Caloplaca microphyllina (Tuck.) Hasse,orange lichen,Teloschistaceae
CAMI39,,Caloplaca microthallina (Wedd.) Zahlbr.,orange lichen,Teloschistaceae
CAMI4,,Carex microchaeta T. Holm,smallawned sedge,Cyperaceae
CAMI40,,Catapyrenium michelii (A. Massal.) R. Sant.,Michel's earth lichen,Verrucariaceae
CAMI40,DEMI3,Dermatocarpon michelii (A. Massal.) Zwackh,,
CAMI45,,Calligonum microcarpum I.G. Borshch.,,Polygonaceae
CAMI47,,Carex michelii Host,,Cyperaceae
CAMI48,,Caragana microphylla Lam.,littleleaf peashrub,Fabaceae
CAMI5,,Carex microdonta Torr. & Hook.,littletooth sedge,Cyperaceae
CAMI50,,Carex missouriensis P. Rothr. & Reznicek,Missouri sedge,Cyperaceae
CAMI51,,Carex ×mirata Dewey (pro sp.),sedge,Cyperaceae
CAMI53,,Calycadenia micrantha R.L. Carr & G.D. Carr,small-flowered calycadenia,Asteraceae
CAMI6,,Carex microglochin Wahlenb.,fewseeded bog sedge,Cyperaceae
CAMI7,,Carex microptera Mack.,smallwing sedge,Cyperaceae
CAMI7,CAFE2,Carex festivella Mack.,,
CAMI7,CALI6,Carex limnophila F.J. Herm.,,
CAMI7,CAMAF,Carex macloviana d'Urv. ssp. festivella (Mack.) Á. Löve & D. Löve,,
CAMI7,CAMAM13,Carex macloviana d'Urv. var. microptera (Mack.) B. Boivin,,
CAMI7,CAMIC,Carex microptera Mack. var. crassinervia F.J. Herm.,,
CAMI7,CAMIL,Carex microptera Mack. var. limnophila (F.J. Herm.) Dorn,,
CAMI8,,Carex microrhyncha Mack.,littlesnout sedge,Cyperaceae
CAMIB,,Cardamine microphylla M.F. Adams ssp. blaisdellii (Eastw.) D.F. Murray & S. Kelso,small-leaf bittercress,Brassicaceae
CAMIB,CABL6,Cardamine blaisdellii Eastw.,,
CAMIB,CAHY8,Cardamine hyperborea O.E. Schulz,,
CAMID2,,Castilleja miniata Douglas ex Hook. ssp. dixonii (Fernald) Kartesz,giant red Indian paintbrush,Scrophulariaceae
CAMID2,CADI16,Castilleja dixonii Fernald,,
CAMID2,CAMID,Castilleja miniata Douglas ex Hook. var. dixonii (Fernald) A. Nelson & J.F. Macbr.,,
CAMIE,,Castilleja miniata Douglas ex Hook. ssp. elata (Piper) Munz,Siskiyou Indian paintbrush,Scrophulariaceae
CAMIE,CAEL10,Castilleja elata Piper,,
CAMIM,,Carex microchaeta T. Holm ssp. microchaeta,smallawned sedge,Cyperaceae
CAMIM5,,Castilleja miniata Douglas ex Hook. ssp. miniata,giant red Indian paintbrush,Scrophulariaceae
CAMIM5,CACO48,Castilleja confusa Greene,,
CAMIM5,CAGR16,Castilleja gracillima Rydb.,,
CAMIM5,CAIN24,Castilleja inconstans Standl.,,
CAMIM5,CAOB9,Castilleja oblongifolia A. Gray,,
CAMIM5,CAUL2,Castilleja uliginosa Eastw.,,
CAMIM6,,Castilleja minor (A. Gray) A. Gray ssp. minor,lesser Indian paintbrush,Scrophulariaceae
CAMIM6,CAEX6,Castilleja exilis A. Nelson,,
CAMIM7,,Cardamine microphylla M.F. Adams ssp. microphylla,small-leaf bittercress,Brassicaceae
CAMIM7,CAMI37,Cardamine minuta Willd. ex DC.,,
CAMIN,,Carex microchaeta T. Holm ssp. nesophila (T. Holm) A.E. Murray,Bering Sea sedge,Cyperaceae
CAMIN,CANE4,Carex nesophila T. Holm,,
CAMIS,,Camissonia Link,suncup,Onagraceae
CAMIS3,,Castilleja minor (A. Gray) A. Gray ssp. spiralis (Jeps.) T.I. Chuang & Heckard,lesser Indian paintbrush,Scrophulariaceae
CAMIS3,CASP20,Castilleja spiralis Jeps.,,
CAMIS3,CAST12,Castilleja stenantha A. Gray,,
CAMIS3,CASTS2,Castilleja stenantha A. Gray ssp. spiralis (Jeps.) Munz,,
CAMO,,Calamagrostis montanensis Scribn. ex Vasey,plains reedgrass,Poaceae
CAMO11,,Carex molesta Mack. ex Bright,troublesome sedge,Cyperaceae
CAMO12,,Carex montis-eeka Hillebr.,Molokai sedge,Cyperaceae
CAMO14,,Caesalpinia monensis Britton,black nicker,Fabaceae
CAMO15,,"Canavalia molokaiensis O. Deg., I. Deg. & Sauer",Molokai jackbean,Fabaceae
CAMO15,CAPE14,Canavalia peninsularis H. St. John,,
CAMO15,CAST18,Canavalia stenophylla H. St. John,,
CAMO2,,Calochortus monanthus Ownbey,Shasta River mariposa lily,Liliaceae
CAMO20,,Castilleja montigena Heckard,Heckard's Indian paintbrush,Scrophulariaceae
CAMO25,,Callisia monandra (Sw.) Schult. & Schult. f.,cojite morado,Commelinaceae
CAMO25,APMO,Aploleia monandra (Sw.) H.E. Moore,,
CAMO25,TRMO8,Tradescantia monandra Sw.,,
CAMO26,,Caloplaca modesta (Zahlbr.) Fink,orange lichen,Teloschistaceae
CAMO27,,Caloplaca montana de Lesd.,northern orange lichen,Teloschistaceae
CAMO27,PYMO3,Pyrenodesmia montana de Lesd.,,
CAMO28,,Carica monoica Desf.,carica,Caricaceae
CAMO3,,Calochortus monophyllus (Lindl.) Lem.,yellow star-tulip,Liliaceae
CAMO3,CYMO8,Cyclobothra monophylla Lindl.,,
CAMO30,,Camphorosma monspeliaca L.,,Chenopodiaceae
CAMO31,,Carex morrowii Boott,,Cyperaceae
CAMO32,,Canadanthus modestus (Lindl.) G.L. Nesom,giant mountain aster,Asteraceae
CAMO32,ASMA15,Aster major (Hook.) Porter,,
CAMO32,ASMO3,Aster modestus Lindl.,,
CAMO32,ASUNM,Aster unalaschkensis Less. var. major Hook.,,
CAMO32,WEMO,Weberaster modestus (Lindl.) Á. Löve & D. Löve,,
CAMO35,,Carex molestiformis Reznicek & P. Rothr.,frightful sedge,Cyperaceae
CAMO4,,Calycadenia mollis A. Gray,soft western rosinweed,Asteraceae
CAMO4,HEMO7,Hemizonia mollis (A. Gray) A. Gray,,
CAMO8,,Castilleja mollis Pennell,softleaf Indian paintbrush,Scrophulariaceae
CAMO83,,Castanea mollissima Blume,Chinese chestnut,Fagaceae
CAMO83,CABU11,Castanea bungeana Blume,,
CAMO83,CAFO9,Castanea formosana (Hayata) Hayata,,
CAMPA,,Campanula L.,bellflower,Campanulaceae
CAMPA2,,Campanulastrum Small,bellflower,Campanulaceae
CAMPH,,Camphorosma L.,,Chenopodiaceae
CAMPN2,,Campnosperma Thwaites,,Anacardiaceae
CAMPN2,CAMPN,"Campnospera Thwaites, database artifact",,
CAMPS,,Campsis Lour.,campsis,Bignoniaceae
CAMPT2,,Camptotheca Decne.,camptotheca,Cornaceae
CAMPY,,Campyloneurum C. Presl,strapfern,Polypodiaceae
CAMPY2,,Campylocentrum Benth.,bentspur orchid,Orchidaceae
CAMPY3,,Campylium (Sull.) Mitt.,campylium moss,Amblystegiaceae
CAMPY4,,Campylopus Brid.,campylopus moss,Dicranaceae
CAMPY5,,Campylostelium Bruch & Schimp.,campylostelium moss,Ptychomitriaceae
CAMPY8,,Campylopodiella Cardot,campylopodiella moss,Dicranaceae
CAMU10,,Calopogon multiflorus Lindl.,manyflower grasspink,Orchidaceae
CAMU10,LIMU5,Limodorum multiflorum (Lindl.) C. Mohr,,
CAMU10,LIPI4,Limodorum pinetorum Small,,
CAMU11,,Calopogonium mucunoides Desv.,calopo,Fabaceae
CAMU11,CAOR11,Calopogonium orthocarpum Urb.,,
CAMU13,,Camissonia multijuga (S. Watson) P.H. Raven,froststem suncup,Onagraceae
CAMU13,OEMU4,Oenothera multijuga S. Watson,,
CAMU13,OEMUP2,Oenothera multijuga S. Watson var. parviflora (S. Watson) Munz,,
CAMU13,OEMUT,Oenothera multijuga S. Watson var. typica Munz,,
CAMU14,,Camissonia munzii (P.H. Raven) P.H. Raven,Death Valley suncup,Onagraceae
CAMU14,OEMU3,Oenothera munzii P.H. Raven,,
CAMU15,,Calamagrostis muiriana B.L. Wilson & Sami Gray,Muir's reedgrass,Poaceae
CAMU20,,Catillaria muscicola Lynge,catillaria lichen,Catillariaceae
CAMU21,,Calypogeia muelleriana (Schiffn.) Müll. Frib.,,Calypogeiaceae
CAMU26,,Calceolaria multiflora Cav.,slipper flower,Scrophulariaceae
CAMU27,,Carlquistia muirii (A. Gray) B.G. Baldw.,Muir's raillardiopsis,Asteraceae
CAMU27,RAMU,Raillardella muirii A. Gray,,
CAMU27,RAMU3,Raillardiopsis muirii (A. Gray) Rydb.,,
CAMU3,,Calycadenia multiglandulosa DC.,sticky western rosinweed,Asteraceae
CAMU3,CACA56,Calycadenia campestris Greene,,
CAMU3,CAHI2,Calycadenia hispida (Greene) Greene,,
CAMU3,CAHIR,Calycadenia hispida (Greene) Greene ssp. reducta D.D. Keck,,
CAMU3,CAMUB,Calycadenia multiglandulosa DC. ssp. bicolor (Greene) D.D. Keck,,
CAMU3,CAMUC,Calycadenia multiglandulosa DC. ssp. cephalotes (DC.) D.D. Keck,,
CAMU3,CAMUR,Calycadenia multiglandulosa DC. ssp. robusta D.D. Keck,,
CAMU3,HEHI9,Hemizonia hispida Greene,,
CAMU4,,Carex muehlenbergii Schkuhr ex Willd.,Muhlenberg's sedge,Cyperaceae
CAMU5,,Carex multicaulis L.H. Bailey,manystem sedge,Cyperaceae
CAMU6,,Carex multicostata Mack.,manyrib sedge,Cyperaceae
CAMU6,CAPA58,Carex pachycarpa Mack.,,
CAMU7,,Carex muricata L.,rough sedge,Cyperaceae
CAMU7,CAPA15,Carex pairaei F.W. Schultz,,
CAMU7,CAST26,Carex stellulata auct. non Goodenough,,
CAMU8,,Carex muriculata F.J. Herm.,Schiede's sedge,Cyperaceae
CAMU9,,Carex muskingumensis Schwein.,Muskingum sedge,Cyperaceae
CAMUB2,,Calypogeia muelleriana (Schiffn.) Müll. Frib. ssp. blomquistii R.M. Schust.,,Calypogeiaceae
CAMUE,,Carex muehlenbergii Schkuhr ex Willd. var. enervis Boott,Muhlenberg's sedge,Cyperaceae
CAMUE,CAPL12,Carex plana Mack.,,
CAMUM,,Carex muehlenbergii Schkuhr ex Willd. var. muehlenbergii,Muhlenberg's sedge,Cyperaceae
CAMUM2,,Calypogeia muelleriana (Schiffn.) Müll. Frib. ssp. muelleriana,,Calypogeiaceae
CAMY,,Carya myristiciformis (Michx. f.) Nutt.,nutmeg hickory,Juglandaceae
CAMY,HIMY,Hicoria myristiciformis (Michx. f.) Britton,,
CAMY2,,Caesalpinia myabensis Britton,,Fabaceae
CAMY2,CACL8,Caesalpinia clementis (Britton) Leon,,
CANA,,Caltha natans Pall. ex Georgi,floating marsh marigold,Ranunculaceae
CANA,THNA2,Thacla natans (Pall. ex Georgi) Deyl & Soják,,
CANA2,,Carex nardina Fr.,spike sedge,Cyperaceae
CANA3,,Castilleja nana Eastw.,dwarf alpine Indian paintbrush,Scrophulariaceae
CANA3,CALA44,Castilleja lapidicola A. Heller,,
CANA4,,Canavalia napaliensis H. St. John,Makaha Valley jackbean,Fabaceae
CANA4,CAMA22,Canavalia makahaensis H. St. John,,
CANA4,CANU9,Canavalia nualoloensis H. St. John,,
CANA5,,Cacaliopsis nardosmia (A. Gray) A. Gray,silvercrown,Asteraceae
CANA5,CANA7,Cacalia nardosmia A. Gray,,
CANA5,CANAG,Cacalia nardosmia A. Gray var. glabrata (Piper) B. Boivin,,
CANA5,CANAG2,Cacaliopsis nardosmia (A. Gray) A. Gray var. glabrata Piper,,
CANA5,LUNA5,Luina nardosmia (A. Gray) Cronquist,,
CANA5,LUNAG,Luina nardosmia (A. Gray) Cronquist var. glabrata (Piper) Cronquist,,
CANAD,,Canadanthus G.L. Nesom,mountain aster,Asteraceae
CANAH,,Carex nardina Fr. var. hepburnii (Boott) Kük.,Hepburn's sedge,Cyperaceae
CANAH,CAHE16,Carex hepburnii Boott,,
CANAH,CANAH2,Carex nardina Fr. ssp. hepburnii (Boott) Á. Löve & D. Löve & Kapoor,,
CANAN,,Cananga (DC.) Hook. f. & Thomson,ilang-ilang,Annonaceae
CANAN3,,Carex nardina Fr. var. nardina,spike sedge,Cyperaceae
CANAR2,,Canarium L.,olive,Burseraceae
CANAR3,,Canarina L.,canarina,Campanulaceae
CANAV,,Canavalia Adans.,jackbean,Fabaceae
CANBY,,Canbya Parry ex A. Gray,pygmypoppy,Papaveraceae
CANDE2,,Candelaria A. Massal.,lemon lichen,Candelariaceae
CANDE3,,Candelariella Müll. Arg.,eggyolk lichen,Candelariaceae
CANDE4,,Candelina Poelt,candelina lichen,Candelariaceae
CANE11,,Camissonia nevadensis (Kellogg) P.H. Raven,Nevada suncup,Onagraceae
CANE11,OENE2,Oenothera nevadensis Kellogg,,
CANE13,,Carex ×neomiliaris Lepage,sedge,Cyperaceae
CANE15,,Carex ×neorigida Lepage,sedge,Cyperaceae
CANE16,,Caloplaca neonii de Lesd.,Neon's orange lichen,Teloschistaceae
CANE17,,Calamintha nepeta (L.) Savi,lesser calamint,Lamiaceae
CANE18,,Castilleja nervata Eastw.,Trans-Pecos Indian paintbrush,Scrophulariaceae
CANE18,CACR10,Castilleja cruenta Standl.,,
CANE2,,Carex nebrascensis Dewey,Nebraska sedge,Cyperaceae
CANE24,,Carex ×neobigelowii Lepage,sedge,Cyperaceae
CANE26,,Carex ×neofilipendula Lepage,sedge,Cyperaceae
CANE27,,Calypogeia neesiana (C. Massal. & Carestia) Müll. Frib.,,Calypogeiaceae
CANE29,,Caloplaca neotropica Wetmore,,Teloschistaceae
CANE3,,Carex nelsonii Mack.,Nelson's sedge,Cyperaceae
CANE3,CAES2,Carex estesiana L. Kelso,,
CANE5,,Carex nervina L.H. Bailey,Sierra sedge,Cyperaceae
CANE6,,Carex neurophora Mack.,alpine nerve sedge,Cyperaceae
CANE7,,Castanea ×neglecta Dode (pro sp.),chestnut,Fagaceae
CANEG,,Calamintha nepeta (L.) Savi ssp. glandulosa (Riquien) P.W. Ball,lesser calamint,Lamiaceae
CANEG,SACA16,Satureja calamintha (L.) Scheele,,
CANEG,SACAG,Satureja calamintha (L.) Scheele var. glandulosa (Riquien) Briq.,,
CANEL,,Canella P. Br.,wild cinnamon,Canellaceae
CANEN,,Calamintha nepeta (L.) Savi ssp. nepeta,lesser calamint,Lamiaceae
CANEN,CANE22,Calamintha nepetoides Jord.,,
CANEN,CLNE3,Clinopodium nepeta (L.) Kuntze,,
CANEN,SACAN,Satureja calamintha (L.) Scheele var. nepeta (L.) Briq.,,
CANEN,SACAN2,Satureja calamintha (L.) Scheele var. nepetoides (Jord.) Briq.,,
CANEN,SANE5,Satureja nepeta (L.) Scheele,,
