Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
VIPE7,,Vigna peduncularis (Kunth) Fawc. & Rendle,purple cowpea,Fabaceae
VIPE7,PHPE6,Phaseolus peduncularis Kunth,,
VIPE80,,Vicia peregrina L.,wandering vetch,Fabaceae
VIPEP,,Viola pedunculata Torr. & A. Gray ssp. pedunculata,Johnny-jump-up,Violaceae
VIPET,,Viola pedunculata Torr. & A. Gray ssp. tenuifolia M.S. Baker & J.C. Clausen,Johnny-jump-up,Violaceae
VIPH,,Viguiera phenax S.F. Blake,field goldeneye,Asteraceae
VIPH,HELU5,Helianthus ludens Shinners,,
VIPH,VILU5,Viguiera ludens (Shinners) M.C. Johnst.,,
VIPI2,,Viola pinetorum Greene,goosefoot yellow violet,Violaceae
VIPI5,,Vicia pisiformis L.,pale-flower vetch,Fabaceae
VIPIG2,,Viola pinetorum Greene var. grisea (Jepson) R.J. Little,goosefoot yellow violet,Violaceae
VIPIG2,VIPIG,Viola pinetorum Greene ssp. grisea (Jeps.) R.J. Little,,
VIPIG2,VIPUG2,Viola purpurea Kellogg var. grisea Jeps.,,
VIPIP2,,Viola pinetorum Greene var. pinetorum,goosefoot yellow violet,Violaceae
VIPIP2,VIPIP,Viola pinetorum Greene ssp. pinetorum,,
VIPIP2,VIPUP4,Viola purpurea Kellogg var. pinetorum (Greene) Greene,,
VIPIP2,VIPUX,Viola purpurea Kellogg ssp. xerophyta M.S. Baker & J.C. Clausen,,
VIPL,,Viburnum plicatum Thunb.,Japanese snowball,Caprifoliaceae
VIPL,VIPLT,Viburnum plicatum Thunb. var. tomentosum (Thunb.) Miq.,,
VIPL,VITO2,Viburnum tomentosum Thunb.,,
VIPO2,,Viola ×porteriana Pollard (pro sp.),hybrid violet,Violaceae
VIPO2,VIFE2,Viola ×festata House,,
VIPO4,,Viola ×populifolia Greene (pro sp.),Peck's violet,Violaceae
VIPO4,VIPE5,Viola ×peckiana House,,
VIPO4,VIVA3,Viola variabilis Greene,,
VIPR,,Viburnum prunifolium L.,blackhaw,Caprifoliaceae
VIPR,VIBU,Viburnum bushii Ashe,,
VIPR,VIPRB,Viburnum prunifolium L. var. bushii (Ashe) Palmer & Steyerm.,,
VIPR,VIPRG,Viburnum prunifolium L. var. globosum Nash,,
VIPR10,,Vigna praecox Verdc.,,Fabaceae
VIPR2,,Viburnum prunifolium × rufidulum [unnamed hybrid],hybrid blackhaw,Caprifoliaceae
VIPR3,,Viola praemorsa Douglas ex Lindl.,canary violet,Violaceae
VIPR4,,Viola ×primulifolia L. (pro sp.),,Violaceae
VIPR4,VIPR11,"Viola primulifolia L., database artifact",,
VIPR4,VIPRA2,Viola primulifolia L. var. acuta (Bigelow) Torr. & A. Gray,,
VIPR4,VIPRV,Viola primulifolia L. ssp. villosa (Eaton) N.H. Russell,,
VIPR4,VIPRV2,Viola primulifolia L. var. villosa Eaton,,
VIPRF,,Viola praemorsa Douglas ex Lindl. ssp. flavovirens (Pollard) Fabijan,upland yellow violet,Violaceae
VIPRL,,Viola praemorsa Douglas ex Lindl. ssp. linguifolia (Nutt.) M.S. Baker & J.C. Clausen ex M. Peck,upland yellow violet,Violaceae
VIPRL,VILI4,Viola linguifolia Nutt.,,
VIPRL,VINUL,Viola nuttallii Pursh var. linguifolia (Nutt.) Jeps.,,
VIPRL,VIPRA,Viola praemorsa Douglas ex Lindl. ssp. arida M.S. Baker,,
VIPRL,VIPRA3,Viola praemorsa Douglas ex Lindl. var. altior Blank.,,
VIPRL,VIPRL2,Viola praemorsa Douglas ex Lindl. var. linguifolia (Nutt.) M. Peck,,
VIPRL,VIPRO,Viola praemorsa Douglas ex Lindl. ssp. oregona M.S. Baker & J.C. Clausen ex M. Peck,,
VIPRP,,Viola praemorsa Douglas ex Lindl. ssp. praemorsa,canary violet,Violaceae
VIPRP,VINUP,Viola nuttallii Pursh ssp. praemorsa (Douglas ex Lindl.) Piper,,
VIPRP,VINUP2,Viola nuttallii Pursh var. praemorsa (Douglas ex Lindl.) S. Watson,,
VIPS,,Viola psychodes Greene,butterfly violet,Violaceae
VIPS,VILOP,Viola lobata Benth. ssp. psychodes (Greene) M.S. Baker,,
VIPU2,,Vicia pulchella Kunth,sweetclover vetch,Fabaceae
VIPU3,,Viola pubescens Aiton,downy yellow violet,Violaceae
VIPU4,,Viola purpurea Kellogg,goosefoot violet,Violaceae
VIPUD,,Viola purpurea Kellogg ssp. dimorpha M.S. Baker & J.C. Clausen,goosefoot violet,Violaceae
VIPUG,,Viola purpurea Kellogg ssp. geophyta M.S. Baker & J.C. Clausen,goosefoot violet,Violaceae
VIPUI,,Viola purpurea Kellogg ssp. integrifolia M.S. Baker & J.C. Clausen,goosefoot violet,Violaceae
VIPUM,,Viola purpurea Kellogg ssp. mesophyta M.S. Baker & J.C. Clausen,goosefoot violet,Violaceae
VIPUM2,,Viola purpurea Kellogg ssp. mohavensis (M.S. Baker & J.C. Clausen) J.C. Clausen,goosefoot violet,Violaceae
VIPUM2,VIAUA,Viola aurea Kellogg ssp. arizonensis M.S. Baker & J.C. Clausen,,
VIPUM2,VIAUM,Viola aurea Kellogg ssp. mohavensis M.S. Baker & J.C. Clausen,,
VIPUP,,Viola pubescens Aiton var. peckii House,downy yellow violet,Violaceae
VIPUP2,,Viola pubescens Aiton var. pubescens,downy yellow violet,Violaceae
VIPUP2,VIER3,Viola eriocarpon (Nutt.) Schwein.,,
VIPUP2,VIPE4,Viola pensylvanica Michx.,,
VIPUP2,VIPUE,Viola pubescens Aiton var. eriocarpon Nutt.,,
VIPUP3,,Viola purpurea Kellogg ssp. purpurea,goosefoot violet,Violaceae
VIPUQ,,Viola purpurea Kellogg ssp. quercetorum (M.S. Baker & J.C. Clausen) R.J. Little,goosefoot violet,Violaceae
VIPUQ,VIQU,Viola quercetorum M.S. Baker & J.C. Clausen,,
VIPUS,,Viola pubescens Aiton var. scabriuscula Schwein. ex Torr. & A. Gray,downy yellow violet,Violaceae
VIPUS,VIERL,Viola eriocarpon (Nutt.) Schwein. var. leiocarpon Fernald & Wiegand,,
VIPUS,VIPEL2,Viola pensylvanica Michx. var. leiocarpon (Fernald & Wiegand) Fernald,,
VIPUS,VIPUL,Viola pubescens Aiton var. leiocarpon (Fernald & Wiegand) Seymour,,
VIPUV2,,Viola purpurea Kellogg ssp. venosa (S. Watson) M.S. Baker & J.C. Clausen,goosefoot violet,Violaceae
VIPUV2,VIPUA2,Viola purpurea Kellogg ssp. atriplicifolia (Greene) M.S. Baker & J.C. Clausen ex M. Peck,,
VIPUV2,VIPUA4,Viola purpurea Kellogg var. atriplicifolia (Greene) M. Peck,,
VIPUV2,VIPUV,Viola purpurea Kellogg var. venosa (S. Watson) Brainerd,,
VIPUV2,VIVE7,Viola venosa (S. Watson) Rydb.,,
VIPY2,,Vicia pyrenaica Pourr.,,Fabaceae
VIRA,,Viburnum rafinesqueanum Schult.,downy arrowwood,Caprifoliaceae
VIRA,VIAF,Viburnum affine Bush,,
VIRA,VIAFH,Viburnum affine Bush var. hypomalacum S.F. Blake,,
VIRA,VIRAA,Viburnum rafinesqueanum Schult. var. affine (Bush) House,,
VIRA,VIRAR,Viburnum rafinesqueanum Schult. var. rafinesqueanum,,
VIRA3,,Viola ×ravida House,hybrid violet,Violaceae
VIRA4,,Vigna radiata (L.) R. Wilczek,mung bean,Fabaceae
VIRA6,,Vicia ramuliflora (Maxim.) Ohwi,,Fabaceae
VIRAR2,,Vigna radiata (L.) R. Wilczek var. radiata,mung bean,Fabaceae
VIRAR2,PHAU9,Phaseolus aureus Roxb.,,
VIRAR2,PHRA10,Phaseolus radiatus L.,,
VIRAS,,Vigna radiata (L.) R. Wilczek var. sublobata (Roxb.) Verdc.,mung bean,Fabaceae
VIRAS,PHSU17,Phaseolus sublobatus Roxb.,,
VIRAS,PHTR8,Phaseolus trinervius Wight & Arn.,,
VIRE,,Viguiera reticulata S. Watson,netvein goldeneye,Asteraceae
VIRE2,,Viola renifolia A. Gray,white violet,Violaceae
VIRE2,VIREB,Viola renifolia A. Gray var. brainerdii (Greene) Fernald,,
VIRE4,,Vittaria remota Fée,purplestem shoestring fern,Vittariaceae
VIRE6,,Viola ×redacta House,hybrid violet,Violaceae
VIRE6,VIDI3,Viola ×dimissa House,,
VIRE7,,Viburnum recognitum Fernald,southern arrowwood,Caprifoliaceae
VIRE7,VIAS,"Viburnum ashii Bush, orth. var.",,
VIRE7,VIAS4,Viburnum ashei Bush,,
VIRE7,VIDEA,Viburnum dentatum L. var. ashei (Bush) McAtee,,
VIRE7,VIDEL,Viburnum dentatum L. var. lucidum Aiton,,
VIRE7,VIREA,Viburnum recognitum Fernald var. alabamense McAtee,,
VIRGI,,"Virgilia Poir., nom. cons.",virgilia,Fabaceae
VIRH,,Viburnum rhytidophyllum Hemsl.,leatherleaf arrowwood,Caprifoliaceae
VIRH3,,Viburnum ×rhytidophylloides Sur.,viburnum,Caprifoliaceae
VIRI,,Vitis riparia Michx.,riverbank grape,Vitaceae
VIRI,VIRIP,Vitis riparia Michx. var. praecox Engelm. ex L.H. Bailey,,
VIRI,VIRIS,Vitis riparia Michx. var. syrticola (Fernald & Wiegand) Fernald,,
VIRI,VIVUP,Vitis vulpina L. var. praecox (Engelm. ex L.H. Bailey) L.H. Bailey,,
VIRI,VIVUR,Vitis vulpina L. ssp. riparia (Michx.) R.T. Clausen,,
VIRI,VIVUS,Vitis vulpina L. var. syrticola Fernald & Wiegand,,
VIRO,,Viola rostrata Pursh,longspur violet,Violaceae
VIRO2,,Viola rotundifolia Michx.,roundleaf yellow violet,Violaceae
VIRO3,,Vitis rotundifolia Michx.,muscadine,Vitaceae
VIRO3,MURO,Muscadinia rotundifolia (Michx.) Small,,
VIRO4,,Viola ×robinsoniana House,hybrid violet,Violaceae
VIRO4,VICA6,Viola ×caesariensis House,,
VIRO80,,Vitex rotundifolia L. f.,roundleaf chastetree,Verbenaceae
VIRO80,VIOV2,Vitex ovata Thunb.,,
VIRO80,VITRS2,Vitex trifolia L. var. simplicifolia Cham.,,
VIROL,,Virola Aubl.,virola,Myristicaceae
VIROM,,Vitis rotundifolia Michx. var. munsoniana (Simpson ex Munson) M.O. Moore,Munson's grape,Vitaceae
VIROM,MUMU3,Muscadinia munsoniana (Simpson ex Munson) Small,,
VIROM,MUROM,Muscadinia rotundifolia (Michx.) Small var. munsoniana (J.H. Simpson ex Planch.) Weakley & Gandhi,,
VIROM,MUROP,Muscadinia rotundifolia (Michx.) Small var. pygmaea (McFarlin ex D.B. Ward) Weakley & Gandhi,,
VIROM,VIMU5,Vitis munsoniana Simpson ex Munson,,
VIROM,VIROP,Vitis rotundifolia Michx. var. pygmaea McFarlin ex D.B. Ward,,
VIROR,,Vitis rotundifolia Michx. var. rotundifolia,muscadine,Vitaceae
VIROR,MUROR,Muscadinia rotundifolia (Michx.) Small var. rotundifolia,,
VIRU,,Viburnum rufidulum Raf.,rusty blackhaw,Caprifoliaceae
VIRU,VIPRF2,Viburnum prunifolium L. var. ferrugineum Torr. & A. Gray,,
VIRU,VIRU4,Viburnum rufotomentosum Small,,
VIRU,VIRUM,Viburnum rufidulum Raf. var. margarettiae Ashe,,
VIRU2,,Vitis rupestris Scheele,sand grape,Vitaceae
VIRU2,VIRUD,Vitis rupestris Scheele var. dissecta Eggert ex L.H. Bailey,,
VIRY,,Viola ×ryoniae House,hybrid violet,Violaceae
VISA,,Vicia sativa L.,garden vetch,Fabaceae
VISA2,,Viola sagittata Aiton,arrowleaf violet,Violaceae
VISAA3,,Vicia sativa L. ssp. amphicarpa (L.) Batt.,subterranean vetch,Fabaceae
VISAA3,VIAM6,Vicia amphicarpa L.,,
VISAC2,,Vicia sativa L. ssp. cordata (Wulfen ex Hoppe) Batt.,,Fabaceae
VISAC2,VICO12,Vicia cordata Wulfen ex Hoppe,,
VISAM,,Vicia sativa L. ssp. macrocarpa (Moris) Arcang.,,Fabaceae
VISAM,VIMA8,Vicia macrocarpa (Moris) Bertol.,,
VISAN2,,Vicia sativa L. ssp. nigra (L.) Ehrh.,garden vetch,Fabaceae
VISAN2,VIAN,Vicia angustifolia L.,,
VISAN2,VIANS,Vicia angustifolia L. var. segetalis (Thuill.) W.D.J. Koch,,
VISAN2,VIANU,Vicia angustifolia L. var. uncinata (Desv.) Rouy,,
VISAN2,VIPI4,Vicia pilosa M. Bieb.,,
VISAN2,VISAA2,Vicia sativa L. var. angustifolia (L.) Ser.,,
VISAN2,VISAN,Vicia sativa L. var. nigra L.,,
VISAN2,VISAS3,Vicia sativa L. var. segetalis (Thuill.) Ser.,,
VISAN2,VISAS4,Vicia sativa L. ssp. segetalis (Thuill.) Celak.,,
VISAO,,Viola sagittata Aiton var. ovata (Nutt.) Torr. & A. Gray,arrowleaf violet,Violaceae
VISAO,VIAB2,Viola ×abundans House,,
VISAO,VIER2,Viola ×erratica House,,
VISAO,VIFI,Viola fimbriatula Sm.,,
VISAS2,,Vicia sativa L. ssp. sativa,garden vetch,Fabaceae
VISAS2,VIGL4,Vicia globosa Retz.,,
VISAS2,VISAL,Vicia sativa L. var. linearis Lange,,
VISAS2,VISAL2,Vicia sativa L. var. leucosperma (Moench) Ser.,,
VISAS5,,Viola sagittata Aiton var. sagittata,arrowleaf violet,Violaceae
VISAS5,VICE,Viola ×cestrica House,,
VISAS5,VIEM,Viola emarginata (Nutt.) Leconte,,
VISAS5,VIEMA,Viola emarginata (Nutt.) Leconte var. acutiloba Brainerd,,
VISAS5,VISAS,Viola sagittata Aiton var. subsagittata (Greene) Pollard,,
VISC3,,Viburnum schensianum Maxim.,,Caprifoliaceae
VISC4,,Vigna schimperi Baker,,Fabaceae
VISCU,,Viscum L.,mistletoe,Viscaceae
VISE,,Vicia sepium L.,bush vetch,Fabaceae
VISE11,,Vicia sessiliflora Clos,,Fabaceae
VISE14,,Viburnum setigerum Hance,tea viburnum,Caprifoliaceae
VISE15,,Vicia serratifolia Jacq.,,Fabaceae
VISE15,VINAS,Vicia narbonensis L. var. serratifolia (Jacq.) Ser.,,
VISE16,,Vicia setifolia Kunth,,Fabaceae
VISE2,,Viola selkirkii Pursh ex Goldie,Selkirk's violet,Violaceae
VISE3,,Viola sempervirens Greene,evergreen violet,Violaceae
VISE3,VISA5,Viola sarmentosa Douglas ex Hook.,,
VISE4,,Viola septemloba Leconte,southern coastal violet,Violaceae
VISE5,,Viola septentrionalis Greene,northern woodland violet,Violaceae
VISE9,,Virola sebifera Aubl.,virola,Myristicaceae
VISEB,,Vicia setifolia Kunth var. bonariensis Burkart,,Fabaceae
VISEM8,,Vicia sepium L. var. montana W.D.J. Koch,bush vetch,Fabaceae
VISES,,Vicia sepium L. var. sepium,bush vetch,Fabaceae
VISH,,Viola sheltonii Torr.,Shelton's violet,Violaceae
VISH,VIBI7,Viola biternata Greene,,
VISH2,,Vitis shuttleworthii House,calloose grape,Vitaceae
VISH2,VICAC5,Vitis candicans Engelm. ex A. Gray var. coriacea L.H. Bailey,,
VISH2,VICO16,"Vitis coriacea Shuttlw. ex Planch., non Miq.",,
VISI,,Viburnum sieboldii Miq.,Siebold's arrowwood,Caprifoliaceae
VISL,,Viola ×slavinii House,hybrid violet,Violaceae
VISL,VIDI4,Viola ×discors House,,
VISL,VIMI4,Viola ×milleri Moldenke,,
VISO,,Viola sororia Willd.,common blue violet,Violaceae
VISO,VIFL3,Viola floridana Brainerd,,
VISO,VILA7,Viola latiuscula Greene,,
VISO,VIPA5,Viola papilionacea Pursh p.p.,,
VISO,VIPAP,Viola papilionacea Pursh var. priceana (Pollard) Alexander,,
VISO,VIPAS2,Viola palmata L. var. sororia (Willd.) Pollard,,
VISO,VIPR7,Viola priceana Pollard,,
VISO,VISOP,Viola sororia Willd. f. priceana (Pollard) Cooperr.,,
VISP,,Vigna speciosa (Kunth) Verdc.,wondering cowpea,Fabaceae
VISP,PHSP80,Phaseolus speciosus Kunth,,
VISQ,,Villadia squamulosa (S. Watson) Rose,rat's-tail succulent,Crassulaceae
VIST,,Viguiera stenoloba S.F. Blake,resinbush,Asteraceae
VIST,HETE18,Heliomeris tenuifolia A. Gray,,
VIST,VISTC,"Viguiera stenoloba S.F. Blake var. chihuahuensis Butterw., ined.",,
VIST,VISTS,Viguiera stenoloba S.F. Blake var. stenoloba,,
VIST3,,Viola striata Aiton,striped cream violet,Violaceae
VISU,,Viola ×subaffinis House,hybrid violet,Violaceae
VISU2,,Viola sublanceolata House (pro hybr.),lanceleaf violet,Violaceae
VISU3,,Viburnum suspensum Lindl.,viburnum,Caprifoliaceae
VISU7,,Vigna subterranea (L.) Verdc.,bambarra groundnut,Fabaceae
VISU7,GLSU3,Glycine subterranea L.,,
VISU7,VOSU2,Voandzeia subterranea (L.) DC.,,
VISY2,,Vicia sylvatica L.,wood vetch,Fabaceae
VITE,,Vicia tetrasperma (L.) Schreb.,lentil vetch,Fabaceae
VITE,VITET,Vicia tetrasperma (L.) Schreb. var. tenuissima Druce,,
VITEL,,Vitellaria C.F. Gaertn.,vitellaria,Sapotaceae
VITEX,,Vitex L.,chastetree,Verbenaceae
VITH,,Virola theiodora (Spruce ex Benth.) Warb.,virola,Myristicaceae
VITI,,Vitis tiliifolia Humb. & Bonpl. ex Schult.,West Indian grape,Vitaceae
VITI2,,Viburnum tinus L.,laurustinus,Caprifoliaceae
VITIS,,Vitis L.,grape,Vitaceae
VITO,,Viola tomentosa M.S. Baker & J.C. Clausen,feltleaf violet,Violaceae
VITR,,Viola tricolor L.,johnny jumpup,Violaceae
VITR2,,Viola triloba Schwein.,three-lobe violet,Violaceae
VITR3,,Viola trinervata (Howell) Howell ex A. Gray,Rainier violet,Violaceae
VITR4,,Viola tripartita Elliott,threepart violet,Violaceae
VITR4,VITRG,Viola tripartita Elliott var. glaberrima (DC.) Harper,,
VITR7,,Vitex trifolia L.,simpleleaf chastetree,Verbenaceae
VITR9,,Viguiera triloba (A. Gray) J. Olsen,yellow streamers,Asteraceae
VITR9,ZAGR,Zaluzania grayana B.L. Rob. & Greenm.,,
VITRB,,Vitex trifolia L. var. bicolor (Willd.) Moldenke,simpleleaf chastetree,Verbenaceae
VITRD,,Viola triloba Schwein. var. dilatata (Elliott) Brainerd,three-lobe violet,Violaceae
VITRD,VIPAD,Viola palmata L. var. dilatata Elliott,,
VITRS,,Vitex trifolia L. var. subtrisecta (Kuntze) Moldenke,simpleleaf chastetree,Verbenaceae
VITRT,,Vitex trifolia L. var. trifolia,simpleleaf chastetree,Verbenaceae
VITRT2,,Viola triloba Schwein. var. triloba,three-lobe violet,Violaceae
VITRT2,VIPAT,Viola palmata L. var. triloba (Schwein.) Gingins ex DC.,,
VITRV,,Vitex trifolia L. var. variegata Moldenke,varigated chastetree,Verbenaceae
VITTA,,Vittaria Sm.,shoestring fern,Vittariaceae
VIUM,,Viola umbraticola Kunth,Ponderosa violet,Violaceae
VIUM2,,Vigna umbellata (Thunb.) Ohwi & H. Ohashi,rice bean,Fabaceae
VIUM2,PHCA31,Phaseolus calcaratus Roxb.,,
VIUMG,,Viola umbraticola Kunth var. glaberrima Becker,Ponderosa violet,Violaceae
VIUN,,Vigna unguiculata (L.) Walp.,cowpea,Fabaceae
VIUN2,,Vicia unijuga A. Braun,two-leaf vetch,Fabaceae
VIUNC2,,Vigna unguiculata (L.) Walp. ssp. cylindrica (L.) Verdc.,catjang,Fabaceae
VIUNC2,DOBI3,Dolichos biflorus L.,,
VIUNC2,PHCY2,Phaseolus cylindricus L.,,
VIUNC2,VICA17,Vigna catjang (Burm. f.) Walp.,,
VIUNC2,VICY,Vigna cylindrica (L.) Skeels,,
VIUND,,Vigna unguiculata (L.) Walp. ssp. dekindtiana (Harms) Verdc.,blackeyed pea,Fabaceae
VIUND,VIBA5,Vigna baoulensis A. Chev.,,
VIUNS2,,Vigna unguiculata (L.) Walp. ssp. sesquipedalis (L.) Verdc.,yardlong bean,Fabaceae
VIUNS2,DOSE2,Dolichos sesquipedalis L.,,
VIUNS2,VISE10,Vigna sesquipedalis (L.) Fruw.,,
VIUNS2,VISIS2,Vigna sinensis (L.) Savi ex Hassk. ssp. sesquipedalis (L.) Eselt.,,
VIUNS3,,Vigna unguiculata (L.) Walp. ssp. stenophylla (Harv.) Marechal et al.,,Fabaceae
VIUNS3,VITR13,"Vigna triloba Walp., nom. illeg.",,
VIUNU,,Vigna unguiculata (L.) Walp. ssp. unguiculata,southern pea,Fabaceae
VIUNU,VISI5,Vigna sinensis (L.) Savi ex Hassk.,,
VIUT,,Viola utahensis M.S. Baker & J.C. Clausen ex Baker,Utah violet,Violaceae
VIVA,,Viola vallicola A. Nelson,sagebrush violet,Violaceae
VIVA5,,Viola vanroyenii H. St. John,van Royen pohe hiwa,Violaceae
VIVAM,,Viola vallicola A. Nelson var. major (Hook.) Fabijan,valley violet,Violaceae
VIVAM,VINUM,Viola nuttallii Pursh var. major Hook.,,
VIVAM,VIPRM,Viola praemorsa Douglas ex Lindl. ssp. major (Hook.) M.S. Baker ex M. Peck,,
VIVAM,VIPRM2,Viola praemorsa Douglas ex Lindl. var. major (Hook.) M. Peck,,
VIVAV,,Viola vallicola A. Nelson var. vallicola,sagebrush violet,Violaceae
VIVAV,VINUV,Viola nuttallii Pursh var. vallicola (A. Nelson) H. St. John,,
VIVAV,VINUV2,Viola nuttallii Pursh ssp. vallicola (A. Nelson) Roy L. Taylor & MacBryde,,
VIVAV,VIRU5,Viola russellii B. Boivin,,
VIVE,,Vigna vexillata (L.) A. Rich.,zombi pea,Fabaceae
VIVE5,,Vicia venosa (Willd. ex Link) Maxim.,,Fabaceae
VIVE6,,Vicia venosissima Nakai,,Fabaceae
VIVEC,,Vicia venosa (Willd. ex Link) Maxim. var. cuspidata Maxim.,,Fabaceae
VIVEC,VISE12,Vicia sexajuga Nakai,,
VIVI,,Vicia villosa Roth,winter vetch,Fabaceae
VIVI10,,Viola ×viarum Pollard,twoflower violet,Violaceae
VIVI10,VIVI2,"Viola viarum Pollard, database artifact",,
VIVI3,,Viola villosa Walter,Carolina violet,Violaceae
VIVI3,VIRU3,Viola rugosa Small,,
VIVI5,,Vitis vinifera L.,wine grape,Vitaceae
VIVIE,,Vicia villosa Roth ssp. eriocarpa (Hausskn.) P.W. Ball,,Fabaceae
VIVIE,VIER5,Vicia eriocarpa (Hausskn.) Hal.,,
VIVIP,,Vicia villosa Roth ssp. pseudocracca (Bertol.) Ball,winter vetch,Fabaceae
VIVIP,VIPS2,Vicia pseudocracca Bertol.,,
VIVIS,,Vitis vinifera L. ssp. sylvestris (C.C. Gmel.) Hegi,wild grape,Vitaceae
VIVIV,,Vicia villosa Roth ssp. villosa,winter vetch,Fabaceae
VIVIV8,,Vicia villosa Roth ssp. varia (Host) Corb.,winter vetch,Fabaceae
VIVIV8,VIDA,Vicia dasycarpa Ten.,,
VIVIV8,VIVIG,Vicia villosa Roth var. glabrescens W.D.J. Koch,,
VIVU,,Vitis vulpina L.,frost grape,Vitaceae
VIVU,VICO3,Vitis cordifolia Michx.,,
VIVU,VICOF,Vitis cordifolia Michx. var. foetida Engelm.,,
VIVU,VICOS,Vitis cordifolia Michx. var. sempervirens Munson,,
VIVU,VIIL,Vitis illex L.H. Bailey,,
VIWA,,Viola walteri House,prostrate blue violet,Violaceae
VIWA2,,Viola wailenalenae (Rock) Skottsb.,Alakai Swamp violet,Violaceae
VIWI,,Viola ×wittrockiana Gams.,hybrid violet,Violaceae
VIWR,,Viburnum wrightii Miq.,Wright's viburnum,Caprifoliaceae
VIWU,,Viola ×wujekii H.E. Ballard,hybrid violet,Violaceae
VOAP,,Voyria aphylla (Jacq.) Pers.,leafless ghostplant,Gentianaceae
VOAP,GEAP3,Gentiana aphylla Jacq.,,
VOAP,LEAP,Leiphaimos aphylla (Jacq.) Gilg,,
VOCU,,Vossia cuspidata Griff.,hippo grass,Poaceae
VOHY70,,Voitia hyperborea Grev. & Arn.,voitia moss,Splachnaceae
VOITI,,Voitia Hornsch.,voitia moss,Splachnaceae
VOLI,,Vouauxiella lichenicola (Lindsay) Petr. & Sydow,,Uncertain Ascomycota Family
VONI,,Voitia nivalis Hornsch.,voitia moss,Splachnaceae
VOPA,,Voyria parasitica (Schltdl. & Cham.) Ruyters & Maas,parasitic ghostplant,Gentianaceae
VOPA,LEPA9,Leiphaimos parasitica Schltdl. & Cham.,,
VOPA,VOME,Voyria mexicana Griseb.,,
VOSSI,,Vossia Wall. & Griffith,hippo grass,Poaceae
VOTE,,Voyria tenella Hook.,Puerto Rico ghostplant,Gentianaceae
VOTE,LEPO2,Leiphaimos portoricensis Britton,,
VOTR,,Vouauxiomyces truncatus (de Lesd.) Dyko & D. Hawksw.,,Uncertain Ascomycota Family
VOUAU,,Vouauxiella Petr. & Sydow,,Uncertain Ascomycota Family
VOUAU2,,Vouauxiomyces Dyko & D. Hawksw.,,Uncertain Ascomycota Family
VOYRI,,Voyria Aubl.,ghostplant,Gentianaceae
VRIES,,Vriesea Lindl.,vriesea,Bromeliaceae
VRMA,,Vriesea macrostachya (Bello) Mez,parasita,Bromeliaceae
VRMA,NEMA3,Neovriesia macrostachya (Bello) Britton,,
VRMI,,Vrydagzynea micronesiaca Schltr.,Micronesian vrydagzynea,Orchidaceae
VRPR,,Vriesea proctorii (Cedeño-Mald.) Acev.-Rodr.,Proctor's vriesea,Bromeliaceae
VRPR,WEPR,Werauhia proctorii Cedeño-Mald.,,
VRRI,,Vriesea ringens (Griseb.) Harms,pirigallo,Bromeliaceae
VRRI,WERI,Werauhia ringens (Griseb.) J.R. Grant,,
VRSI,,Vriesea sintenisii (Baker) L.B. Sm. & Pittendr.,barkplant,Bromeliaceae
VRSI,THSI3,Thecophyllum sintenisii (Baker) Mez,,
VRSI,WESI,Werauhia sintenisii (Baker) J.R. Grant,,
VRYDA,,Vrydagzynea Blume,vrydagzynea,Orchidaceae
VUBR,,Vulpia bromoides (L.) Gray,brome fescue,Poaceae
VUBR,BRDE5,Bromus dertonensis All.,,
VUBR,FEBR4,Festuca bromoides L.,,
VUBR,FEDE2,Festuca dertonensis (All.) Asch. & Graebn.,,
VUBR,VUDE,Vulpia dertonensis (All.) Gola,,
VUCA,,Vulpicida canadensis (Rasanen) J.-E. Mattsson & M.J. Lai,,Parmeliaceae
VUCA,CECA16,Cetraria canadensis (Rasanen) Rasanen,,
VUCA,CEJU,Cetraria juniperina (L.) Ach.,,
VUCA,TUCA2,Tuckermannopsis canadensis (Rasanen) Hale,,
VUCA,TUJU,Tuckermannopsis juniperina (L.) Hale,,
VUCI,,Vulpia ciliata Dumort.,fringed fescue,Poaceae
VUCI,FECI2,"Festuca ciliata auct. non Danthoine ex Lam. & DC., non Gouan nec Link",,
VUCI,FEDA2,Festuca danthonii auct. non Asch. & Graebn.,,
VUEL,,Vulpia elliotea (Raf.) Fernald,squirreltail fescue,Poaceae
VUEL,FESC3,Festuca sciurea Nutt.,,
VUEL,VUSC,Vulpia sciurea (Nutt.) Henr.,,
VUFA,,Vulpia fasciculata (Forssk.) Fritsch,dune fescue,Poaceae
VUFA,VUME2,Vulpia membranacea auct.,,
VUGE2,,Vulpia geniculata (L.) Link [excluded],,Poaceae
VUGE2,FEGE,Festuca geniculata L.,,
VULI,,Vulpia ligustica (All.) Link,,Poaceae
VULPI,,Vulpia C.C. Gmel.,fescue,Poaceae
VULPI2,,Vulpicida J.-E. Mattsson & M.J. Lai,,Parmeliaceae
VUME3,,Vulpia membranacea (L.) Dumort.,,Poaceae
VUME3,VULO,Vulpia longiseta (Brot.) Hack.,,
VUMI,,Vulpia microstachys (Nutt.) Munro,small fescue,Poaceae
VUMIC,,Vulpia microstachys (Nutt.) Munro var. ciliata (Beal) Lonard & Gould,Eastwood fescue,Poaceae
VUMIC,FEEA,Festuca eastwoodiae Piper,,
